日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2004-09-24,1.02,1.21,1.34,1.02,87318,120688655.0,31.68,19.8,0.2,9.92
2004-09-30,1.21,1.07,1.32,1.03,19122,26375050.0,23.97,-11.57,-0.14,2.17
2004-10-08,1.03,1.12,1.13,0.99,4399,5861007.0,13.08,4.67,0.05,0.5
2004-10-15,1.12,0.93,1.2,0.84,56503,74504437.0,32.14,-16.96,-0.19,6.42
2004-10-22,0.95,0.99,1.04,0.89,25452,32792952.0,16.13,6.45,0.06,2.89
2004-10-29,1.03,0.6,1.06,0.54,78711,71696598.0,52.53,-39.39,-0.39,4.97
2004-11-05,0.56,0.34,0.61,0.32,123539,71384738.0,48.33,-43.33,-0.26,7.8
2004-11-12,0.33,0.39,0.55,0.29,131041,75907750.0,76.47,14.71,0.05,8.27
2004-11-19,0.39,0.51,0.61,0.39,143311,86647680.0,56.41,30.77,0.12,9.05
2004-11-26,0.52,0.44,0.58,0.43,83719,50470546.0,29.41,-13.73,-0.07,5.29
2004-12-03,0.45,0.44,0.54,0.43,49934,29689760.0,25.0,0.0,0.0,3.15
2004-12-10,0.45,0.46,0.61,0.43,76019,45601258.0,40.91,4.55,0.02,4.8
2004-12-17,0.47,0.48,0.56,0.45,88280,53000193.0,23.91,4.35,0.02,5.57
2004-12-24,0.48,0.41,0.49,0.4,104186,60766361.0,18.75,-14.58,-0.07,6.58
2004-12-31,0.43,0.36,0.47,0.35,35954,20695965.0,29.27,-12.2,-0.05,2.27
2005-01-07,0.35,0.2,0.35,0.18,49625,26600116.0,47.22,-44.44,-0.16,3.13
2005-01-14,0.21,0.25,0.33,0.19,114683,62061535.0,70.0,25.0,0.05,7.24
2005-01-21,0.23,0.31,0.35,0.18,98370,52657886.0,68.0,24.0,0.06,6.21
2005-01-28,0.39,0.26,0.44,0.25,103085,58163379.0,61.29,-16.13,-0.05,6.51
2005-02-04,0.27,0.6,0.62,0.23,179478,105360038.0,150.0,130.77,0.34,11.33
2005-02-18,0.61,0.64,0.68,0.55,114210,71946567.0,21.67,6.67,0.04,7.21
2005-02-25,0.64,0.72,0.85,0.64,268511,177361329.0,32.81,12.5,0.08,16.95
2005-03-04,0.72,0.59,0.72,0.5,132554,82590721.0,30.56,-18.06,-0.13,8.37
2005-03-11,0.59,0.54,0.65,0.51,82706,51445192.0,23.73,-8.47,-0.05,5.22
2005-03-18,0.54,0.35,0.54,0.29,101237,58194645.0,46.3,-35.19,-0.19,6.39
2005-03-25,0.35,0.33,0.4,0.24,65521,36344271.0,45.71,-5.71,-0.02,4.14
2005-04-01,0.31,0.39,0.43,0.19,50396,27833712.0,72.73,18.18,0.06,3.17
2005-04-08,0.38,0.64,0.65,0.3,153881,91671809.0,89.74,64.1,0.25,9.67
2005-04-15,0.64,0.69,0.8,0.59,233605,151984127.0,32.81,7.81,0.05,14.68
2005-04-22,0.67,0.77,1.01,0.64,145858,98975440.0,53.62,11.59,0.08,9.17
2005-04-29,0.76,0.86,0.92,0.7,71256,48363104.0,28.57,11.69,0.09,4.48
2005-05-13,0.86,0.7,0.98,0.66,176617,120441538.0,37.21,-18.6,-0.16,11.1
2005-05-20,0.7,0.76,0.78,0.62,46134,29938840.0,22.86,8.57,0.06,2.9
2005-05-27,0.75,0.84,0.93,0.71,81108,55273052.0,28.95,10.53,0.08,5.1
2005-06-03,0.83,0.87,0.98,0.75,77019,51099030.0,27.38,3.57,0.03,4.84
2005-06-10,0.87,1.04,1.24,0.79,198530,141852671.0,51.72,19.54,0.17,12.48
2005-06-17,1.08,1.17,1.22,0.85,231259,164163008.0,35.58,12.5,0.13,12.54
2005-06-24,1.12,1.17,1.4,1.05,415027,311830150.0,29.91,0.0,0.0,22.51
2005-07-01,1.2,1.0,1.25,1.0,169266,124623829.0,21.37,-14.53,-0.17,7.59
2005-07-08,0.97,0.73,0.97,0.64,131353,85990559.0,33.0,-27.0,-0.27,5.89
2005-07-15,0.73,0.83,0.99,0.73,139279,92560862.0,35.62,13.7,0.1,6.25
2005-07-22,0.81,0.93,0.97,0.79,64562,43119924.0,21.69,12.05,0.1,2.9
2005-07-29,0.93,1.0,1.06,0.83,185340,126885215.0,24.73,7.53,0.07,8.31
2005-08-05,1.0,1.08,1.13,1.0,206467,146905340.0,13.0,8.0,0.08,9.26
2005-08-12,1.11,1.02,1.24,0.99,537610,390568402.0,23.15,-5.56,-0.06,24.11
2005-08-19,1.01,0.98,1.15,0.89,385433,271997746.0,25.49,-3.92,-0.04,17.28
2005-08-26,0.98,0.99,1.06,0.94,154474,107849619.0,12.24,1.02,0.01,6.93
2005-09-02,0.97,1.07,1.08,0.9,169115,118162413.0,18.18,8.08,0.08,7.58
2005-09-09,1.07,1.2,1.23,1.01,313383,227537140.0,20.56,12.15,0.13,13.19
2005-09-23,1.25,1.18,1.31,1.14,238053,179878838.0,14.17,-1.67,-0.02,10.02
2005-09-30,1.17,1.18,1.2,1.06,364168,264048910.0,11.86,0.0,0.0,11.69
2005-12-16,1.11,1.02,1.11,0.94,1044772,347536520.0,14.41,-13.56,-0.16,15.97
2005-12-23,1.03,1.09,1.11,1.0,696853,236390076.0,10.78,6.86,0.07,10.65
2005-12-30,1.1,1.11,1.31,1.07,993294,355865863.0,22.02,1.83,0.02,15.17
2006-01-06,1.11,1.18,1.22,1.05,635602,221909929.0,15.32,6.31,0.07,9.71
2006-01-13,1.19,1.21,1.23,1.08,835460,293247096.0,12.71,2.54,0.03,12.76
2006-01-19,1.21,1.29,1.34,1.19,959494,347695494.0,12.4,6.61,0.08,14.66
2006-01-25,1.29,1.24,1.33,1.11,860518,304636646.0,17.05,-3.88,-0.05,13.15
2006-02-10,1.24,1.76,1.88,1.22,1900479,764488015.0,53.23,41.94,0.52,29.03
2006-02-17,1.76,1.64,1.99,1.61,1322748,567245885.0,21.59,-6.82,-0.12,20.21
2006-02-24,1.69,1.97,1.97,1.64,965715,413831602.0,20.12,20.12,0.33,14.75
2006-03-03,1.95,1.98,2.21,1.74,1584946,721035339.0,23.86,0.51,0.01,24.21
2006-03-10,1.99,1.77,2.0,1.67,662861,284109262.0,16.67,-10.61,-0.21,10.13
2006-03-17,1.74,1.74,1.95,1.71,618785,266506918.0,13.56,-1.69,-0.03,9.45
2006-03-24,1.74,1.76,1.93,1.69,926446,398959047.0,13.79,1.15,0.02,14.15
2006-03-31,1.74,1.76,1.91,1.71,437465,186667066.0,11.36,0.0,0.0,6.67
2006-04-07,1.76,1.86,1.96,1.73,791202,344487221.0,13.07,5.68,0.1,12.07
2006-04-14,1.85,2.14,2.34,1.78,1221494,574582478.0,30.11,15.05,0.28,18.63
2006-04-21,2.16,2.06,2.29,1.96,782319,362871445.0,15.42,-3.74,-0.08,11.93
2006-04-28,2.08,2.42,2.47,1.85,1180606,551122856.0,30.1,17.48,0.36,18.01
2006-05-12,2.44,2.67,2.7,2.36,1412592,729566497.0,14.05,10.33,0.25,21.55
2006-05-19,2.73,2.99,3.26,2.72,1248645,708690417.0,20.22,11.99,0.32,18.99
2006-05-26,2.99,2.62,3.01,2.35,639204,341549547.0,22.07,-12.37,-0.37,9.71
2006-06-02,2.62,2.85,3.07,2.57,749633,405475859.0,19.08,8.78,0.23,11.39
2006-06-09,2.84,2.44,3.09,2.4,684758,361851215.0,24.21,-14.39,-0.41,10.41
2006-06-16,2.44,2.54,2.59,2.41,328056,162119423.0,7.38,4.1,0.1,4.99
2006-06-23,2.51,2.47,2.6,2.4,321692,158375751.0,7.87,-2.76,-0.07,4.89
2006-06-30,2.48,2.52,2.64,2.28,906703,441081286.0,14.57,2.02,0.05,13.78
2006-07-07,2.6,2.52,2.69,2.48,817354,413088571.0,8.33,0.0,0.0,12.42
2006-07-14,2.51,2.26,2.57,2.19,708731,341775540.0,15.08,-10.32,-0.26,10.77
2006-07-21,2.22,2.11,2.43,2.05,527335,241851782.0,16.81,-6.64,-0.15,8.01
2006-07-28,2.07,2.07,2.24,2.01,825362,370624566.0,10.9,-1.9,-0.04,12.54
2006-08-04,2.07,1.6,2.07,1.59,731570,296088597.0,23.19,-22.71,-0.47,11.11
2006-08-11,1.58,1.67,1.69,1.49,565443,217953245.0,12.5,4.38,0.07,8.59
2006-08-18,1.67,1.69,1.8,1.54,1024018,407719041.0,15.57,1.2,0.02,15.55
2006-08-25,1.55,1.69,1.74,1.52,732842,287453641.0,13.02,0.0,0.0,11.13
2006-09-01,1.7,1.72,1.89,1.67,928443,376024014.0,13.02,1.78,0.03,14.1
2006-09-08,1.72,1.7,1.79,1.66,429184,171889303.0,7.56,-1.16,-0.02,6.52
2006-09-15,1.7,1.89,1.89,1.64,807287,329734205.0,14.71,11.18,0.19,12.26
2006-09-22,1.9,1.75,1.95,1.73,653648,272474215.0,11.64,-7.41,-0.14,9.93
2006-09-29,1.75,1.78,1.82,1.72,420863,171036278.0,5.71,1.71,0.03,6.39
2006-10-13,1.8,1.95,2.04,1.78,1115998,470917540.0,14.61,9.55,0.17,16.95
2006-10-20,1.95,1.95,2.03,1.86,720816,308895399.0,8.72,0.0,0.0,10.95
2006-10-27,1.95,1.79,1.99,1.75,885348,371014685.0,12.31,-8.21,-0.16,13.45
2006-11-03,1.76,1.88,1.94,1.74,790236,328215605.0,11.17,5.03,0.09,12.0
2006-11-10,1.84,1.89,2.07,1.84,1230691,530000954.0,12.23,0.53,0.01,18.69
2006-11-17,1.89,1.89,1.91,1.74,639463,264595805.0,8.99,0.0,0.0,9.71
2006-11-24,1.91,2.04,2.05,1.83,969228,414460514.0,11.64,7.94,0.15,14.72
2006-12-01,2.05,2.29,2.33,1.94,1691913,760935956.0,19.12,12.25,0.25,25.7
2006-12-08,2.3,2.11,2.52,2.1,1840994,880934864.0,18.34,-7.86,-0.18,27.96
2006-12-15,2.1,2.52,2.64,2.1,1394136,676259215.0,25.59,19.43,0.41,21.18
2006-12-22,2.55,2.47,2.72,2.34,1785827,891398005.0,15.08,-1.98,-0.05,27.13
2006-12-29,2.47,2.49,2.64,2.39,994389,491219002.0,10.12,0.81,0.02,15.1
2007-01-05,2.57,2.86,2.89,2.49,1107760,575170456.0,16.06,14.86,0.37,16.83
2007-01-12,2.89,2.82,3.27,2.8,1894878,1054576996.0,16.43,-1.4,-0.04,28.78
2007-01-19,2.85,3.83,3.83,2.85,2128007,1255528487.0,34.75,35.82,1.01,32.32
2007-01-26,4.29,4.4,4.83,3.97,2754409,1977532531.0,22.45,14.88,0.57,41.84
2007-02-02,4.44,3.97,4.79,3.83,1761476,1259841467.0,21.82,-9.77,-0.43,26.76
2007-02-09,3.89,4.72,4.94,3.89,1548598,1127677969.0,26.45,18.89,0.75,23.52
2007-02-16,4.74,5.61,5.91,4.69,1532586,1242132917.0,25.85,18.86,0.89,23.28
2007-03-02,5.69,4.83,5.76,4.65,1644986,1327846514.0,19.79,-13.9,-0.78,24.99
2007-03-09,4.84,5.0,5.31,4.74,1370784,1099615409.0,11.8,3.52,0.17,20.82
2007-03-16,4.99,4.98,5.38,4.89,1573427,1275381998.0,9.8,-0.4,-0.02,23.9
2007-03-23,4.76,5.44,5.46,4.68,1429480,1157745755.0,15.66,9.24,0.46,21.71
2007-03-30,5.54,5.28,5.79,5.14,1857064,1587469329.0,11.95,-2.94,-0.16,28.21
2007-04-06,5.27,5.71,5.75,5.2,1215782,1039324151.0,10.42,8.14,0.43,18.47
2007-04-13,5.77,6.59,6.76,5.59,1980373,1843673185.0,20.49,15.41,0.88,30.08
2007-04-20,6.64,7.29,7.45,6.17,1716711,1760055591.0,19.42,10.62,0.7,26.08
2007-04-27,7.59,7.37,7.89,7.34,1688363,1870756149.0,7.54,1.1,0.08,25.65
2007-04-30,7.39,7.42,7.57,7.31,279984,303996242.0,3.53,0.68,0.05,4.25
2007-05-11,7.59,7.74,8.04,7.29,1513382,1692636745.0,10.11,4.31,0.32,22.99
2007-05-18,7.69,7.81,7.99,7.31,1641600,1832269554.0,8.79,0.9,0.07,24.94
2007-05-25,7.54,8.29,8.74,7.45,2164675,2567272518.0,16.52,6.15,0.48,32.88
2007-06-01,8.37,6.83,8.8,6.74,2276082,2633760800.0,24.85,-17.61,-1.46,34.57
2007-06-08,6.98,6.72,7.14,5.23,1664737,1591694709.0,27.96,-1.61,-0.11,25.29
2007-06-15,6.8,7.6,7.77,6.72,1203918,1305370038.0,15.63,13.1,0.88,16.88
2007-06-22,7.82,7.04,8.26,6.8,1355585,1520957853.0,19.21,-7.37,-0.56,19.0
2007-06-29,7.07,7.13,7.69,6.01,1298442,1353272476.0,23.86,1.28,0.09,18.2
2007-07-06,7.14,6.5,7.54,5.66,909093,849200117.0,26.37,-8.84,-0.63,10.62
2007-07-13,6.57,6.3,6.87,6.08,604511,476494372.0,12.15,-3.08,-0.2,7.06
2007-07-20,6.21,6.36,6.4,5.86,438749,335360055.0,8.57,0.95,0.06,5.13
2007-07-27,6.39,7.14,7.22,6.39,1012784,851891609.0,13.05,12.26,0.78,11.83
2007-08-03,7.24,7.32,7.78,6.99,1143066,1020174944.0,11.06,2.52,0.18,13.35
2007-08-10,7.46,7.22,7.68,7.05,963099,858248731.0,8.61,-1.37,-0.1,11.25
2007-08-17,7.12,7.71,7.96,7.12,1177521,1064092795.0,11.63,6.79,0.49,13.75
2007-08-24,8.15,7.81,8.15,7.67,1229466,1155774575.0,6.23,1.3,0.1,14.36
2007-08-31,7.84,8.58,8.66,7.42,1737821,1639388547.0,15.88,9.86,0.77,20.3
2007-09-07,8.7,8.87,9.46,8.23,2093474,2130548415.0,14.34,3.38,0.29,24.45
2007-09-14,8.86,9.14,9.48,8.41,1562619,1647407606.0,12.06,3.04,0.27,18.25
2007-09-21,9.11,9.72,10.68,9.11,1910314,2173610754.0,17.18,6.35,0.58,22.31
2007-09-28,9.77,9.4,10.35,8.83,927502,1025553262.0,15.64,-3.29,-0.32,10.83
2007-10-12,9.66,8.79,9.93,8.24,915289,980450733.0,17.98,-6.49,-0.61,10.69
2007-10-19,8.73,8.48,8.94,8.16,695010,696611850.0,8.87,-3.53,-0.31,8.12
2007-10-26,8.51,7.13,8.8,6.84,799234,754408982.0,23.11,-15.92,-1.35,9.34
2007-11-02,7.22,6.71,7.71,6.66,499921,433801130.0,14.73,-5.89,-0.42,5.84
2007-11-09,6.61,6.43,6.97,6.24,409694,332795658.0,10.88,-4.17,-0.28,4.79
2007-11-15,6.28,6.4,6.69,6.12,295100,234685999.0,8.86,-0.47,-0.03,3.45
2007-11-23,6.51,6.38,6.86,6.13,334746,269789397.0,11.41,-0.31,-0.02,3.91
2007-11-30,6.45,6.45,6.64,6.22,235397,187181742.0,6.58,1.1,0.07,2.75
2007-12-07,6.49,6.87,6.97,6.36,350927,284433732.0,9.46,6.51,0.42,4.1
2007-12-14,6.71,6.86,7.22,6.62,477129,403989686.0,8.73,-0.15,-0.01,5.42
2007-12-21,6.91,7.23,7.26,6.74,427618,364244690.0,7.58,5.39,0.37,4.85
2007-12-28,7.29,7.56,7.77,7.17,659986,591196481.0,8.3,4.56,0.33,7.49
2008-01-04,7.6,8.0,8.15,7.49,360066,338330421.0,8.73,5.82,0.44,4.09
2008-01-11,7.94,8.4,8.51,7.62,866599,836436230.0,11.13,5.0,0.4,9.84
2008-01-18,8.5,7.84,8.58,7.51,654781,628707338.0,12.74,-6.67,-0.56,7.43
2008-01-25,7.85,6.9,7.86,6.37,646565,543933068.0,19.01,-11.99,-0.94,7.34
2008-02-01,6.88,6.28,6.88,6.05,377141,299467222.0,12.03,-8.99,-0.62,4.28
2008-02-05,6.47,6.72,6.88,6.47,220358,180200511.0,6.53,7.01,0.44,2.5
2008-02-15,6.61,6.59,6.81,6.45,182098,147606785.0,5.36,-1.93,-0.13,2.07
2008-02-22,6.63,7.28,7.49,6.63,767055,658067655.0,13.05,10.47,0.69,8.71
2008-02-29,7.23,7.08,7.3,6.66,408438,345583731.0,8.79,-2.75,-0.2,4.64
2008-03-07,7.07,7.01,7.31,6.78,477447,410207363.0,7.49,-0.99,-0.07,5.42
2008-03-14,6.83,6.02,6.96,5.91,319957,253771597.0,14.98,-14.12,-0.99,3.63
2008-03-21,6.01,5.56,6.01,4.84,326329,223653269.0,19.44,-7.64,-0.46,3.7
2008-03-28,5.69,5.29,5.7,4.91,198478,135794115.0,14.21,-4.86,-0.27,2.25
2008-04-03,5.11,4.69,5.4,4.51,174149,110215685.0,16.82,-11.34,-0.6,1.98
2008-04-11,4.63,4.8,5.16,4.51,266345,169347491.0,13.86,2.35,0.11,3.02
2008-04-18,4.72,3.74,4.72,3.72,213272,122068279.0,20.83,-22.08,-1.06,2.42
2008-04-25,4.2,4.36,4.57,3.41,526240,298004653.0,31.02,16.58,0.62,5.97
2008-04-30,4.28,4.41,4.47,4.04,334192,191916521.0,9.86,1.15,0.05,3.79
2008-05-09,4.44,4.41,4.61,4.05,508915,297066817.0,12.7,0.0,0.0,5.78
2008-05-16,4.29,4.47,4.77,4.21,568476,342488014.0,12.7,1.36,0.06,6.45
2008-05-23,4.49,3.88,4.61,3.84,370152,209670771.0,17.23,-13.2,-0.59,4.2
2008-05-30,3.88,3.73,3.92,3.64,213383,112158460.0,7.22,-3.87,-0.15,2.42
2008-06-06,3.69,3.76,3.94,3.56,203315,106950068.0,10.19,0.8,0.03,2.31
2008-06-13,3.58,2.99,3.6,2.87,222446,102616659.0,19.41,-20.48,-0.77,2.53
2008-06-20,2.99,2.56,3.06,2.34,245255,102189222.0,24.08,-14.38,-0.43,2.78
2008-06-27,2.49,2.48,2.89,2.41,257872,105597918.0,18.75,-3.13,-0.08,2.93
2008-07-04,2.47,2.68,2.7,2.42,181523,72194553.0,11.29,8.06,0.2,2.06
2008-07-11,2.66,2.73,2.97,2.64,389427,165026130.0,12.31,1.87,0.05,4.42
2008-07-18,2.71,2.7,2.86,2.47,254299,103500597.0,14.29,-1.1,-0.03,2.89
2008-07-25,2.69,3.09,3.36,2.63,955828,430126116.0,27.04,14.44,0.39,10.85
2008-08-01,3.09,2.78,3.15,2.69,338183,148305311.0,14.89,-10.03,-0.31,3.84
2008-08-08,2.78,2.35,2.79,2.34,198848,80085512.0,16.19,-15.47,-0.43,2.26
2008-08-15,2.38,2.08,2.42,1.93,215449,75713655.0,20.85,-11.49,-0.27,2.45
2008-08-22,2.1,1.91,2.21,1.84,239219,82359459.0,17.79,-8.17,-0.17,2.72
2008-08-29,1.94,1.96,2.02,1.78,138556,45740402.0,12.57,2.62,0.05,1.57
2008-09-05,1.96,1.82,2.0,1.81,104059,34352104.0,9.69,-7.14,-0.14,1.18
2008-09-12,1.82,1.76,1.92,1.66,112054,35508093.0,14.29,-3.3,-0.06,1.27
2008-09-19,1.76,1.8,1.8,1.38,212439,65548897.0,23.86,2.27,0.04,2.41
2008-09-26,1.9,1.77,2.08,1.57,395059,127237283.0,28.33,-1.67,-0.03,4.48
2008-10-10,1.73,1.41,1.74,1.39,219101,65274892.0,19.77,-20.34,-0.36,2.49
2008-10-17,1.41,1.32,1.59,1.28,189608,53160115.0,21.99,-6.38,-0.09,2.15
2008-10-24,1.31,1.34,1.44,1.29,147176,40949985.0,11.36,1.52,0.02,1.67
2008-10-31,1.29,1.16,1.31,1.0,203872,52924286.0,23.13,-13.43,-0.18,2.31
2008-11-07,1.14,1.16,1.18,1.04,104228,26490204.0,12.07,0.0,0.0,1.18
2008-11-14,1.2,1.55,1.56,1.18,582593,162142292.0,32.76,33.62,0.39,6.61
2008-11-21,1.61,1.61,1.87,1.48,1088093,337311812.0,25.16,3.87,0.06,12.35
2008-11-28,1.6,1.48,1.66,1.4,376414,110713300.0,16.15,-8.07,-0.13,4.27
2008-12-05,1.44,1.77,1.87,1.4,705669,219025088.0,31.76,19.59,0.29,8.01
2008-12-12,1.86,1.59,1.92,1.56,687175,219871863.0,20.34,-10.17,-0.18,7.8
2008-12-19,1.65,1.7,1.74,1.51,533106,162925973.0,14.47,6.92,0.11,6.05
2008-12-26,1.72,1.44,1.73,1.4,322409,95236515.0,19.41,-15.29,-0.26,3.66
2008-12-31,1.41,1.51,1.53,1.35,201680,57940772.0,12.5,4.86,0.07,2.29
2009-01-09,1.56,1.7,1.82,1.56,736547,229378843.0,17.22,12.58,0.19,8.36
2009-01-16,1.68,1.77,1.93,1.65,932965,298960413.0,16.47,4.12,0.07,10.59
2009-01-23,1.74,1.76,1.77,1.64,572886,178524535.0,7.34,-0.56,-0.01,6.5
2009-02-06,1.79,2.2,2.2,1.76,1330802,451980369.0,25.0,25.0,0.44,15.11
2009-02-13,2.39,3.12,3.28,2.28,2957876,1193133527.0,45.45,41.82,0.92,33.58
2009-02-20,3.13,2.94,3.17,2.59,1795683,762496406.0,18.59,-5.77,-0.18,20.39
2009-02-27,2.89,2.51,3.56,2.51,2294079,1024139466.0,35.71,-14.63,-0.43,26.04
2009-03-06,2.43,2.91,2.97,2.31,1286464,535177896.0,26.29,15.94,0.4,14.6
2009-03-13,2.99,2.65,3.03,2.53,688952,284913448.0,17.18,-8.93,-0.26,7.82
2009-03-20,2.73,2.86,3.03,2.58,1287782,541928425.0,16.98,7.92,0.21,14.62
2009-03-27,2.94,2.97,3.25,2.77,1343977,592816726.0,16.78,3.85,0.11,15.26
2009-04-03,2.87,2.92,3.04,2.69,829126,360483608.0,11.78,-1.68,-0.05,9.41
2009-04-10,2.92,2.93,3.0,2.7,1045599,448363611.0,10.27,0.34,0.01,11.87
2009-04-17,2.95,3.2,3.37,2.95,1679764,763572339.0,14.33,9.22,0.27,19.07
2009-04-24,3.18,3.33,3.66,3.09,2078634,1000567719.0,17.81,4.06,0.13,23.6
2009-04-30,3.23,3.28,3.37,2.87,791283,357637829.0,15.02,-1.5,-0.05,8.98
2009-05-08,3.29,3.43,3.63,3.24,1248141,604080726.0,11.89,4.57,0.15,14.17
2009-05-15,3.45,3.65,3.77,3.17,1171168,571875104.0,17.49,6.41,0.22,13.3
2009-05-22,3.59,4.11,4.53,3.55,2178823,1200624792.0,26.85,12.6,0.46,24.73
2009-05-27,3.91,4.45,4.63,3.75,1344144,779613342.0,21.41,8.27,0.34,15.26
2009-06-05,4.65,4.79,5.07,4.4,1666685,1026964081.0,15.06,7.64,0.34,18.92
2009-06-12,4.79,4.46,4.86,4.3,1241773,746305009.0,11.69,-6.89,-0.33,14.1
2009-06-19,4.46,4.57,4.73,4.32,720158,428087594.0,9.19,2.47,0.11,8.18
2009-06-26,4.67,4.62,4.85,4.47,867169,525654534.0,8.32,1.09,0.05,9.84
2009-07-03,4.66,4.47,4.66,4.31,943002,551999368.0,7.58,-3.25,-0.15,10.71
2009-07-10,4.5,5.4,5.62,4.35,2583609,1660129769.0,28.41,20.81,0.93,29.33
2009-07-17,5.52,5.4,5.85,5.27,1293528,902371615.0,10.74,0.0,0.0,14.68
2009-07-24,5.4,5.87,6.27,5.26,1801342,1285564911.0,18.7,8.7,0.47,20.45
2009-07-31,5.86,5.54,6.2,5.14,1675963,1189285831.0,18.06,-5.62,-0.33,19.03
2009-08-07,5.59,6.0,6.6,5.49,2377286,1797411618.0,20.04,8.3,0.46,26.99
2009-08-14,6.1,5.66,6.46,5.6,1469799,1107143728.0,14.33,-5.67,-0.34,16.69
2009-08-21,4.99,5.41,5.51,4.79,1088658,719929329.0,12.72,-4.42,-0.25,12.36
2009-08-28,5.42,5.7,5.98,5.03,1075771,750347901.0,17.56,5.36,0.29,12.21
2009-09-03,5.5,5.33,5.6,4.93,624177,413330436.0,11.75,-6.49,-0.37,7.09
2009-09-11,5.48,6.13,6.53,5.35,1534436,1147863835.0,22.14,15.01,0.8,17.42
