日期,支撑线,阻力线
2018-01-12,22.544,41.443
2018-01-19,22.608,41.514
2018-01-26,22.671,41.586
2018-02-02,22.735,41.657
2018-02-09,22.798,41.728
2018-02-14,22.843,41.779
2018-02-23,22.925,41.871
2018-03-02,22.988,41.942
2018-03-09,23.052,42.013
2018-03-16,23.115,42.084
2018-03-23,23.179,42.156
2018-03-30,23.242,42.227
2018-04-04,23.287,42.278
2018-04-13,23.369,42.369
2018-04-20,23.432,42.441
2018-04-27,23.496,42.512
2018-05-04,23.559,42.583
2018-05-11,23.623,42.654
2018-05-18,23.686,42.726
2018-05-25,23.749,42.797
2018-06-01,23.813,42.868
2018-06-08,23.876,42.939
2018-06-15,23.94,43.011
2018-06-22,24.003,43.082
2018-06-29,24.066,43.153
2018-07-06,24.13,43.224
2018-07-13,24.193,43.296
2018-07-20,24.257,43.367
2018-07-27,24.32,43.438
2018-08-03,24.384,43.509
2018-08-10,24.447,43.581
2018-08-17,24.51,43.652
2018-08-24,24.574,43.723
2018-08-31,24.637,43.794
2018-09-07,24.701,43.866
2018-09-14,24.764,43.937
2018-09-21,24.828,44.008
2018-09-28,24.891,44.079
2018-10-12,25.018,44.222
2018-10-19,25.081,44.293
2018-10-26,25.145,44.364
2018-11-02,25.208,44.436
2018-11-09,25.272,44.507
2018-11-16,25.335,44.578
2018-11-23,25.398,44.649
2018-11-30,25.462,44.721
2018-12-07,25.525,44.792
2018-12-14,25.589,44.863
2018-12-21,25.652,44.934
2018-12-28,25.716,45.006
2019-01-04,25.779,45.077
2019-01-11,25.842,45.148
2019-01-18,25.906,45.219
2019-01-25,25.969,45.291
2019-02-01,26.033,45.362
2019-02-15,26.16,45.504
2019-02-22,26.223,45.576
2019-03-01,26.286,45.647
2019-03-08,26.35,45.718
2019-03-15,26.413,45.789
2019-03-22,26.477,45.861
2019-03-29,26.54,45.932
2019-04-04,26.595,45.993
2019-04-12,26.667,46.074
2019-04-19,26.73,46.146
2019-04-26,26.794,46.217
2019-04-30,26.83,46.257
2019-05-10,26.921,46.359
2019-05-17,26.984,46.431
2019-05-24,27.048,46.502
2019-05-31,27.111,46.573
2019-06-06,27.165,46.634
2019-06-14,27.238,46.716
2019-06-21,27.301,46.787
2019-06-28,27.365,46.858
2019-07-05,27.428,46.929
2019-07-12,27.492,47.0
2019-07-19,27.555,47.072
2019-07-26,27.618,47.143
2019-08-02,27.682,47.214
2019-08-09,27.745,47.285
2019-08-16,27.809,47.357
2019-08-23,27.872,47.428
2019-08-30,27.936,47.499
2019-09-06,27.999,47.57
2019-09-12,28.053,47.632
2019-09-20,28.126,47.713
2019-09-27,28.189,47.784
2019-09-30,28.216,47.815
2019-10-11,28.316,47.927
2019-10-18,28.38,47.998
2019-10-25,28.443,48.069
2019-11-01,28.506,48.14
2019-11-08,28.57,48.212
2019-11-15,28.633,48.283
2019-11-22,28.697,48.354
2019-11-29,28.76,48.425
2019-12-06,28.824,48.497
2019-12-13,28.887,48.568
2019-12-20,28.95,48.639
2019-12-27,29.014,48.71
2020-01-03,29.077,48.782
2020-01-10,29.141,48.853
2020-01-17,29.204,48.924
2020-01-23,29.258,48.985
2020-02-07,29.394,49.138
2020-02-14,29.458,49.209
2020-02-21,29.521,49.28
2020-02-28,29.585,49.352
2020-03-06,29.648,49.423
2020-03-13,29.712,49.494
2020-03-20,29.775,49.565
2020-03-27,29.838,49.637
2020-04-03,29.902,49.708
2020-04-10,29.965,49.779
2020-04-17,30.029,49.85
2020-04-24,30.092,49.922
2020-04-30,30.146,49.983
2020-05-08,30.219,50.064
2020-05-15,30.282,50.135
2020-05-22,30.346,50.207
2020-05-29,30.409,50.278
2020-06-05,30.473,50.349
2020-06-12,30.536,50.42
2020-06-19,30.6,50.492
2020-06-24,30.645,50.543
2020-07-03,30.726,50.634
2020-07-10,30.79,50.705
2020-07-17,30.853,50.777
2020-07-24,30.917,50.848
2020-07-31,30.98,50.919
2020-08-07,31.044,50.99
2020-08-14,31.107,51.062
2020-08-21,31.17,51.133
2020-08-28,31.234,51.204
2020-09-04,31.297,51.275
2020-09-11,31.361,51.347
2020-09-18,31.424,51.418
2020-09-25,31.488,51.489
2020-09-30,31.533,51.54
2020-10-09,31.614,51.632
2020-10-16,31.678,51.703
2020-10-23,31.741,51.774
2020-10-30,31.805,51.845
2020-11-06,31.868,51.917
2020-11-13,31.932,51.988
2020-11-20,31.995,52.059
2020-11-27,32.058,52.13
2020-12-04,32.122,52.202
2020-12-11,32.185,52.273
2020-12-18,32.249,52.344
2020-12-25,32.312,52.415
2020-12-31,32.366,52.476
2021-01-08,32.439,52.558
2021-01-15,32.502,52.629
2021-01-22,32.566,52.7
2021-01-29,32.629,52.772
2021-02-05,32.693,52.843
2021-02-10,32.738,52.894
2021-02-19,32.82,52.985
2021-02-26,32.883,53.057
2021-03-05,32.946,53.128
2021-03-12,33.01,53.199
2021-03-19,33.073,53.27
2021-03-26,33.137,53.342
2021-04-02,33.2,53.413
2021-04-09,33.263,53.484
2021-04-16,33.327,53.555
2021-04-23,33.39,53.627
2021-04-30,33.454,53.698
2021-05-07,33.517,53.769
2021-05-14,33.581,53.84
2021-05-21,33.644,53.912
2021-05-28,33.707,53.983
2021-06-04,33.771,54.054
2021-06-11,33.834,54.125
2021-06-18,33.898,54.197
2021-06-25,33.961,54.268
2021-07-02,34.025,54.339
2021-07-09,34.088,54.41
2021-07-16,34.151,54.482
2021-07-23,34.215,54.553
2021-07-30,34.278,54.624
2021-08-06,34.342,54.695
2021-08-13,34.405,54.767
2021-08-20,34.469,54.838
2021-08-27,34.532,54.909
2021-09-03,34.595,54.98
2021-09-10,34.659,55.052
2021-09-17,34.722,55.123
2021-09-24,34.786,55.194
2021-09-30,34.84,55.255
2021-10-08,34.913,55.337
2021-10-15,34.976,55.408
2021-10-22,35.039,55.479
2021-10-29,35.103,55.55
2021-11-05,35.166,55.622
2021-11-12,35.23,55.693
2021-11-19,35.293,55.764
2021-11-26,35.357,55.835
2021-12-03,35.42,55.907
2021-12-10,35.483,55.978
2021-12-17,35.547,56.049
2021-12-24,35.61,56.12
2021-12-31,35.674,56.192
2022-01-07,35.737,56.263
2022-01-14,35.801,56.334
2022-01-21,35.864,56.405
2022-01-28,35.927,56.477
2022-02-11,36.054,56.619
2022-02-18,36.118,56.69
2022-02-25,36.181,56.762
2022-03-04,36.245,56.833
2022-03-11,36.308,56.904
2022-03-18,36.371,56.975
2022-03-25,36.435,57.047
2022-04-01,36.498,57.118
2022-04-08,36.562,57.189
2022-04-15,36.625,57.26
2022-04-22,36.689,57.332
2022-04-29,36.752,57.403
2022-05-06,36.815,57.474
2022-05-13,36.879,57.545
2022-05-20,36.942,57.617
2022-05-27,37.006,57.688
2022-06-02,37.06,57.749
2022-06-10,37.133,57.83
2022-06-17,37.196,57.902
2022-06-24,37.259,57.973
2022-07-01,37.323,58.044
2022-07-08,37.386,58.115
2022-07-15,37.45,58.187
2022-07-22,37.513,58.258
2022-07-29,37.577,58.329
2022-08-05,37.64,58.4
2022-08-12,37.703,58.472
2022-08-19,37.767,58.543
2022-08-26,37.83,58.614
2022-09-02,37.894,58.685
2022-09-09,37.957,58.757
2022-09-16,38.021,58.828
2022-09-23,38.084,58.899
2022-09-30,38.147,58.97
2022-10-14,38.274,59.113
2022-10-21,38.338,59.184
2022-10-28,38.401,59.255
2022-11-04,38.465,59.327
2022-11-11,38.528,59.398
2022-11-18,38.591,59.469
2022-11-25,38.655,59.54
2022-12-02,38.718,59.612
2022-12-09,38.782,59.683
2022-12-16,38.845,59.754
2022-12-23,38.909,59.825
2022-12-30,38.972,59.897
2023-01-06,39.035,59.968
2023-01-13,39.099,60.039
2023-01-20,39.162,60.11
2023-02-03,39.289,60.253
2023-02-10,39.353,60.324
2023-02-17,39.416,60.395
2023-02-24,39.479,60.466
2023-03-03,39.543,60.538
2023-03-10,39.606,60.609
2023-03-17,39.67,60.68
2023-03-24,39.733,60.751
2023-03-31,39.797,60.823
2023-04-07,39.86,60.894
2023-04-14,39.923,60.965
2023-04-21,39.987,61.036
2023-04-28,40.05,61.108
2023-05-05,40.114,61.179
2023-05-12,40.177,61.25
2023-05-19,40.241,61.321
2023-05-26,40.304,61.393
2023-06-02,40.367,61.464
2023-06-09,40.431,61.535
2023-06-16,40.494,61.606
2023-06-21,40.54,61.657
2023-06-30,40.621,61.749
2023-07-07,40.685,61.82
2023-07-14,40.748,61.891
2023-07-21,40.811,61.963
2023-07-28,40.875,62.034
2023-08-04,40.938,62.105
2023-08-11,41.002,62.176
2023-08-18,41.065,62.248
2023-08-25,41.129,62.319
2023-09-01,41.192,62.39
