日期,上轨,中轴10,下轨
2018-10-09,30.614,28.402,26.19
2018-10-10,30.54,28.116,25.692
2018-10-11,30.826,27.507,24.188
2018-10-12,30.976,26.824,22.672
2018-10-15,30.647,26.07,21.493
2018-10-16,30.816,25.207,19.598
2018-10-17,30.215,24.404,18.593
2018-10-18,29.468,23.655,17.842
2018-10-19,28.134,22.936,17.738
2018-10-22,27.204,22.584,17.964
2018-10-23,25.961,22.198,18.435
2018-10-24,24.32,21.785,19.25
2018-10-25,23.772,21.584,19.396
2018-10-26,23.577,21.493,19.409
2018-10-29,23.481,21.432,19.383
2018-10-30,23.364,21.626,19.888
2018-10-31,23.346,21.79,20.234
2018-11-01,23.784,22.146,20.508
2018-11-02,24.316,22.483,20.65
2018-11-05,24.787,22.624,20.461
2018-11-06,24.972,22.715,20.458
2018-11-07,25.11,22.834,20.558
2018-11-08,25.139,22.986,20.833
2018-11-09,25.116,23.14,21.164
2018-11-12,25.028,23.377,21.726
2018-11-13,24.87,23.603,22.336
2018-11-14,24.526,23.775,23.024
2018-11-15,24.887,23.88,22.873
2018-11-16,25.159,23.956,22.753
2018-11-19,25.32,24.006,22.692
2018-11-20,25.365,24.061,22.757
2018-11-21,25.407,24.155,22.903
2018-11-22,25.615,24.363,23.111
2018-11-23,25.48,24.469,23.458
2018-11-26,25.442,24.512,23.582
2018-11-27,25.443,24.577,23.711
2018-11-28,25.348,24.657,23.966
2018-11-29,25.345,24.566,23.787
2018-11-30,25.235,24.477,23.719
2018-12-03,25.21,24.469,23.728
2018-12-04,25.273,24.524,23.775
2018-12-05,25.305,24.554,23.803
2018-12-06,25.054,24.424,23.794
2018-12-07,25.074,24.392,23.71
2018-12-10,25.111,24.349,23.587
2018-12-11,25.047,24.278,23.509
2018-12-12,24.983,24.201,23.419
2018-12-13,24.988,24.219,23.45
2018-12-14,24.997,24.231,23.465
2018-12-17,24.8,24.15,23.5
2018-12-18,24.562,24.077,23.592
2018-12-19,24.334,23.962,23.59
2018-12-20,24.514,23.87,23.226
2018-12-21,24.669,23.747,22.825
2018-12-24,24.658,23.688,22.718
2018-12-25,24.602,23.635,22.668
2018-12-26,24.562,23.598,22.634
2018-12-27,24.492,23.574,22.656
2018-12-28,24.455,23.564,22.673
2019-01-02,24.65,23.614,22.578
2019-01-03,24.99,23.701,22.412
2019-01-04,26.177,24.009,21.841
2019-01-07,28.059,24.578,21.097
2019-01-08,29.112,25.155,21.198
2019-01-09,29.866,25.681,21.496
2019-01-10,30.47,26.216,21.962
2019-01-11,30.726,26.718,22.71
2019-01-14,30.865,27.189,23.513
2019-01-15,30.777,27.64,24.503
2019-01-16,30.383,28.015,25.647
2019-01-17,29.589,28.256,26.923
2019-01-18,29.271,28.356,27.441
2019-01-21,29.173,28.274,27.375
2019-01-22,29.139,28.188,27.237
2019-01-23,29.071,28.127,27.183
2019-01-24,28.934,28.079,27.224
2019-01-25,28.841,28.002,27.163
2019-01-28,28.744,27.974,27.204
2019-01-29,28.66,27.954,27.248
2019-01-30,29.097,27.715,26.333
2019-01-31,29.138,27.659,26.18
2019-02-01,29.188,27.696,26.204
2019-02-11,29.408,27.78,26.152
2019-02-12,29.648,27.9,26.152
2019-02-13,30.453,28.152,25.851
2019-02-14,30.866,28.32,25.774
2019-02-15,31.141,28.516,25.891
2019-02-18,31.738,28.767,25.796
2019-02-19,32.04,28.949,25.858
2019-02-20,31.702,29.346,26.99
2019-02-21,31.25,29.621,27.992
2019-02-22,31.082,29.84,28.598
2019-02-25,32.139,30.226,28.313
2019-02-26,34.436,30.897,27.358
2019-02-27,36.231,31.483,26.735
2019-02-28,37.113,32.008,26.903
2019-03-01,37.77,32.575,27.38
2019-03-04,38.635,33.126,27.617
2019-03-05,39.882,33.934,27.986
2019-03-06,40.39,34.722,29.054
2019-03-07,40.2,35.517,30.834
2019-03-08,39.378,36.233,33.088
2019-03-11,39.339,36.863,34.387
2019-03-12,39.706,37.175,34.644
2019-03-13,39.724,37.147,34.57
2019-03-14,39.702,37.158,34.614
2019-03-15,39.672,37.175,34.678
2019-03-18,39.711,37.117,34.523
2019-03-19,39.419,36.954,34.489
2019-03-20,39.241,36.811,34.381
2019-03-21,39.097,36.7,34.303
2019-03-22,38.952,36.556,34.16
2019-03-25,38.065,36.204,34.343
2019-03-26,36.941,35.801,34.661
2019-03-27,37.063,35.637,34.211
2019-03-28,37.102,35.574,34.046
2019-03-29,37.135,35.603,34.071
2019-04-01,37.43,35.713,33.996
2019-04-02,37.664,35.774,33.884
2019-04-03,37.821,35.833,33.845
2019-04-04,37.925,35.875,33.825
2019-04-08,37.904,35.851,33.798
2019-04-09,37.915,35.878,33.841
2019-04-10,37.856,35.964,34.072
2019-04-11,37.817,35.981,34.145
2019-04-12,37.847,35.965,34.083
2019-04-15,37.966,35.807,33.648
2019-04-16,37.703,35.594,33.485
2019-04-17,37.159,35.307,33.455
2019-04-18,36.622,35.076,33.53
2019-04-19,35.907,34.846,33.785
2019-04-22,35.786,34.637,33.488
2019-04-23,35.531,34.408,33.285
2019-04-24,35.152,34.302,33.452
2019-04-25,35.335,34.136,32.937
2019-04-26,35.446,33.932,32.418
2019-04-29,35.711,33.671,31.631
2019-04-30,35.549,33.376,31.203
2019-05-06,36.261,32.788,29.315
2019-05-07,36.163,32.214,28.265
2019-05-08,35.72,31.662,27.604
2019-05-09,35.359,31.177,26.995
2019-05-10,34.785,30.838,26.891
2019-05-13,33.518,30.326,27.134
2019-05-14,32.721,29.955,27.189
2019-05-15,31.843,29.645,27.447
2019-05-16,31.389,29.525,27.661
2019-05-17,30.353,29.277,28.201
2019-05-20,30.403,29.398,28.393
2019-05-21,31.081,29.64,28.199
2019-05-22,31.396,29.837,28.278
2019-05-23,31.395,29.838,28.281
2019-05-24,31.459,29.669,27.879
2019-05-27,31.458,29.65,27.842
2019-05-28,31.457,29.652,27.847
2019-05-29,31.457,29.609,27.761
2019-05-30,31.303,29.41,27.517
2019-05-31,31.293,29.335,27.377
2019-06-03,31.192,29.222,27.252
2019-06-04,30.397,28.926,27.455
2019-06-05,29.284,28.695,28.106
2019-06-06,29.464,28.58,27.696
2019-06-10,29.477,28.557,27.637
2019-06-11,29.452,28.55,27.648
2019-06-12,29.313,28.5,27.687
2019-06-13,29.306,28.498,27.69
2019-06-14,29.307,28.47,27.633
2019-06-17,29.297,28.462,27.627
2019-06-18,29.893,28.605,27.317
2019-06-19,30.552,28.83,27.108
2019-06-20,31.136,29.049,26.962
2019-06-21,31.967,29.487,27.007
2019-06-24,32.377,29.825,27.273
2019-06-25,32.584,30.009,27.434
2019-06-26,33.259,30.411,27.563
2019-06-27,33.924,30.833,27.742
2019-06-28,33.984,31.294,28.604
2019-07-01,34.435,31.881,29.327
2019-07-02,34.935,32.305,29.675
2019-07-03,35.075,32.613,30.151
2019-07-04,35.059,32.872,30.685
2019-07-05,35.208,33.052,30.896
2019-07-08,35.089,33.192,31.295
2019-07-09,34.58,33.388,32.196
2019-07-10,34.609,33.37,32.131
2019-07-11,34.682,33.282,31.882
2019-07-12,34.703,33.257,31.811
2019-07-15,34.394,33.149,31.904
2019-07-16,33.99,33.024,32.058
2019-07-17,33.891,32.992,32.093
2019-07-18,34.012,32.801,31.59
2019-07-19,33.77,32.599,31.428
2019-07-22,33.709,32.524,31.339
2019-07-23,33.63,32.456,31.282
2019-07-24,33.767,32.521,31.275
2019-07-25,33.877,32.601,31.325
2019-07-26,34.026,32.684,31.342
2019-07-29,33.903,32.622,31.341
2019-07-30,33.809,32.564,31.319
2019-07-31,33.604,32.466,31.328
2019-08-01,33.523,32.511,31.499
2019-08-02,33.586,32.484,31.382
2019-08-05,33.752,32.382,31.012
2019-08-06,34.173,32.154,30.135
2019-08-07,34.253,31.781,29.309
2019-08-08,34.02,31.451,28.882
2019-08-09,33.616,31.03,28.444
2019-08-12,33.162,30.802,28.442
2019-08-13,32.655,30.555,28.455
2019-08-14,32.088,30.361,28.634
2019-08-15,31.629,30.235,28.841
2019-08-16,31.69,30.248,28.806
2019-08-19,32.356,30.394,28.432
2019-08-20,32.849,30.628,28.407
2019-08-21,33.25,30.935,28.62
2019-08-22,33.38,31.144,28.908
2019-08-23,33.18,31.395,29.61
2019-08-26,33.154,31.499,29.844
2019-08-27,33.529,31.836,30.143
2019-08-28,33.743,32.128,30.513
2019-08-29,33.711,32.351,30.991
2019-08-30,33.698,32.43,31.162
2019-09-02,33.945,32.523,31.101
2019-09-03,34.146,32.64,31.134
2019-09-04,34.44,32.776,31.112
2019-09-05,34.77,33.014,31.258
2019-09-06,34.906,33.278,31.65
2019-09-09,35.296,33.685,32.074
2019-09-10,35.517,33.814,32.111
2019-09-11,35.546,33.873,32.2
2019-09-12,35.539,33.988,32.437
2019-09-16,35.306,34.171,33.036
2019-09-17,35.438,34.108,32.778
2019-09-18,35.535,34.05,32.565
2019-09-19,35.549,33.99,32.431
2019-09-20,35.492,33.9,32.308
2019-09-23,35.428,33.776,32.124
2019-09-24,34.854,33.632,32.41
2019-09-25,34.5,33.476,32.452
2019-09-26,34.603,33.278,31.953
2019-09-27,34.45,33.084,31.718
2019-09-30,34.28,32.797,31.314
2019-10-08,34.577,32.561,30.545
2019-10-09,34.575,32.381,30.187
2019-10-10,34.638,32.404,30.17
2019-10-11,34.646,32.407,30.168
2019-10-14,34.748,32.449,30.15
2019-10-15,34.352,32.307,30.262
2019-10-16,34.852,32.446,30.04
2019-10-17,35.445,32.722,29.999
2019-10-18,35.773,32.935,30.097
2019-10-21,35.953,33.226,30.499
2019-10-22,35.726,33.617,31.508
2019-10-23,35.12,33.862,32.604
2019-10-24,35.15,33.916,32.682
2019-10-25,35.212,33.869,32.526
2019-10-28,35.219,33.905,32.591
2019-10-29,35.227,33.902,32.577
2019-10-30,35.167,33.712,32.257
2019-10-31,34.919,33.511,32.103
2019-11-01,34.723,33.396,32.069
2019-11-04,34.489,33.297,32.105
2019-11-05,34.186,33.218,32.25
2019-11-06,34.125,33.171,32.217
2019-11-07,33.845,33.077,32.309
2019-11-08,34.166,33.196,32.226
2019-11-11,34.02,33.136,32.252
2019-11-12,34.017,33.138,32.259
2019-11-13,34.011,33.143,32.275
2019-11-14,34.045,33.218,32.391
2019-11-15,34.111,33.145,32.179
2019-11-18,34.083,33.086,32.089
2019-11-19,34.036,33.07,32.104
2019-11-20,34.032,33.064,32.096
2019-11-21,34.034,33.066,32.098
2019-11-22,33.832,33.024,32.216
2019-11-25,33.8,32.964,32.128
2019-11-26,33.796,32.983,32.17
2019-11-27,33.793,33.0,32.207
2019-11-28,33.68,32.919,32.158
2019-11-29,33.656,32.936,32.216
2019-12-02,33.665,32.923,32.181
2019-12-03,33.542,32.802,32.062
2019-12-04,33.668,32.67,31.672
2019-12-05,33.589,32.558,31.527
2019-12-06,33.144,32.392,31.64
2019-12-09,33.098,32.346,31.594
2019-12-10,32.979,32.296,31.613
2019-12-11,32.813,32.235,31.657
2019-12-12,32.718,32.152,31.586
2019-12-13,32.636,32.126,31.616
2019-12-16,33.014,32.195,31.376
2019-12-17,33.388,32.306,31.224
2019-12-18,33.645,32.481,31.317
2019-12-19,33.904,32.637,31.37
2019-12-20,33.952,32.738,31.524
2019-12-23,33.941,32.791,31.641
2019-12-24,34.033,32.891,31.749
2019-12-25,34.164,33.033,31.902
2019-12-26,34.781,33.367,31.953
2019-12-27,34.775,33.527,32.279
2019-12-30,34.878,33.608,32.338
2019-12-31,34.967,33.679,32.391
2020-01-02,35.194,33.803,32.412
2020-01-03,35.279,33.875,32.471
2020-01-06,36.112,34.204,32.296
2020-01-07,36.572,34.572,32.572
2020-01-08,36.708,34.805,32.902
2020-01-09,36.939,35.054,33.169
2020-01-10,37.072,35.126,33.18
2020-01-13,37.333,35.395,33.457
2020-01-14,37.332,35.589,33.846
2020-01-15,37.195,35.769,34.343
2020-01-16,37.109,35.897,34.685
2020-01-17,36.64,36.027,35.414
2020-01-20,36.614,36.017,35.42
2020-01-21,36.538,35.945,35.352
2020-01-22,36.655,36.026,35.397
2020-01-23,36.855,35.891,34.927
2020-02-03,38.237,35.46,32.683
2020-02-04,37.972,35.276,32.58
2020-02-05,38.53,35.455,32.38
2020-02-06,39.466,35.757,32.048
2020-02-07,40.062,36.011,31.96
2020-02-10,40.638,36.317,31.996
2020-02-11,40.809,36.438,32.067
2020-02-12,41.33,36.765,32.2
2020-02-13,41.54,36.921,32.302
2020-02-14,41.66,37.238,32.816
2020-02-17,40.399,37.997,35.595
2020-02-18,39.788,38.487,37.186
2020-02-19,39.763,38.534,37.305
2020-02-20,39.712,38.505,37.298
2020-02-21,40.644,38.753,36.862
2020-02-24,41.798,39.091,36.384
2020-02-25,42.344,39.508,36.672
2020-02-26,42.365,39.556,36.747
2020-02-27,42.48,39.813,37.146
2020-02-28,42.442,39.836,37.23
2020-03-02,42.54,39.96,37.38
2020-03-03,43.619,40.335,37.051
2020-03-04,44.076,40.795,37.514
2020-03-05,44.226,41.174,38.122
2020-03-06,44.276,41.225,38.174
2020-03-09,44.153,40.96,37.767
2020-03-10,44.043,40.878,37.713
2020-03-11,44.033,40.89,37.747
2020-03-12,44.216,40.635,37.054
2020-03-13,44.268,40.607,36.946
2020-03-16,44.843,40.139,35.435
2020-03-17,44.167,39.388,34.609
2020-03-18,43.379,38.625,33.871
2020-03-19,42.221,37.996,33.771
2020-03-20,41.136,37.434,33.732
2020-03-23,40.813,36.933,33.053
2020-03-24,39.399,36.363,33.327
2020-03-25,38.189,35.972,33.755
2020-03-26,37.458,35.709,33.96
2020-03-27,36.433,35.477,34.521
2020-03-30,36.553,35.32,34.087
2020-03-31,36.512,35.137,33.762
2020-04-01,36.529,35.024,33.519
2020-04-02,36.242,34.919,33.596
2020-04-03,35.978,34.776,33.574
2020-04-07,36.093,34.88,33.667
2020-04-08,36.113,34.891,33.669
2020-04-09,36.519,34.986,33.453
2020-04-10,36.508,34.981,33.454
2020-04-13,36.365,34.875,33.385
2020-04-14,36.345,34.929,33.513
2020-04-15,36.315,34.954,33.593
2020-04-16,36.328,34.946,33.564
2020-04-17,36.306,34.863,33.42
2020-04-20,36.306,34.886,33.466
2020-04-21,36.204,34.762,33.32
2020-04-22,36.144,34.728,33.312
2020-04-23,35.256,34.505,33.754
2020-04-24,35.11,34.303,33.496
2020-04-27,35.467,34.09,32.713
2020-04-28,35.516,33.859,32.202
2020-04-29,35.616,33.615,31.614
2020-04-30,35.527,33.501,31.475
2020-05-06,35.391,33.424,31.457
2020-05-07,35.111,33.311,31.511
2020-05-08,35.041,33.284,31.527
2020-05-11,34.756,33.213,31.67
2020-05-12,34.572,33.157,31.742
2020-05-13,34.631,33.188,31.745
2020-05-14,34.647,33.297,31.947
2020-05-15,34.582,33.363,32.144
2020-05-18,34.28,33.458,32.636
2020-05-19,34.434,33.593,32.752
2020-05-20,34.49,33.636,32.782
2020-05-21,34.638,33.533,32.428
2020-05-22,34.752,33.346,31.94
2020-05-25,34.862,33.047,31.232
2020-05-26,34.74,32.852,30.964
2020-05-27,34.63,32.617,30.604
2020-05-28,34.453,32.404,30.355
2020-05-29,34.319,32.257,30.195
2020-06-01,34.267,32.229,30.191
2020-06-02,33.722,32.094,30.466
2020-06-03,33.318,32.011,30.704
2020-06-04,33.444,32.054,30.664
2020-06-05,33.647,32.152,30.657
2020-06-08,33.878,32.377,30.876
2020-06-09,34.046,32.52,30.994
2020-06-10,34.826,32.895,30.964
2020-06-11,35.044,33.205,31.366
2020-06-12,35.116,33.5,31.884
2020-06-15,35.103,33.618,32.133
2020-06-16,35.315,33.797,32.279
2020-06-17,35.479,33.961,32.443
2020-06-18,35.53,34.139,32.748
2020-06-19,35.551,34.332,33.113
2020-06-22,35.668,34.515,33.362
2020-06-23,35.496,34.694,33.892
2020-06-24,36.056,34.817,33.578
2020-06-29,36.325,34.96,33.595
2020-06-30,37.062,35.223,33.384
2020-07-01,37.338,35.543,33.748
2020-07-02,37.946,35.846,33.746
2020-07-03,38.41,36.159,33.908
2020-07-06,39.221,36.601,33.981
2020-07-07,40.209,37.12,34.031
2020-07-08,41.105,37.66,34.215
2020-07-09,42.235,38.368,34.501
2020-07-10,42.671,38.823,34.975
2020-07-13,42.915,39.362,35.809
2020-07-14,42.836,39.609,36.382
2020-07-15,42.581,39.767,36.953
2020-07-16,42.81,39.67,36.53
2020-07-17,42.965,39.581,36.197
2020-07-20,43.028,39.418,35.808
2020-07-21,42.893,39.177,35.461
2020-07-22,42.556,38.886,35.216
2020-07-23,41.501,38.369,35.237
2020-07-24,40.895,37.851,34.807
2020-07-27,39.577,37.288,34.999
2020-07-28,38.77,36.898,35.026
2020-07-29,38.275,36.734,35.193
2020-07-30,38.269,36.654,35.039
2020-07-31,38.205,36.592,34.979
2020-08-03,38.199,36.59,34.981
2020-08-04,38.031,36.538,35.045
2020-08-05,37.817,36.478,35.139
2020-08-06,38.386,36.625,34.864
2020-08-07,38.563,36.829,35.095
2020-08-10,38.659,37.04,35.421
2020-08-11,38.534,37.117,35.7
2020-08-12,38.586,37.038,35.49
2020-08-13,38.53,37.075,35.62
2020-08-14,38.747,37.258,35.769
2020-08-17,39.107,37.383,35.659
2020-08-18,39.29,37.494,35.698
2020-08-19,39.316,37.537,35.758
2020-08-20,39.102,37.404,35.706
2020-08-21,39.319,37.49,35.661
2020-08-24,39.349,37.507,35.665
2020-08-25,39.355,37.643,35.931
2020-08-26,39.196,37.719,36.242
2020-08-27,39.048,37.784,36.52
2020-08-28,38.97,37.691,36.412
2020-08-31,38.654,37.56,36.466
2020-09-01,38.581,37.538,36.495
2020-09-02,38.632,37.57,36.508
2020-09-03,38.647,37.556,36.465
2020-09-04,38.351,37.369,36.387
2020-09-07,38.453,37.151,35.849
2020-09-08,38.34,36.973,35.606
2020-09-09,38.738,36.747,34.756
2020-09-10,38.953,36.478,34.003
2020-09-11,38.901,36.196,33.491
2020-09-14,38.636,35.93,33.224
2020-09-15,37.969,35.604,33.239
2020-09-16,37.148,35.302,33.456
2020-09-17,36.594,35.084,33.574
2020-09-18,36.039,34.944,33.849
2020-09-21,35.955,34.921,33.887
2020-09-22,35.498,34.784,34.07
2020-09-23,35.499,34.797,34.095
2020-09-24,35.524,34.786,34.048
2020-09-25,35.55,34.768,33.986
2020-09-28,35.663,34.67,33.677
2020-09-29,35.637,34.609,33.581
2020-09-30,35.601,34.521,33.441
2020-10-09,35.729,34.57,33.411
2020-10-12,35.944,34.623,33.302
2020-10-13,36.319,34.707,33.095
2020-10-14,36.675,34.852,33.029
2020-10-15,36.803,34.937,33.071
2020-10-16,36.853,35.054,33.255
2020-10-19,36.849,35.137,33.425
2020-10-20,36.732,35.291,33.85
2020-10-21,36.684,35.318,33.952
2020-10-22,36.565,35.365,34.165
2020-10-23,36.606,35.286,33.966
2020-10-26,36.486,35.205,33.924
2020-10-27,36.248,35.145,34.042
2020-10-28,37.129,35.302,33.475
2020-10-29,37.904,35.529,33.154
2020-10-30,38.48,35.771,33.062
2020-11-02,39.852,36.254,32.656
2020-11-03,40.842,36.715,32.588
2020-11-04,41.432,37.243,33.054
2020-11-05,41.907,37.824,33.741
2020-11-06,42.204,38.458,34.712
2020-11-09,42.426,39.098,35.77
2020-11-10,42.272,39.625,36.978
2020-11-11,42.142,39.825,37.508
2020-11-12,43.308,40.413,37.518
2020-11-13,43.343,40.869,38.395
2020-11-16,43.516,41.07,38.624
2020-11-17,43.486,41.135,38.784
2020-11-18,43.42,41.219,39.018
2020-11-19,43.403,41.253,39.103
2020-11-20,43.403,41.236,39.069
2020-11-23,43.355,41.176,38.997
2020-11-24,43.61,40.932,38.254
2020-11-25,43.881,40.772,37.663
2020-11-26,43.07,40.185,37.3
2020-11-27,42.531,39.755,36.979
2020-11-30,41.927,39.358,36.789
2020-12-01,41.636,39.173,36.71
2020-12-02,41.268,38.977,36.686
2020-12-03,40.854,38.825,36.796
2020-12-04,40.249,38.604,36.959
2020-12-07,39.101,38.34,37.579
2020-12-08,39.049,38.305,37.561
2020-12-09,39.151,38.236,37.321
2020-12-10,39.164,38.223,37.282
2020-12-11,39.166,38.231,37.296
2020-12-14,39.164,38.24,37.316
2020-12-15,39.136,38.23,37.324
2020-12-16,39.102,38.216,37.33
2020-12-17,38.793,38.092,37.391
2020-12-18,38.83,38.104,37.378
2020-12-21,39.514,38.267,37.02
2020-12-22,39.54,38.288,37.036
2020-12-23,39.557,38.425,37.293
2020-12-24,39.55,38.522,37.494
2020-12-25,39.579,38.496,37.413
2020-12-28,39.94,38.348,36.756
2020-12-29,40.003,38.164,36.325
2020-12-30,39.931,38.066,36.201
2020-12-31,40.719,38.34,35.961
2021-01-04,41.46,38.588,35.716
2021-01-05,42.434,38.839,35.244
2021-01-06,43.146,39.169,35.192
2021-01-07,43.954,39.536,35.118
2021-01-08,44.706,39.944,35.182
2021-01-11,45.189,40.42,35.651
2021-01-12,45.6,41.169,36.738
2021-01-13,46.357,42.103,37.849
2021-01-14,45.915,42.788,39.661
2021-01-15,45.913,43.115,40.317
2021-01-18,45.81,43.381,40.952
2021-01-19,46.69,43.791,40.892
2021-01-20,47.339,44.293,41.247
2021-01-21,50.225,45.196,40.167
2021-01-22,52.061,46.074,40.087
2021-01-25,52.768,46.829,40.89
2021-01-26,52.95,47.265,41.58
2021-01-27,53.27,47.556,41.842
2021-01-28,53.138,47.766,42.394
2021-01-29,52.836,48.027,43.218
2021-02-01,52.292,48.419,44.546
2021-02-02,52.323,48.683,45.043
2021-02-03,52.873,48.417,43.961
2021-02-04,52.139,47.769,43.399
2021-02-05,51.254,46.954,42.654
2021-02-08,50.402,46.337,42.272
2021-02-09,50.405,46.338,42.271
2021-02-10,52.423,46.762,41.101
2021-02-18,53.825,47.329,40.833
2021-02-19,54.687,47.814,40.941
2021-02-22,55.377,48.19,41.003
2021-02-23,57.704,48.938,40.172
2021-02-24,57.818,49.618,41.418
2021-02-25,57.646,50.011,42.376
2021-02-26,56.92,50.464,44.008
2021-03-01,55.93,50.968,46.006
2021-03-02,55.856,51.067,46.278
2021-03-03,55.328,50.661,45.994
2021-03-04,55.144,50.169,45.194
2021-03-05,54.951,49.773,44.595
2021-03-08,54.789,49.209,43.629
2021-03-09,51.183,48.189,45.195
2021-03-10,50.311,47.715,45.119
2021-03-11,50.015,47.49,44.965
2021-03-12,50.168,47.561,44.954
2021-03-15,49.82,47.268,44.716
2021-03-16,49.31,46.817,44.324
2021-03-17,48.501,46.425,44.349
2021-03-18,48.322,46.275,44.228
2021-03-19,48.178,45.977,43.776
2021-03-22,48.307,46.075,43.843
2021-03-23,48.244,46.0,43.756
2021-03-24,48.231,45.844,43.457
2021-03-25,48.056,45.639,43.222
2021-03-26,47.33,45.507,43.684
2021-03-29,47.684,45.618,43.552
2021-03-30,48.232,45.9,43.568
2021-03-31,48.782,46.176,43.57
2021-04-01,49.298,46.434,43.57
2021-04-02,49.518,46.827,44.136
2021-04-06,49.904,47.017,44.13
2021-04-07,49.967,47.229,44.491
2021-04-08,49.606,47.434,45.262
2021-04-09,49.045,47.588,46.131
2021-04-12,49.533,47.346,45.159
2021-04-13,49.669,47.158,44.647
2021-04-14,49.598,47.111,44.624
2021-04-15,49.415,46.875,44.335
2021-04-16,49.048,46.647,44.246
2021-04-19,49.063,46.651,44.239
2021-04-20,49.14,46.669,44.198
2021-04-21,50.033,46.897,43.761
2021-04-22,50.826,47.221,43.616
2021-04-23,51.547,47.622,43.697
2021-04-26,51.846,48.141,44.436
2021-04-27,52.22,48.705,45.19
2021-04-28,52.659,49.073,45.487
2021-04-29,52.641,49.64,46.639
2021-04-30,51.914,50.107,48.3
2021-05-06,51.656,50.244,48.832
2021-05-07,51.775,50.209,48.643
2021-05-10,51.906,50.075,48.244
2021-05-11,52.828,50.369,47.91
2021-05-12,53.753,50.694,47.635
2021-05-13,54.277,50.98,47.683
2021-05-14,54.918,51.252,47.586
2021-05-17,55.379,51.504,47.629
2021-05-18,56.121,51.83,47.539
2021-05-19,56.4,52.098,47.796
2021-05-20,56.917,52.626,48.335
2021-05-21,56.458,53.173,49.888
2021-05-24,56.197,53.98,51.763
2021-05-25,60.054,54.894,49.734
2021-05-26,61.828,55.647,49.466
2021-05-27,63.013,56.432,49.851
2021-05-28,64.197,57.23,50.263
2021-05-31,65.016,58.068,51.12
2021-06-01,65.392,58.689,51.986
2021-06-02,65.056,59.357,53.658
2021-06-03,64.672,59.71,54.748
2021-06-04,63.447,60.186,56.925
2021-06-07,62.847,60.462,58.077
2021-06-08,62.487,60.14,57.793
2021-06-09,62.309,59.949,57.589
2021-06-10,62.45,60.0,57.55
2021-06-11,62.16,59.596,57.032
2021-06-15,61.464,59.361,57.258
2021-06-16,61.046,59.128,57.21
2021-06-17,62.13,59.373,56.616
2021-06-18,64.805,60.11,55.415
2021-06-21,66.576,60.844,55.112
2021-06-22,67.978,61.518,55.058
2021-06-23,68.618,62.141,55.664
2021-06-24,68.712,62.556,56.4
2021-06-25,68.852,62.746,56.64
2021-06-28,68.44,63.376,58.312
2021-06-29,68.112,63.767,59.422
2021-06-30,67.827,64.667,61.507
2021-07-01,67.763,64.949,62.135
2021-07-02,67.637,64.648,61.659
2021-07-05,67.431,64.557,61.683
2021-07-06,66.995,64.308,61.621
2021-07-07,66.874,64.225,61.576
2021-07-08,67.031,64.423,61.815
2021-07-09,67.388,64.234,61.08
2021-07-12,67.497,64.027,60.557
