日期,支撑线,阻力线
2008-08-22,-5.853,5.037
2008-08-25,-5.83,5.07
2008-08-26,-5.822,5.082
2008-08-27,-5.814,5.093
2008-08-28,-5.806,5.104
2008-08-29,-5.798,5.115
2008-09-01,-5.774,5.149
2008-09-02,-5.766,5.16
2008-09-03,-5.758,5.172
2008-09-04,-5.751,5.183
2008-09-05,-5.743,5.194
2008-09-08,-5.719,5.228
2008-09-09,-5.711,5.239
2008-09-10,-5.703,5.251
2008-09-11,-5.695,5.262
2008-09-12,-5.687,5.273
2008-09-16,-5.656,5.318
2008-09-17,-5.648,5.329
2008-09-18,-5.64,5.341
2008-09-19,-5.632,5.352
2008-09-22,-5.608,5.386
2008-09-23,-5.6,5.397
2008-09-24,-5.593,5.408
2008-09-25,-5.585,5.419
2008-09-26,-5.577,5.431
2008-10-06,-5.498,5.543
2008-10-07,-5.49,5.554
2008-10-08,-5.482,5.566
2008-10-09,-5.474,5.577
2008-10-10,-5.466,5.588
2008-10-13,-5.442,5.622
2008-10-14,-5.435,5.633
2008-10-15,-5.427,5.645
2008-10-16,-5.419,5.656
2008-10-17,-5.411,5.667
2008-10-20,-5.387,5.701
2008-10-21,-5.379,5.712
2008-10-22,-5.371,5.723
2008-10-23,-5.363,5.735
2008-10-24,-5.356,5.746
2008-10-27,-5.332,5.78
2008-10-28,-5.324,5.791
2008-10-29,-5.316,5.802
2008-10-30,-5.308,5.813
2008-10-31,-5.3,5.825
2008-11-03,-5.277,5.858
2008-11-04,-5.269,5.87
2008-11-05,-5.261,5.881
2008-11-06,-5.253,5.892
2008-11-07,-5.245,5.903
2008-11-10,-5.221,5.937
2008-11-11,-5.213,5.948
2008-11-12,-5.205,5.96
2008-11-13,-5.198,5.971
2008-11-14,-5.19,5.982
2008-11-17,-5.166,6.016
2008-11-18,-5.158,6.027
2008-11-19,-5.15,6.039
2008-11-20,-5.142,6.05
2008-11-21,-5.134,6.061
2008-11-24,-5.111,6.095
2008-11-25,-5.103,6.106
2008-11-26,-5.095,6.117
2008-11-27,-5.087,6.129
2008-11-28,-5.079,6.14
2008-12-01,-5.055,6.174
2008-12-02,-5.048,6.185
2008-12-03,-5.04,6.196
2008-12-04,-5.032,6.207
2008-12-05,-5.024,6.219
2008-12-08,-5.0,6.252
2008-12-09,-4.992,6.264
2008-12-10,-4.984,6.275
2008-12-11,-4.976,6.286
2008-12-12,-4.969,6.297
2008-12-15,-4.945,6.331
2008-12-16,-4.937,6.343
2008-12-17,-4.929,6.354
2008-12-18,-4.921,6.365
2008-12-19,-4.913,6.376
2008-12-22,-4.89,6.41
2008-12-23,-4.882,6.421
2008-12-24,-4.874,6.433
2008-12-25,-4.866,6.444
2008-12-26,-4.858,6.455
2008-12-29,-4.834,6.489
2008-12-30,-4.826,6.5
2008-12-31,-4.818,6.511
2009-01-05,-4.779,6.568
2009-01-06,-4.771,6.579
2009-01-07,-4.763,6.59
2009-01-08,-4.755,6.601
2009-01-09,-4.747,6.613
2009-01-12,-4.724,6.646
2009-01-13,-4.716,6.658
2009-01-14,-4.708,6.669
2009-01-15,-4.7,6.68
2009-01-16,-4.692,6.692
2009-01-19,-4.668,6.725
2009-01-20,-4.66,6.737
2009-01-21,-4.653,6.748
2009-01-22,-4.645,6.759
2009-01-23,-4.637,6.77
2009-02-02,-4.558,6.883
2009-02-03,-4.55,6.894
2009-02-04,-4.542,6.905
2009-02-05,-4.534,6.917
2009-02-06,-4.526,6.928
2009-02-09,-4.502,6.962
2009-02-10,-4.495,6.973
2009-02-11,-4.487,6.984
2009-02-12,-4.479,6.995
2009-02-13,-4.471,7.007
2009-02-16,-4.447,7.04
2009-02-17,-4.439,7.052
2009-02-18,-4.431,7.063
2009-02-19,-4.423,7.074
2009-02-20,-4.416,7.086
2009-02-23,-4.392,7.119
2009-02-24,-4.384,7.131
2009-02-25,-4.376,7.142
2009-02-26,-4.368,7.153
2009-02-27,-4.36,7.164
2009-03-02,-4.337,7.198
2009-03-03,-4.329,7.209
2009-03-04,-4.321,7.221
2009-03-05,-4.313,7.232
2009-03-06,-4.305,7.243
2009-03-09,-4.281,7.277
2009-03-10,-4.273,7.288
2009-03-11,-4.265,7.299
2009-03-12,-4.258,7.311
2009-03-13,-4.25,7.322
2009-03-16,-4.226,7.356
2009-03-17,-4.218,7.367
2009-03-18,-4.21,7.378
2009-03-19,-4.202,7.389
2009-03-20,-4.194,7.401
2009-03-23,-4.171,7.435
2009-03-24,-4.163,7.446
2009-03-25,-4.155,7.457
2009-03-26,-4.147,7.468
2009-03-27,-4.139,7.48
2009-03-30,-4.115,7.513
2009-03-31,-4.108,7.525
2009-04-01,-4.1,7.536
2009-04-02,-4.092,7.547
2009-04-03,-4.084,7.558
2009-04-07,-4.052,7.603
2009-04-08,-4.044,7.615
2009-04-09,-4.036,7.626
2009-04-10,-4.029,7.637
2009-04-13,-4.005,7.671
2009-04-14,-3.997,7.682
2009-04-15,-3.989,7.693
2009-04-16,-3.981,7.705
2009-04-17,-3.973,7.716
2009-04-20,-3.95,7.75
2009-04-21,-3.942,7.761
2009-04-22,-3.934,7.772
2009-04-23,-3.926,7.783
2009-04-24,-3.918,7.795
2009-04-27,-3.894,7.829
2009-04-28,-3.886,7.84
2009-04-29,-3.878,7.851
2009-04-30,-3.871,7.862
2009-05-04,-3.839,7.907
2009-05-06,-3.823,7.93
2009-05-07,-3.815,7.941
2009-05-08,-3.807,7.952
2009-05-11,-3.784,7.986
2009-05-12,-3.776,7.997
2009-05-13,-3.768,8.009
2009-05-14,-3.76,8.02
2009-05-15,-3.752,8.031
2009-05-18,-3.728,8.065
2009-05-19,-3.72,8.076
2009-05-20,-3.713,8.087
2009-05-21,-3.705,8.099
2009-05-22,-3.697,8.11
2009-05-25,-3.673,8.144
2009-05-26,-3.665,8.155
2009-05-27,-3.657,8.166
2009-06-01,-3.618,8.223
2009-06-02,-3.61,8.234
2009-06-03,-3.602,8.245
2009-06-04,-3.594,8.256
2009-06-05,-3.586,8.268
2009-06-08,-3.562,8.301
2009-06-09,-3.555,8.313
2009-06-10,-3.547,8.324
2009-06-11,-3.539,8.335
2009-06-12,-3.531,8.346
2009-06-15,-3.507,8.38
2009-06-16,-3.499,8.391
2009-06-17,-3.491,8.403
2009-06-18,-3.483,8.414
2009-06-19,-3.476,8.425
2009-06-22,-3.452,8.459
2009-06-23,-3.444,8.47
2009-06-24,-3.436,8.481
2009-06-25,-3.428,8.493
2009-06-26,-3.42,8.504
2009-06-29,-3.397,8.538
2009-06-30,-3.389,8.549
2009-07-01,-3.381,8.56
2009-07-02,-3.373,8.572
2009-07-03,-3.365,8.583
2009-07-06,-3.341,8.617
2009-07-07,-3.333,8.628
2009-07-08,-3.325,8.639
2009-07-09,-3.318,8.65
2009-07-10,-3.31,8.662
2009-07-13,-3.286,8.695
2009-07-14,-3.278,8.707
2009-07-15,-3.27,8.718
2009-07-16,-3.262,8.729
2009-07-17,-3.254,8.74
2009-07-23,-3.207,8.808
2009-07-24,-3.199,8.819
2009-07-27,-3.175,8.853
2009-07-28,-3.168,8.864
2009-07-29,-3.16,8.875
2009-07-30,-3.152,8.887
2009-07-31,-3.144,8.898
2009-08-03,-3.12,8.932
2009-08-04,-3.112,8.943
2009-08-05,-3.104,8.954
2009-08-06,-3.096,8.966
2009-08-07,-3.089,8.977
2009-08-10,-3.065,9.011
2009-08-11,-3.057,9.022
2009-08-12,-3.049,9.033
2009-08-13,-3.041,9.044
2009-08-14,-3.033,9.056
2009-08-17,-3.01,9.089
2009-08-18,-3.002,9.101
2009-08-19,-2.994,9.112
2009-08-20,-2.986,9.123
2009-08-21,-2.978,9.134
2009-08-24,-2.954,9.168
2009-08-25,-2.946,9.179
2009-08-26,-2.938,9.191
2009-08-27,-2.931,9.202
2009-08-28,-2.923,9.213
2009-08-31,-2.899,9.247
2009-09-01,-2.891,9.258
2009-09-02,-2.883,9.27
2009-09-03,-2.875,9.281
2009-09-04,-2.867,9.292
2009-09-07,-2.844,9.326
2009-09-08,-2.836,9.337
2009-09-09,-2.828,9.348
2009-09-10,-2.82,9.36
2009-09-11,-2.812,9.371
2009-09-14,-2.788,9.405
2009-09-15,-2.78,9.416
2009-09-16,-2.773,9.427
2009-09-17,-2.765,9.438
2009-09-18,-2.757,9.45
2009-09-21,-2.733,9.483
2009-09-22,-2.725,9.495
2009-09-23,-2.717,9.506
2009-09-24,-2.709,9.517
2009-09-25,-2.701,9.528
2009-09-28,-2.678,9.562
2009-09-29,-2.67,9.573
2009-09-30,-2.662,9.585
2009-10-09,-2.591,9.686
2009-10-12,-2.567,9.72
2009-10-13,-2.559,9.731
2009-10-14,-2.551,9.742
2009-10-15,-2.543,9.754
2009-10-16,-2.536,9.765
2009-10-19,-2.512,9.799
2009-10-20,-2.504,9.81
2009-10-21,-2.496,9.821
2009-10-22,-2.488,9.832
2009-10-23,-2.48,9.844
2009-10-26,-2.457,9.877
2009-10-27,-2.449,9.889
2009-10-28,-2.441,9.9
2009-10-29,-2.433,9.911
2009-10-30,-2.425,9.922
2009-11-02,-2.401,9.956
2009-11-03,-2.393,9.967
2009-11-04,-2.385,9.979
2009-11-05,-2.378,9.99
2009-11-06,-2.37,10.001
2009-11-09,-2.346,10.035
2009-11-10,-2.338,10.046
2009-11-11,-2.33,10.058
2009-11-12,-2.322,10.069
2009-11-13,-2.314,10.08
2009-11-16,-2.291,10.114
2009-11-17,-2.283,10.125
2009-11-18,-2.275,10.136
2009-11-19,-2.267,10.148
2009-11-20,-2.259,10.159
2009-11-23,-2.235,10.193
2009-11-24,-2.228,10.204
2009-11-25,-2.22,10.215
2009-11-26,-2.212,10.226
2009-11-27,-2.204,10.238
2009-11-30,-2.18,10.271
2009-12-01,-2.172,10.283
2009-12-02,-2.164,10.294
2009-12-03,-2.156,10.305
2009-12-04,-2.149,10.316
2009-12-07,-2.125,10.35
2009-12-08,-2.117,10.362
2009-12-09,-2.109,10.373
2009-12-10,-2.101,10.384
2009-12-11,-2.093,10.395
2009-12-14,-2.07,10.429
2009-12-15,-2.062,10.44
2009-12-16,-2.054,10.452
2009-12-17,-2.046,10.463
2009-12-18,-2.038,10.474
2009-12-21,-2.014,10.508
2009-12-22,-2.006,10.519
2009-12-23,-1.998,10.53
2009-12-24,-1.991,10.542
2009-12-25,-1.983,10.553
2009-12-28,-1.959,10.587
2009-12-29,-1.951,10.598
2009-12-30,-1.943,10.609
2009-12-31,-1.935,10.62
2010-01-04,-1.904,10.665
2010-01-05,-1.896,10.677
2010-01-06,-1.888,10.688
2010-01-07,-1.88,10.699
2010-01-08,-1.872,10.71
2010-01-11,-1.848,10.744
2010-01-12,-1.84,10.756
2010-01-13,-1.833,10.767
2010-01-14,-1.825,10.778
2010-01-15,-1.817,10.789
2010-01-18,-1.793,10.823
2010-01-19,-1.785,10.834
2010-01-20,-1.777,10.846
2010-01-21,-1.769,10.857
2010-01-22,-1.761,10.868
2010-01-25,-1.738,10.902
2010-01-26,-1.73,10.913
2010-01-27,-1.722,10.924
2010-01-28,-1.714,10.936
2010-01-29,-1.706,10.947
2010-02-01,-1.682,10.981
2010-02-02,-1.675,10.992
2010-02-03,-1.667,11.003
2010-02-04,-1.659,11.014
2010-02-05,-1.651,11.026
2010-02-08,-1.627,11.059
2010-02-09,-1.619,11.071
2010-02-10,-1.611,11.082
2010-02-11,-1.603,11.093
2010-02-12,-1.596,11.105
2010-02-22,-1.517,11.217
2010-02-23,-1.509,11.228
2010-02-24,-1.501,11.24
2010-02-25,-1.493,11.251
2010-02-26,-1.485,11.262
2010-03-01,-1.461,11.296
2010-03-02,-1.453,11.307
2010-03-03,-1.445,11.318
2010-03-04,-1.438,11.33
2010-03-05,-1.43,11.341
2010-03-08,-1.406,11.375
2010-03-09,-1.398,11.386
2010-03-10,-1.39,11.397
2010-03-11,-1.382,11.408
2010-03-12,-1.374,11.42
2010-03-15,-1.351,11.454
2010-03-16,-1.343,11.465
2010-03-17,-1.335,11.476
2010-03-18,-1.327,11.487
2010-03-19,-1.319,11.499
2010-03-22,-1.295,11.532
2010-03-23,-1.288,11.544
2010-03-24,-1.28,11.555
2010-03-25,-1.272,11.566
2010-03-26,-1.264,11.577
2010-03-29,-1.24,11.611
2010-03-30,-1.232,11.622
2010-03-31,-1.224,11.634
2010-04-01,-1.216,11.645
2010-04-02,-1.209,11.656
2010-04-06,-1.177,11.701
2010-04-07,-1.169,11.712
2010-04-08,-1.161,11.724
2010-04-09,-1.153,11.735
2010-04-13,-1.122,11.78
2010-04-14,-1.114,11.791
2010-04-15,-1.106,11.802
2010-04-16,-1.098,11.814
2010-04-19,-1.074,11.848
2010-04-20,-1.066,11.859
2010-04-21,-1.058,11.87
2010-04-22,-1.051,11.881
2010-04-23,-1.043,11.893
2010-04-26,-1.019,11.926
2010-04-27,-1.011,11.938
2010-04-28,-1.003,11.949
2010-04-29,-0.995,11.96
2010-04-30,-0.987,11.971
2010-05-04,-0.956,12.016
2010-05-05,-0.948,12.028
2010-05-06,-0.94,12.039
2010-05-07,-0.932,12.05
2010-05-10,-0.908,12.084
2010-05-11,-0.9,12.095
2010-05-12,-0.893,12.106
2010-05-13,-0.885,12.118
2010-05-14,-0.877,12.129
2010-05-17,-0.853,12.163
2010-05-18,-0.845,12.174
2010-05-19,-0.837,12.185
2010-05-20,-0.829,12.197
2010-05-21,-0.821,12.208
2010-05-24,-0.798,12.242
2010-05-25,-0.79,12.253
2010-05-26,-0.782,12.264
2010-05-27,-0.774,12.275
2010-05-28,-0.766,12.287
2010-05-31,-0.742,12.32
2010-06-01,-0.735,12.332
2010-06-02,-0.727,12.343
2010-06-03,-0.719,12.354
2010-06-04,-0.711,12.365
2010-06-07,-0.687,12.399
2010-06-08,-0.679,12.41
2010-06-09,-0.671,12.422
2010-06-10,-0.663,12.433
2010-06-11,-0.656,12.444
2010-06-17,-0.608,12.512
2010-06-18,-0.6,12.523
2010-06-21,-0.577,12.557
2010-06-22,-0.569,12.568
2010-06-23,-0.561,12.579
2010-06-24,-0.553,12.591
2010-06-25,-0.545,12.602
2010-06-29,-0.513,12.647
2010-06-30,-0.505,12.658
2010-07-01,-0.498,12.669
2010-07-02,-0.49,12.681
2010-07-05,-0.466,12.714
2010-07-06,-0.458,12.726
2010-07-07,-0.45,12.737
2010-07-08,-0.442,12.748
2010-07-09,-0.434,12.759
2010-07-12,-0.411,12.793
2010-07-13,-0.403,12.804
2010-07-14,-0.395,12.816
2010-07-15,-0.387,12.827
2010-07-16,-0.379,12.838
2010-07-19,-0.355,12.872
2010-07-20,-0.348,12.883
2010-07-21,-0.34,12.894
2010-07-22,-0.332,12.906
2010-07-23,-0.324,12.917
2010-07-26,-0.3,12.951
2010-07-27,-0.292,12.962
2010-07-28,-0.284,12.973
2010-07-29,-0.276,12.985
2010-07-30,-0.269,12.996
2010-08-02,-0.245,13.03
2010-08-03,-0.237,13.041
2010-08-04,-0.229,13.052
2010-08-05,-0.221,13.063
2010-08-06,-0.213,13.075
2010-08-09,-0.19,13.108
2010-08-10,-0.182,13.12
2010-08-11,-0.174,13.131
2010-08-12,-0.166,13.142
2010-08-13,-0.158,13.153
2010-08-16,-0.134,13.187
2010-08-17,-0.126,13.198
2010-08-18,-0.118,13.21
2010-08-19,-0.111,13.221
2010-08-20,-0.103,13.232
2010-08-23,-0.079,13.266
2010-08-24,-0.071,13.277
2010-08-25,-0.063,13.289
2010-08-26,-0.055,13.3
2010-08-27,-0.047,13.311
2010-08-30,-0.024,13.345
2010-08-31,-0.016,13.356
2010-09-01,-0.008,13.367
2010-09-02,0.0,13.379
2010-09-03,0.008,13.39
2010-09-06,0.032,13.424
2010-09-07,0.04,13.435
2010-09-08,0.047,13.446
2010-09-09,0.055,13.457
2010-09-10,0.063,13.469
2010-09-13,0.087,13.502
2010-09-14,0.095,13.514
2010-09-15,0.103,13.525
2010-09-16,0.111,13.536
2010-09-17,0.119,13.547
2010-09-20,0.142,13.581
2010-09-21,0.15,13.592
2010-09-27,0.198,13.66
2010-09-28,0.205,13.671
2010-09-29,0.213,13.683
2010-09-30,0.221,13.694
2010-10-08,0.284,13.784
2010-10-11,0.308,13.818
2010-10-12,0.316,13.829
2010-10-13,0.324,13.84
2010-10-14,0.332,13.851
2010-10-15,0.34,13.863
2010-10-18,0.363,13.896
2010-10-19,0.371,13.908
2010-10-20,0.379,13.919
2010-10-21,0.387,13.93
2010-10-22,0.395,13.941
2010-10-28,0.442,14.009
2010-10-29,0.45,14.02
2010-11-01,0.474,14.054
2010-11-02,0.482,14.065
2010-11-03,0.49,14.077
2010-11-04,0.498,14.088
2010-11-05,0.506,14.099
2010-11-08,0.529,14.133
2010-11-09,0.537,14.144
2010-11-10,0.545,14.155
2010-11-11,0.553,14.167
2010-11-12,0.561,14.178
2010-11-15,0.585,14.212
2010-11-16,0.592,14.223
2010-11-17,0.6,14.234
2010-11-18,0.608,14.245
2010-11-19,0.616,14.257
2010-11-22,0.64,14.29
2010-11-23,0.648,14.302
2010-11-24,0.656,14.313
2010-11-25,0.664,14.324
2010-11-26,0.671,14.335
2010-11-29,0.695,14.369
2010-11-30,0.703,14.381
2010-12-02,0.719,14.403
2010-12-03,0.727,14.414
2010-12-06,0.75,14.448
2010-12-07,0.758,14.459
2010-12-08,0.766,14.471
2010-12-09,0.774,14.482
2010-12-10,0.782,14.493
2010-12-13,0.806,14.527
2010-12-14,0.814,14.538
2010-12-15,0.822,14.549
2010-12-16,0.829,14.561
2010-12-17,0.837,14.572
2010-12-20,0.861,14.606
2010-12-21,0.869,14.617
2010-12-22,0.877,14.628
2010-12-23,0.885,14.639
2010-12-24,0.893,14.651
2010-12-27,0.916,14.684
2010-12-28,0.924,14.696
2010-12-29,0.932,14.707
2010-12-30,0.94,14.718
2010-12-31,0.948,14.729
2011-01-04,0.98,14.775
2011-01-05,0.987,14.786
2011-01-06,0.995,14.797
2011-01-07,1.003,14.808
2011-01-10,1.027,14.842
2011-01-11,1.035,14.853
2011-01-12,1.043,14.865
2011-01-13,1.051,14.876
2011-01-14,1.059,14.887
2011-01-17,1.082,14.921
2011-01-18,1.09,14.932
2011-01-19,1.098,14.943
2011-01-20,1.106,14.955
2011-01-21,1.114,14.966
2011-01-24,1.138,15.0
2011-01-25,1.145,15.011
2011-01-26,1.153,15.022
2011-01-27,1.161,15.033
2011-01-28,1.169,15.045
2011-01-31,1.193,15.078
2011-02-01,1.201,15.09
2011-02-09,1.264,15.18
2011-02-10,1.272,15.191
2011-02-11,1.28,15.202
2011-02-14,1.303,15.236
2011-02-15,1.311,15.247
2011-02-16,1.319,15.259
2011-02-17,1.327,15.27
2011-02-21,1.359,15.315
2011-02-22,1.367,15.326
2011-02-23,1.375,15.337
2011-02-24,1.382,15.349
2011-02-25,1.39,15.36
2011-02-28,1.414,15.394
2011-03-01,1.422,15.405
2011-03-02,1.43,15.416
2011-03-03,1.438,15.427
2011-03-04,1.446,15.439
2011-03-07,1.469,15.472
2011-03-08,1.477,15.484
2011-03-09,1.485,15.495
2011-03-10,1.493,15.506
2011-03-11,1.501,15.518
2011-03-14,1.525,15.551
2011-03-15,1.532,15.563
2011-03-16,1.54,15.574
2011-03-17,1.548,15.585
2011-03-18,1.556,15.596
2011-03-21,1.58,15.63
2011-03-22,1.588,15.641
2011-03-23,1.596,15.653
2011-03-24,1.604,15.664
2011-03-25,1.611,15.675
2011-03-28,1.635,15.709
2011-03-29,1.643,15.72
2011-03-30,1.651,15.731
2011-03-31,1.659,15.743
2011-04-01,1.667,15.754
2011-04-06,1.706,15.81
2011-04-07,1.714,15.821
2011-04-08,1.722,15.833
2011-04-11,1.746,15.867
2011-04-12,1.754,15.878
2011-04-13,1.762,15.889
2011-04-14,1.769,15.9
2011-04-15,1.777,15.912
2011-04-18,1.801,15.945
2011-04-19,1.809,15.957
2011-04-20,1.817,15.968
2011-04-21,1.825,15.979
2011-04-22,1.833,15.99
2011-04-25,1.856,16.024
2011-04-26,1.864,16.035
2011-04-27,1.872,16.047
2011-04-28,1.88,16.058
2011-04-29,1.888,16.069
2011-05-03,1.92,16.114
2011-05-04,1.927,16.125
2011-05-05,1.935,16.137
2011-05-06,1.943,16.148
2011-05-09,1.967,16.182
2011-05-10,1.975,16.193
2011-05-11,1.983,16.204
2011-05-12,1.991,16.216
2011-05-13,1.999,16.227
2011-05-16,2.022,16.261
2011-05-17,2.03,16.272
2011-05-18,2.038,16.283
2011-05-19,2.046,16.294
2011-05-20,2.054,16.306
2011-05-23,2.078,16.339
2011-05-24,2.085,16.351
2011-05-25,2.093,16.362
2011-05-26,2.101,16.373
2011-05-27,2.109,16.384
2011-05-30,2.133,16.418
2011-05-31,2.141,16.429
2011-06-01,2.149,16.441
2011-06-02,2.157,16.452
2011-06-03,2.164,16.463
2011-06-07,2.196,16.508
2011-06-08,2.204,16.519
2011-06-09,2.212,16.531
2011-06-10,2.22,16.542
2011-06-13,2.243,16.576
2011-06-14,2.251,16.587
2011-06-15,2.259,16.598
2011-06-16,2.267,16.61
2011-06-17,2.275,16.621
2011-06-20,2.299,16.655
2011-06-21,2.307,16.666
2011-06-22,2.315,16.677
2011-06-23,2.322,16.688
2011-06-24,2.33,16.7
2011-06-27,2.354,16.733
2011-06-28,2.362,16.745
2011-06-29,2.37,16.756
2011-06-30,2.378,16.767
2011-07-01,2.386,16.778
2011-07-04,2.409,16.812
2011-07-05,2.417,16.823
2011-07-06,2.425,16.835
2011-07-07,2.433,16.846
2011-07-08,2.441,16.857
2011-07-11,2.465,16.891
2011-07-12,2.472,16.902
2011-07-13,2.48,16.913
2011-07-14,2.488,16.925
2011-07-15,2.496,16.936
2011-07-18,2.52,16.97
2011-07-19,2.528,16.981
2011-07-20,2.536,16.992
2011-07-21,2.544,17.004
2011-07-22,2.551,17.015
2011-07-25,2.575,17.049
2011-07-26,2.583,17.06
2011-07-27,2.591,17.071
2011-07-28,2.599,17.082
2011-07-29,2.607,17.094
2011-08-01,2.63,17.127
2011-08-04,2.654,17.161
2011-08-05,2.662,17.172
2011-08-08,2.686,17.206
2011-08-09,2.694,17.217
2011-08-10,2.702,17.229
2011-08-11,2.709,17.24
2011-08-12,2.717,17.251
2011-08-15,2.741,17.285
2011-08-16,2.749,17.296
2011-08-17,2.757,17.307
2011-08-18,2.765,17.319
2011-08-19,2.773,17.33
2011-08-22,2.796,17.364
2011-08-23,2.804,17.375
2011-08-24,2.812,17.386
2011-08-25,2.82,17.398
2011-08-26,2.828,17.409
2011-08-29,2.852,17.443
2011-08-30,2.86,17.454
2011-08-31,2.867,17.465
2011-09-01,2.875,17.476
2011-09-02,2.883,17.488
2011-09-05,2.907,17.521
2011-09-06,2.915,17.533
2011-09-07,2.923,17.544
2011-09-08,2.931,17.555
2011-09-09,2.939,17.566
2011-09-13,2.97,17.611
2011-09-14,2.978,17.623
2011-09-15,2.986,17.634
2011-09-16,2.994,17.645
2011-09-19,3.018,17.679
2011-09-20,3.025,17.69
2011-09-21,3.033,17.702
2011-09-22,3.041,17.713
2011-09-23,3.049,17.724
2011-09-26,3.073,17.758
2011-09-27,3.081,17.769
2011-09-28,3.089,17.78
2011-09-29,3.097,17.792
2011-09-30,3.104,17.803
2011-10-10,3.183,17.915
2011-10-11,3.191,17.927
2011-10-12,3.199,17.938
2011-10-13,3.207,17.949
2011-10-14,3.215,17.96
2011-10-17,3.239,17.994
2011-10-18,3.247,18.005
2011-10-19,3.255,18.017
2011-10-20,3.262,18.028
2011-10-21,3.27,18.039
2011-10-24,3.294,18.073
2011-10-25,3.302,18.084
2011-10-26,3.31,18.096
2011-10-27,3.318,18.107
2011-10-28,3.326,18.118
2011-10-31,3.349,18.152
2011-11-01,3.357,18.163
2011-11-02,3.365,18.174
2011-11-03,3.373,18.186
2011-11-04,3.381,18.197
2011-11-07,3.405,18.231
2011-11-08,3.412,18.242
2011-11-09,3.42,18.253
2011-11-10,3.428,18.264
2011-11-11,3.436,18.276
2011-11-14,3.46,18.309
2011-11-15,3.468,18.321
2011-11-16,3.476,18.332
2011-11-17,3.484,18.343
2011-11-18,3.491,18.354
2011-11-21,3.515,18.388
2011-11-22,3.523,18.399
2011-11-23,3.531,18.411
2011-11-24,3.539,18.422
2011-11-25,3.547,18.433
2011-11-28,3.57,18.467
2011-11-29,3.578,18.478
2011-11-30,3.586,18.49
2011-12-01,3.594,18.501
2011-12-02,3.602,18.512
2011-12-05,3.626,18.546
2011-12-06,3.634,18.557
2011-12-07,3.642,18.568
2011-12-08,3.649,18.58
2011-12-09,3.657,18.591
2011-12-12,3.681,18.625
2011-12-13,3.689,18.636
2011-12-14,3.697,18.647
2011-12-15,3.705,18.658
2011-12-16,3.713,18.67
2011-12-19,3.736,18.703
2011-12-20,3.744,18.715
2011-12-21,3.752,18.726
2011-12-22,3.76,18.737
2011-12-23,3.768,18.748
2011-12-26,3.792,18.782
2011-12-27,3.8,18.794
2011-12-28,3.807,18.805
2011-12-30,3.823,18.827
2012-01-04,3.863,18.884
2012-01-05,3.871,18.895
2012-01-06,3.879,18.906
2012-01-09,3.902,18.94
2012-01-10,3.91,18.951
2012-01-11,3.918,18.962
2012-01-12,3.926,18.974
2012-01-13,3.934,18.985
2012-01-16,3.958,19.019
2012-01-17,3.965,19.03
2012-01-18,3.973,19.041
2012-01-19,3.981,19.052
2012-01-20,3.989,19.064
2012-01-30,4.068,19.176
2012-01-31,4.076,19.188
2012-02-01,4.084,19.199
2012-02-02,4.092,19.21
2012-02-03,4.1,19.221
