日期,difference,avg_gain_7,avg_loss_7,avg_gain_14,avg_loss_14,RSI_7,RSI_14,SMA_7
2008-05-12,0.0,0.08,0.0114,0.0607,0.0286,87.497,67.918,0.0
2008-05-13,0.23,0.1014,0.0098,0.0728,0.0265,91.157,73.258,0.0
2008-05-14,0.05,0.0941,0.0084,0.0712,0.0246,91.775,74.267,0.0
2008-05-15,0.0,0.0806,0.0072,0.0661,0.0229,91.77,74.215,0.0
2008-05-16,-0.08,0.0691,0.0176,0.0614,0.027,79.67,69.402,0.0
2008-05-19,0.26,0.0964,0.0151,0.0756,0.025,86.427,75.094,0.0
2008-05-20,0.02,0.0855,0.0129,0.0716,0.0232,86.86,75.472,87.879
2008-05-21,0.02,0.0761,0.0111,0.0679,0.0216,87.241,75.811,87.843
2008-05-22,-0.09,0.0652,0.0224,0.0631,0.0265,74.399,70.369,85.449
2008-05-23,0.14,0.0759,0.0192,0.0686,0.0246,79.781,73.55,83.735
2008-05-26,-0.1,0.0651,0.0307,0.0637,0.03,67.924,67.928,80.329
2008-05-27,-0.13,0.0558,0.0449,0.0591,0.0371,55.382,61.38,76.859
2008-05-28,0.04,0.0535,0.0385,0.0577,0.0345,58.122,62.526,72.816
2008-05-29,0.09,0.0587,0.033,0.06,0.032,63.983,65.162,69.547
2008-05-30,0.04,0.0561,0.0283,0.0586,0.0297,66.439,66.31,66.576
2008-06-02,-0.03,0.0481,0.0285,0.0544,0.0297,62.764,64.63,64.914
2008-06-03,0.19,0.0683,0.0244,0.0641,0.0276,73.649,69.847,64.038
2008-06-04,-0.04,0.0586,0.0267,0.0595,0.0285,68.669,67.559,64.144
2008-06-05,0.02,0.0531,0.0229,0.0567,0.0265,69.838,68.094,66.209
2008-06-06,0.03,0.0498,0.0196,0.0548,0.0246,71.728,68.963,68.153
2008-06-10,-0.15,0.0427,0.0382,0.0509,0.0335,52.751,60.253,66.548
2008-06-11,-0.08,0.0366,0.0442,0.0473,0.0368,45.267,56.188,63.524
2008-06-12,-0.02,0.0313,0.0407,0.0439,0.0356,43.442,55.165,60.763
2008-06-13,-0.2,0.0269,0.0635,0.0407,0.0474,29.727,46.143,54.489
2008-06-16,-0.07,0.023,0.0644,0.0378,0.049,26.286,43.493,48.434
2008-06-17,-0.14,0.0197,0.0752,0.0351,0.0555,20.729,38.687,41.419
2008-06-18,0.12,0.0341,0.0645,0.0412,0.0515,34.554,44.389,36.108
2008-06-19,-0.18,0.0292,0.081,0.0383,0.0607,26.467,38.632,32.353
2008-06-20,0.06,0.0336,0.0694,0.0398,0.0564,32.591,41.317,30.542
2008-06-23,-0.04,0.0288,0.0652,0.037,0.0552,30.608,40.075,28.709
2008-06-24,0.12,0.0418,0.0559,0.0429,0.0513,42.754,45.486,30.57
2008-06-25,0.03,0.0401,0.0479,0.042,0.0476,45.538,46.82,33.32
2008-06-26,-0.04,0.0344,0.0468,0.039,0.0471,42.335,45.241,36.407
2008-06-27,-0.14,0.0295,0.0601,0.0362,0.0537,32.894,40.212,36.17
2008-06-30,0.05,0.0324,0.0515,0.0372,0.0499,38.587,42.655,37.901
2008-07-01,-0.01,0.0278,0.0456,0.0345,0.047,37.845,42.276,38.652
2008-07-02,0.05,0.031,0.0391,0.0356,0.0437,44.193,44.838,40.592
2008-07-03,0.08,0.038,0.0335,0.0388,0.0405,53.117,48.873,42.073
2008-07-04,-0.08,0.0325,0.0401,0.036,0.0434,44.736,45.285,41.958
2008-07-07,0.05,0.035,0.0344,0.037,0.0403,50.402,47.81,43.111
2008-07-08,0.06,0.0386,0.0295,0.0387,0.0374,56.651,50.799,46.504
2008-07-09,-0.02,0.0331,0.0281,0.0359,0.0361,54.055,49.806,48.714
2008-07-10,0.16,0.0512,0.0241,0.0448,0.0336,67.965,57.088,53.017
2008-07-11,0.07,0.0539,0.0207,0.0466,0.0312,72.222,59.842,57.021
2008-07-14,0.02,0.0491,0.0177,0.0447,0.0289,73.473,60.679,59.929
2008-07-15,-0.09,0.042,0.028,0.0415,0.0333,59.97,55.426,62.105
2008-07-16,-0.13,0.036,0.0426,0.0385,0.0402,45.772,48.865,61.444
2008-07-17,-0.06,0.0309,0.0451,0.0358,0.0416,40.628,46.198,59.155
2008-07-18,0.05,0.0336,0.0386,0.0368,0.0386,46.507,48.751,58.077
2008-07-21,0.08,0.0402,0.0331,0.0399,0.0359,54.813,52.584,56.198
2008-07-22,-0.03,0.0345,0.0327,0.037,0.0355,51.309,50.979,53.21
2008-07-23,-0.01,0.0296,0.0294,0.0344,0.0336,50.139,50.533,49.877
2008-07-24,0.01,0.0268,0.0252,0.0326,0.0312,51.508,51.042,48.668
2008-07-25,0.06,0.0315,0.0216,0.0346,0.029,59.292,54.348,50.599
2008-07-28,0.04,0.0327,0.0185,0.035,0.0269,63.837,56.488,53.915
2008-07-29,-0.01,0.0281,0.0173,0.0325,0.0257,61.864,55.787,56.109
2008-07-30,-0.14,0.024,0.0348,0.0302,0.0339,40.786,47.059,54.105
2008-07-31,-0.11,0.0206,0.0456,0.028,0.0393,31.088,41.55,51.216
2008-08-01,0.04,0.0234,0.0391,0.0289,0.0365,37.41,44.135,49.398
2008-08-04,-0.05,0.02,0.0406,0.0268,0.0375,32.973,41.625,46.75
2008-08-05,-0.01,0.0172,0.0363,0.0249,0.0355,32.12,41.17,42.868
2008-08-06,-0.01,0.0147,0.0325,0.0231,0.0337,31.114,40.614,38.194
2008-08-07,-0.01,0.0126,0.0293,0.0215,0.032,30.042,40.132,33.648
2008-08-08,-0.01,0.0108,0.0265,0.0199,0.0304,28.924,39.508,31.953
2008-08-11,-0.09,0.0093,0.0356,0.0185,0.0347,20.683,34.719,30.467
2008-08-12,-0.22,0.0079,0.0619,0.0172,0.0479,11.288,26.366,26.735
2008-08-13,-0.07,0.0068,0.0631,0.016,0.0495,9.698,24.372,23.41
2008-08-14,0.02,0.0087,0.0541,0.0162,0.046,13.824,25.99,20.796
2008-08-15,-0.04,0.0075,0.0521,0.0151,0.0455,12.554,24.862,18.145
2008-08-19,-0.03,0.0064,0.0489,0.014,0.0444,11.543,23.918,15.502
2008-08-20,0.07,0.0155,0.0419,0.018,0.0413,26.973,30.299,15.223
2008-08-21,-0.1,0.0133,0.0502,0.0167,0.0455,20.915,26.794,15.256
2008-08-22,0.0,0.0114,0.043,0.0155,0.0422,20.926,26.808,16.633
2008-08-25,-0.02,0.0097,0.0398,0.0144,0.0406,19.566,26.127,18.043
2008-08-26,-0.15,0.0084,0.0555,0.0134,0.0484,13.116,21.628,17.942
2008-08-27,-0.01,0.0072,0.049,0.0124,0.0457,12.781,21.288,17.974
2008-08-28,-0.05,0.0061,0.0491,0.0115,0.046,11.021,19.945,17.9
2008-08-29,0.04,0.011,0.0421,0.0136,0.0427,20.686,24.101,17.002
2008-09-01,-0.04,0.0094,0.0418,0.0126,0.0425,18.329,22.813,16.632
2008-09-02,-0.03,0.0081,0.0401,0.0117,0.0416,16.775,21.896,16.039
2008-09-03,0.01,0.0083,0.0344,0.0116,0.0386,19.408,23.053,16.017
2008-09-04,0.05,0.0143,0.0295,0.0143,0.0359,32.618,28.431,18.803
2008-09-05,-0.11,0.0122,0.041,0.0133,0.0412,22.902,24.349,20.248
2008-09-08,-0.08,0.0105,0.0466,0.0124,0.044,18.359,21.931,21.297
2008-09-09,0.0,0.009,0.0399,0.0115,0.0408,18.375,21.934,20.967
2008-09-10,-0.01,0.0077,0.0356,0.0107,0.0386,17.753,21.649,20.884
2008-09-11,-0.04,0.0066,0.0363,0.0099,0.0387,15.355,20.315,20.681
2008-09-12,-0.01,0.0057,0.0325,0.0092,0.0367,14.891,19.989,20.036
2008-09-16,-0.03,0.0049,0.0322,0.0085,0.0362,13.178,18.961,17.259
2008-09-17,-0.01,0.0042,0.029,0.0079,0.0343,12.621,18.665,15.79
2008-09-18,0.01,0.005,0.0248,0.0081,0.0319,16.749,20.195,15.56
2008-09-19,0.14,0.0243,0.0213,0.0175,0.0296,53.259,37.1,20.544
2008-09-22,-0.05,0.0208,0.0254,0.0162,0.031,44.992,34.267,24.435
2008-09-23,-0.15,0.0178,0.0432,0.0151,0.0395,29.15,27.601,26.406
2008-09-24,-0.11,0.0153,0.0527,0.014,0.0446,22.47,23.836,27.488
2008-09-25,0.06,0.0217,0.0452,0.0173,0.0414,32.406,29.417,30.235
2008-09-26,-0.03,0.0186,0.043,0.0161,0.0406,30.165,28.34,32.742
2008-10-06,-0.06,0.0159,0.0455,0.0149,0.042,25.866,26.131,34.044
2008-10-07,-0.01,0.0137,0.0404,0.0138,0.0397,25.293,25.739,30.049
2008-10-08,-0.01,0.0117,0.0361,0.0129,0.0376,24.447,25.49,27.114
2008-10-09,0.0,0.01,0.0309,0.0119,0.0349,24.42,25.372,26.438
2008-10-10,-0.08,0.0086,0.0379,0.0111,0.0381,18.465,22.506,25.866
2008-10-13,-0.01,0.0074,0.0339,0.0103,0.0361,17.888,22.143,23.792
2008-10-14,0.02,0.0092,0.0291,0.011,0.0335,23.991,24.664,22.91
2008-10-15,0.03,0.0121,0.0249,0.0123,0.0311,32.673,28.286,23.882
2008-10-16,-0.02,0.0104,0.0242,0.0115,0.0303,30.028,27.457,24.559
2008-10-17,0.08,0.0204,0.0208,0.0164,0.0282,49.485,36.716,28.136
2008-10-20,0.09,0.0303,0.0178,0.0216,0.0262,62.964,45.133,33.642
2008-10-21,-0.03,0.026,0.0195,0.0201,0.0264,57.113,43.171,39.163
2008-10-22,-0.06,0.0223,0.0253,0.0186,0.0288,46.819,39.186,43.296
2008-10-23,0.11,0.0348,0.0217,0.0252,0.0268,61.563,48.407,48.664
2008-10-24,0.0,0.0298,0.0186,0.0234,0.0249,61.54,48.392,52.787
2008-10-27,-0.04,0.0256,0.0217,0.0217,0.0259,54.093,45.533,56.225
2008-10-28,0.09,0.0348,0.0186,0.0266,0.0241,65.139,52.41,58.462
2008-10-29,0.03,0.0341,0.0159,0.0268,0.0224,68.17,54.417,59.205
2008-10-30,0.05,0.0364,0.0136,0.0285,0.0208,72.77,57.754,61.442
2008-10-31,-0.02,0.0312,0.0145,0.0264,0.0207,68.241,55.996,64.502
2008-11-03,-0.05,0.0267,0.0196,0.0246,0.0228,57.637,51.844,63.941
2008-11-04,-0.04,0.0229,0.0225,0.0228,0.024,50.411,48.663,62.352
2008-11-05,0.08,0.0311,0.0193,0.0269,0.0223,61.676,54.62,63.435
2008-11-06,0.0,0.0266,0.0165,0.025,0.0207,61.687,54.65,62.942
2008-11-07,0.03,0.0271,0.0142,0.0253,0.0192,65.587,56.799,62.573
2008-11-10,0.07,0.0332,0.0122,0.0285,0.0179,73.098,61.367,62.62
2008-11-11,-0.05,0.0285,0.0176,0.0265,0.0202,61.792,56.69,61.698
2008-11-12,0.0,0.0244,0.0151,0.0246,0.0187,61.742,56.758,62.285
2008-11-13,0.07,0.0309,0.0129,0.0278,0.0174,70.518,61.449,65.157
2008-11-14,0.01,0.0279,0.0111,0.0266,0.0161,71.508,62.24,66.562
2008-11-17,0.09,0.0368,0.0095,0.0311,0.015,79.452,67.407,69.1
2008-11-18,-0.09,0.0315,0.021,0.0289,0.0203,59.97,58.685,68.297
2008-11-19,0.16,0.0499,0.018,0.0382,0.0189,73.46,66.845,68.349
2008-11-20,-0.06,0.0428,0.024,0.0355,0.0218,64.042,61.9,68.67
2008-11-21,-0.04,0.0367,0.0263,0.033,0.0231,58.224,58.769,68.168
2008-11-24,-0.09,0.0314,0.0354,0.0306,0.0279,46.976,52.253,64.805
2008-11-25,-0.04,0.0269,0.036,0.0284,0.0288,42.736,49.595,60.694
2008-11-26,-0.02,0.0231,0.0337,0.0264,0.0281,40.639,48.385,55.15
2008-11-27,0.04,0.0255,0.0289,0.0274,0.0261,46.845,51.16,53.275
2008-11-28,-0.06,0.0219,0.0334,0.0254,0.0286,39.572,46.982,48.433
2008-12-01,0.09,0.0316,0.0286,0.03,0.0265,52.462,53.042,46.779
2008-12-02,0.05,0.0342,0.0245,0.0315,0.0246,58.232,56.095,46.78
2008-12-03,0.05,0.0365,0.021,0.0328,0.0229,63.448,58.832,49.133
2008-12-04,-0.02,0.0313,0.0209,0.0304,0.0227,59.932,57.195,51.59
2008-12-05,0.04,0.0325,0.0179,0.0311,0.021,64.454,59.638,54.992
2008-12-08,0.04,0.0336,0.0153,0.0318,0.0195,68.682,61.933,58.112
2008-12-09,-0.02,0.0288,0.016,0.0295,0.0196,64.256,60.026,61.638
2008-12-10,0.11,0.0404,0.0137,0.0352,0.0182,74.647,65.863,64.807
2008-12-11,-0.08,0.0346,0.0232,0.0327,0.0226,59.832,59.077,65.036
2008-12-12,-0.09,0.0297,0.0327,0.0304,0.0274,47.566,52.54,62.767
2008-12-15,0.06,0.034,0.0281,0.0325,0.0254,54.72,56.076,62.022
2008-12-16,0.11,0.0449,0.024,0.038,0.0236,65.137,61.633,62.12
2008-12-17,-0.03,0.0385,0.0249,0.0353,0.0241,60.696,59.373,60.979
2008-12-18,0.17,0.0572,0.0213,0.0449,0.0224,72.836,66.661,62.205
2008-12-19,0.07,0.0591,0.0183,0.0467,0.0208,76.327,69.13,62.445
2008-12-22,0.04,0.0563,0.0157,0.0462,0.0193,78.164,70.479,65.064
2008-12-23,-0.19,0.0483,0.0406,0.0429,0.0315,54.301,57.606,66.026
2008-12-24,-0.05,0.0414,0.0419,0.0399,0.0328,49.67,54.828,65.304
2008-12-25,0.04,0.0412,0.0359,0.0399,0.0305,53.407,56.621,63.629
2008-12-26,0.02,0.0382,0.0308,0.0385,0.0283,55.332,57.58,62.862
2008-12-29,-0.05,0.0327,0.0335,0.0357,0.0298,49.366,54.449,59.51
2008-12-30,0.08,0.0395,0.0288,0.0389,0.0277,57.803,58.353,56.863
2008-12-31,-0.03,0.0338,0.0289,0.0361,0.0279,53.877,56.351,53.394
2009-01-05,0.04,0.0347,0.0248,0.0364,0.0259,58.289,58.372,53.963
2009-01-06,0.08,0.0412,0.0213,0.0395,0.024,65.89,62.15,56.281
2009-01-07,0.02,0.0382,0.0182,0.0381,0.0223,67.7,63.024,58.322
2009-01-08,0.04,0.0384,0.0156,0.0382,0.0207,71.081,64.801,60.572
2009-01-09,0.06,0.0415,0.0134,0.0398,0.0192,75.562,67.403,64.315
2009-01-12,0.0,0.0356,0.0115,0.037,0.0179,75.554,67.34,66.85
2009-01-13,-0.1,0.0305,0.0241,0.0343,0.0237,55.831,59.083,67.13
2009-01-14,0.09,0.039,0.0207,0.0383,0.022,65.297,63.461,68.131
2009-01-15,0.0,0.0334,0.0177,0.0356,0.0205,65.332,63.403,68.051
2009-01-16,0.0,0.0286,0.0152,0.033,0.019,65.267,63.407,67.703
2009-01-19,-0.02,0.0246,0.0159,0.0307,0.0191,60.711,61.592,66.222
2009-01-20,-0.02,0.021,0.0165,0.0285,0.0191,55.97,59.819,63.423
2009-01-21,-0.02,0.018,0.017,0.0264,0.0192,51.399,57.84,59.972
2009-01-22,0.02,0.0183,0.0145,0.026,0.0178,55.763,59.306,59.963
2009-01-23,-0.03,0.0157,0.0168,0.0241,0.0187,48.278,56.253,57.531
2009-02-02,0.05,0.0206,0.0144,0.026,0.0174,58.827,59.853,56.602
2009-02-03,0.04,0.0234,0.0123,0.027,0.0161,65.516,62.59,56.638
2009-02-04,0.01,0.0215,0.0106,0.0258,0.015,66.948,63.18,57.529
2009-02-05,-0.07,0.0184,0.019,0.0239,0.0189,49.168,55.786,56.557
2009-02-06,0.05,0.0229,0.0163,0.0258,0.0176,58.388,59.392,57.555
2009-02-09,0.1,0.0339,0.014,0.0311,0.0163,70.742,65.557,59.695
2009-02-10,-0.04,0.0291,0.0177,0.0289,0.018,62.149,61.565,61.677
2009-02-11,-0.02,0.0249,0.018,0.0268,0.0181,58.012,59.633,61.56
2009-02-12,-0.07,0.0214,0.0255,0.0249,0.0218,45.599,53.264,58.715
2009-02-13,0.06,0.0269,0.0218,0.0274,0.0203,55.206,57.387,57.038
2009-02-16,0.04,0.0288,0.0187,0.0283,0.0188,60.602,60.03,58.671
2009-02-17,-0.05,0.0246,0.0232,0.0263,0.0211,51.434,55.43,57.678
2009-02-18,-0.07,0.0211,0.0299,0.0244,0.0246,41.343,49.741,53.478
2009-02-19,0.03,0.0224,0.0256,0.0248,0.0228,46.637,52.046,51.262
2009-02-20,0.08,0.0306,0.0219,0.0287,0.0212,58.256,57.46,51.297
2009-02-23,0.11,0.042,0.0188,0.0345,0.0197,69.049,63.598,54.647
2009-02-24,-0.15,0.036,0.0375,0.0321,0.029,48.95,52.482,53.753
2009-02-25,0.0,0.0308,0.0322,0.0298,0.0269,48.859,52.502,52.075
2009-02-26,-0.02,0.0264,0.0304,0.0277,0.0264,46.449,51.146,51.363
2009-02-27,-0.13,0.0227,0.0447,0.0257,0.0338,33.65,43.138,50.264
2009-03-02,0.03,0.0237,0.0383,0.026,0.0314,38.196,45.241,49.058
2009-03-03,0.0,0.0203,0.0328,0.0241,0.0291,38.2,45.246,46.193
2009-03-04,0.09,0.0303,0.0281,0.0288,0.0271,51.854,51.466,43.737
2009-03-05,0.04,0.0317,0.0241,0.0296,0.0251,56.78,54.058,44.855
2009-03-06,-0.01,0.0271,0.0221,0.0275,0.0241,55.051,53.24,45.74
2009-03-09,0.07,0.0333,0.0189,0.0306,0.0223,63.763,57.79,48.213
2009-03-10,0.1,0.0428,0.0162,0.0355,0.0207,72.512,63.112,53.765
2009-03-11,-0.02,0.0367,0.0168,0.033,0.0207,68.568,61.398,58.104
2009-03-12,0.0,0.0314,0.0144,0.0306,0.0192,68.529,61.391,62.437
2009-03-13,0.06,0.0355,0.0123,0.0327,0.0178,74.238,64.697,65.634
2009-03-16,-0.05,0.0304,0.0177,0.0304,0.0201,63.172,60.143,66.548
2009-03-17,0.02,0.029,0.0152,0.0296,0.0187,65.581,61.229,68.052
2009-03-18,0.02,0.0277,0.013,0.029,0.0174,68.029,62.445,68.661
2009-03-19,0.01,0.0251,0.0111,0.0276,0.0161,69.307,63.103,68.203
2009-03-20,-0.06,0.0216,0.0181,0.0256,0.0193,54.378,56.961,66.176
2009-03-23,0.0,0.0185,0.0155,0.0238,0.0179,54.382,57.019,64.155
2009-03-24,0.02,0.0187,0.0133,0.0235,0.0166,58.408,58.548,61.894
2009-03-25,-0.07,0.016,0.0214,0.0218,0.0204,42.751,51.604,58.977
2009-03-26,-0.01,0.0137,0.0198,0.0203,0.0197,40.866,50.695,55.446
2009-03-27,-0.02,0.0118,0.0198,0.0188,0.0197,37.312,48.776,51.058
2009-03-30,0.06,0.0187,0.017,0.0218,0.0183,52.351,54.309,48.635
2009-03-31,0.17,0.0403,0.0146,0.0324,0.017,73.376,65.532,51.349
2009-04-01,-0.01,0.0345,0.0139,0.0301,0.0165,71.251,64.537,53.759
2009-04-02,0.04,0.0353,0.0119,0.0308,0.0153,74.758,66.756,56.095
2009-04-03,0.13,0.0488,0.0102,0.0379,0.0142,82.682,72.69,61.799
2009-04-07,0.01,0.0433,0.0088,0.0359,0.0132,83.079,73.061,67.83
2009-04-08,-0.07,0.0371,0.0175,0.0333,0.0173,67.919,65.755,72.202
2009-04-09,0.12,0.0489,0.015,0.0395,0.016,76.496,71.116,75.652
2009-04-10,-0.04,0.042,0.0186,0.0367,0.0177,69.277,67.408,75.066
2009-04-13,0.08,0.0474,0.0159,0.0398,0.0165,74.852,70.638,75.58
2009-04-14,0.1,0.0549,0.0136,0.0441,0.0153,80.116,74.187,76.346
2009-04-15,-0.04,0.0471,0.0174,0.0409,0.0171,72.993,70.462,74.962
2009-04-16,-0.07,0.0403,0.0249,0.038,0.0208,61.78,64.571,71.919
2009-04-17,-0.03,0.0346,0.0257,0.0353,0.0215,57.35,62.093,70.409
2009-04-20,0.02,0.0325,0.022,0.0342,0.02,59.603,63.045,67.996
2009-04-21,0.03,0.0321,0.0188,0.0339,0.0185,63.035,64.64,67.104
2009-04-22,-0.11,0.0275,0.0319,0.0315,0.0251,46.266,55.599,63.02
2009-04-23,0.01,0.025,0.0273,0.0299,0.0233,47.771,56.148,58.4
2009-04-24,0.03,0.0257,0.0234,0.0299,0.0216,52.312,58.003,55.445
2009-04-27,-0.17,0.0221,0.0444,0.0278,0.0322,33.203,46.278,51.363
2009-04-28,0.0,0.0189,0.038,0.0258,0.0299,33.186,46.265,47.911
2009-04-29,0.08,0.0276,0.0326,0.0297,0.0278,45.817,51.597,45.941
2009-04-30,0.09,0.0366,0.0279,0.034,0.0258,56.714,56.801,45.038
2009-05-04,0.07,0.0413,0.0239,0.0366,0.0239,63.314,60.441,47.474
2009-05-06,0.0,0.0354,0.0205,0.034,0.0222,63.297,60.443,49.692
2009-05-07,-0.04,0.0304,0.0233,0.0315,0.0235,56.581,57.218,50.302
2009-05-08,-0.09,0.026,0.0328,0.0293,0.0283,44.188,50.813,51.871
2009-05-11,-0.01,0.0223,0.0296,0.0272,0.027,42.937,50.13,53.264
2009-05-12,0.03,0.0234,0.0253,0.0274,0.025,48.019,52.235,53.579
2009-05-13,-0.03,0.0201,0.026,0.0254,0.0254,43.571,49.945,51.701
2009-05-14,0.04,0.0229,0.0223,0.0265,0.0236,50.634,52.839,49.89
2009-05-15,0.08,0.0311,0.0191,0.0303,0.0219,61.922,57.991,49.693
2009-05-18,0.01,0.0281,0.0164,0.0288,0.0203,63.116,58.601,50.627
2009-05-19,0.15,0.0455,0.014,0.0375,0.0189,76.441,66.434,55.234
2009-05-20,-0.08,0.039,0.0235,0.0348,0.0232,62.37,59.945,58.01
2009-05-21,-0.08,0.0334,0.0315,0.0323,0.0273,51.434,54.14,58.498
2009-05-22,-0.03,0.0286,0.0313,0.03,0.0275,47.716,52.119,59.09
2009-05-25,-0.07,0.0245,0.0368,0.0279,0.0305,39.937,47.719,57.562
2009-05-26,0.02,0.0239,0.0316,0.0273,0.0283,43.033,49.046,54.864
2009-05-27,0.01,0.0219,0.0271,0.0261,0.0263,44.664,49.754,52.228
2009-06-01,-0.02,0.0188,0.0261,0.0242,0.0259,41.841,48.248,47.285
2009-06-02,-0.02,0.0161,0.0252,0.0225,0.0254,38.953,46.918,43.94
2009-06-03,0.0,0.0138,0.0216,0.0209,0.0236,38.953,46.911,42.157
2009-06-04,0.02,0.0147,0.0185,0.0208,0.0219,44.247,48.657,41.661
2009-06-05,-0.04,0.0126,0.0216,0.0193,0.0232,36.812,45.357,41.215
2009-06-08,-0.05,0.0108,0.0256,0.018,0.0251,29.64,41.708,39.301
2009-06-09,-0.01,0.0092,0.0234,0.0167,0.0241,28.191,40.876,36.948
2009-06-10,0.02,0.0108,0.0201,0.0169,0.0223,34.921,43.057,35.96
2009-06-11,0.06,0.0178,0.0172,0.02,0.0207,50.827,49.085,37.656
2009-06-12,0.0,0.0153,0.0147,0.0186,0.0193,50.97,49.022,39.373
2009-06-15,-0.03,0.0131,0.0169,0.0172,0.02,43.637,46.182,39.285
2009-06-16,0.0,0.0112,0.0145,0.016,0.0186,43.55,46.188,40.248
2009-06-17,0.05,0.0168,0.0124,0.0184,0.0173,57.504,51.486,44.229
2009-06-18,0.0,0.0144,0.0107,0.0171,0.016,57.341,51.607,48.393
2009-06-19,-0.03,0.0123,0.0134,0.0159,0.017,47.83,48.273,50.237
2009-06-22,-0.02,0.0106,0.0144,0.0148,0.0172,42.37,46.195,49.029
2009-06-23,0.05,0.0162,0.0123,0.0173,0.016,56.812,51.897,49.863
2009-06-24,-0.03,0.0139,0.0148,0.016,0.017,48.402,48.43,50.544
2009-06-25,0.06,0.0205,0.0127,0.0192,0.0158,61.717,54.802,53.139
2009-06-26,-0.04,0.0175,0.0166,0.0178,0.0175,51.29,50.37,52.252
2009-06-29,0.01,0.0165,0.0142,0.0173,0.0163,53.716,51.433,51.734
2009-06-30,0.0,0.0141,0.0122,0.016,0.0151,53.582,51.392,52.556
2009-07-01,0.06,0.0207,0.0105,0.0192,0.014,66.316,57.776,55.976
2009-07-02,-0.04,0.0177,0.0147,0.0178,0.0159,54.6,52.764,55.66
2009-07-03,-0.03,0.0152,0.0169,0.0165,0.0169,47.322,49.346,55.506
2009-07-06,-0.12,0.013,0.0316,0.0153,0.0243,29.118,38.581,50.849
2009-07-07,0.02,0.014,0.0271,0.0157,0.0225,34.033,41.044,48.384
2009-07-08,0.03,0.0163,0.0232,0.0167,0.0209,41.236,44.36,46.601
2009-07-09,0.08,0.0254,0.0199,0.0212,0.0194,56.041,52.162,46.952
2009-07-10,0.25,0.0575,0.0171,0.0376,0.018,77.048,67.571,48.485
2009-07-13,0.2,0.0778,0.0146,0.0492,0.0167,84.169,74.604,52.71
2009-07-14,0.3,0.1096,0.0125,0.0671,0.0156,89.732,81.082,58.768
2009-07-15,0.15,0.1154,0.0107,0.073,0.0144,91.485,83.469,67.678
2009-07-16,0.34,0.1474,0.0092,0.0921,0.0134,94.095,87.244,76.258
2009-07-17,0.37,0.1792,0.0079,0.1119,0.0125,95.748,89.897,84.045
2009-07-23,0.0,0.1536,0.0068,0.1039,0.0116,95.731,89.902,89.715
2009-07-24,-0.13,0.1317,0.0244,0.0965,0.02,84.339,82.778,90.757
2009-07-27,-0.08,0.1129,0.0323,0.0896,0.0243,77.725,78.61,89.836
2009-07-28,0.39,0.1525,0.0277,0.1111,0.0226,84.598,83.041,89.103
2009-07-29,0.34,0.1793,0.0237,0.1274,0.021,88.295,85.794,88.647
2009-07-30,-0.12,0.1536,0.0375,0.1183,0.028,80.347,80.806,86.683
2009-07-31,0.04,0.1374,0.0321,0.1127,0.026,81.032,81.2,84.581
2009-08-03,-0.06,0.1178,0.0361,0.1047,0.0285,76.513,78.549,81.836
2009-08-04,0.0,0.101,0.031,0.0972,0.0264,76.485,78.586,80.714
2009-08-05,0.1,0.1008,0.0265,0.0974,0.0245,79.153,79.847,80.918
2009-08-06,-0.09,0.0864,0.0356,0.0904,0.0292,70.79,75.53,78.945
2009-08-07,0.25,0.1098,0.0305,0.1018,0.0271,78.231,78.921,77.507
2009-08-10,-0.03,0.0941,0.0304,0.0946,0.0273,75.552,77.55,76.822
2009-08-11,-0.23,0.0807,0.059,0.0878,0.0418,57.737,67.692,73.494
2009-08-12,-0.18,0.0691,0.0762,0.0815,0.0517,47.527,61.131,69.354
2009-08-13,0.03,0.0635,0.0654,0.0779,0.048,49.233,61.82,65.46
2009-08-14,-0.03,0.0545,0.0603,0.0723,0.0467,47.444,60.701,60.931
2009-08-17,-0.43,0.0467,0.1131,0.0671,0.0741,29.194,47.466,54.988
2009-08-18,-0.2,0.04,0.1255,0.0623,0.0831,24.139,42.792,47.261
2009-08-19,-0.15,0.0343,0.129,0.0579,0.0879,20.974,39.657,39.464
2009-08-20,0.11,0.0451,0.1106,0.0616,0.0816,28.936,42.962,35.35
2009-08-21,0.37,0.0915,0.0948,0.0836,0.0758,49.084,52.392,35.572
2009-08-24,0.0,0.0785,0.0813,0.0777,0.0703,49.094,52.445,35.552
2009-08-25,-0.17,0.0672,0.0939,0.0721,0.0775,41.683,48.14,34.729
2009-08-26,0.16,0.0805,0.0805,0.0784,0.0719,49.97,52.107,37.697
2009-08-27,-0.1,0.069,0.0833,0.0728,0.0739,45.275,49.57,40.717
2009-08-28,-0.17,0.0591,0.0957,0.0676,0.0808,38.148,45.498,43.17
2009-08-31,-0.23,0.0507,0.1149,0.0628,0.0915,30.586,40.645,43.406
2009-09-01,0.04,0.0492,0.0985,0.0611,0.0849,33.281,41.794,41.148
2009-09-02,-0.01,0.0421,0.0858,0.0568,0.0796,32.886,41.587,38.833
2009-09-03,0.23,0.069,0.0736,0.0691,0.0739,48.357,48.267,39.786
2009-09-04,0.0,0.0591,0.0631,0.0642,0.0686,48.333,48.288,39.552
2009-09-07,0.25,0.0864,0.054,0.0775,0.0637,61.508,54.832,41.871
