日期,5均线,10均线,20均线,50均线,150均线
2018-08-03,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0
2018-08-31,29.082,0.0,0.0,0.0,0.0
2018-09-07,29.43,0.0,0.0,0.0,0.0
2018-09-14,29.306,0.0,0.0,0.0,0.0
2018-09-21,29.566,0.0,0.0,0.0,0.0
2018-09-28,29.448,0.0,0.0,0.0,0.0
2018-10-12,27.82,28.451,0.0,0.0,0.0
2018-10-19,25.922,27.676,0.0,0.0,0.0
2018-10-26,24.472,26.889,0.0,0.0,0.0
2018-11-02,23.402,26.484,0.0,0.0,0.0
2018-11-09,22.436,25.942,0.0,0.0,0.0
2018-11-16,22.916,25.368,0.0,0.0,0.0
2018-11-23,23.6,24.761,0.0,0.0,0.0
2018-11-30,24.084,24.278,0.0,0.0,0.0
2018-12-07,24.03,23.716,0.0,0.0,0.0
2018-12-14,24.23,23.333,0.0,0.0,0.0
2018-12-21,23.778,23.347,25.899,0.0,0.0
2018-12-28,23.746,23.673,25.675,0.0,0.0
2019-01-04,24.248,24.166,25.528,0.0,0.0
2019-01-11,25.146,24.588,25.536,0.0,0.0
2019-01-18,25.824,25.027,25.484,0.0,0.0
2019-01-25,26.814,25.296,25.332,0.0,0.0
2019-02-01,27.586,25.666,25.214,0.0,0.0
2019-02-15,28.192,26.22,25.249,0.0,0.0
2019-02-22,28.536,26.841,25.278,0.0,0.0
2019-03-01,30.076,27.95,25.642,0.0,0.0
2019-03-08,32.006,29.41,26.379,0.0,0.0
2019-03-15,33.506,30.546,27.109,0.0,0.0
2019-03-22,34.756,31.474,27.82,0.0,0.0
2019-03-29,35.876,32.206,28.397,0.0,0.0
2019-04-04,36.17,33.123,29.075,0.0,0.0
2019-04-12,35.606,33.806,29.551,0.0,0.0
2019-04-19,35.406,34.456,30.061,0.0,0.0
2019-04-26,34.722,34.739,30.48,0.0,0.0
