日期,5均线,10均线,20均线,50均线,150均线
2018-07-30,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0
2018-08-03,30.156,0.0,0.0,0.0,0.0
2018-08-06,29.232,0.0,0.0,0.0,0.0
2018-08-07,28.6,0.0,0.0,0.0,0.0
2018-08-08,27.804,0.0,0.0,0.0,0.0
2018-08-09,27.516,0.0,0.0,0.0,0.0
2018-08-10,27.704,28.93,0.0,0.0,0.0
2018-08-13,28.33,28.781,0.0,0.0,0.0
2018-08-14,28.704,28.652,0.0,0.0,0.0
2018-08-15,29.158,28.481,0.0,0.0,0.0
2018-08-16,29.342,28.429,0.0,0.0,0.0
2018-08-17,29.088,28.396,0.0,0.0,0.0
2018-08-20,28.84,28.585,0.0,0.0,0.0
2018-08-21,28.796,28.75,0.0,0.0,0.0
2018-08-22,28.678,28.918,0.0,0.0,0.0
2018-08-23,28.644,28.993,0.0,0.0,0.0
2018-08-24,28.716,28.902,28.916,0.0,0.0
2018-08-27,28.854,28.847,28.814,0.0,0.0
2018-08-28,28.862,28.829,28.741,0.0,0.0
2018-08-29,29.478,29.078,28.779,0.0,0.0
2018-08-30,30.042,29.343,28.886,0.0,0.0
2018-08-31,30.46,29.588,28.992,0.0,0.0
2018-09-03,30.732,29.793,29.189,0.0,0.0
2018-09-04,31.112,29.987,29.368,0.0,0.0
2018-09-05,30.978,30.228,29.573,0.0,0.0
2018-09-06,30.9,30.471,29.732,0.0,0.0
2018-09-07,30.824,30.642,29.772,0.0,0.0
2018-09-10,30.338,30.535,29.691,0.0,0.0
2018-09-11,29.852,30.482,29.655,0.0,0.0
2018-09-12,29.45,30.214,29.646,0.0,0.0
2018-09-13,29.064,29.982,29.662,0.0,0.0
2018-09-14,28.78,29.802,29.695,0.0,0.0
2018-09-17,28.89,29.614,29.704,0.0,0.0
2018-09-18,28.96,29.406,29.697,0.0,0.0
2018-09-19,29.176,29.313,29.771,0.0,0.0
2018-09-20,29.224,29.144,29.807,0.0,0.0
2018-09-21,29.354,29.067,29.854,0.0,0.0
2018-09-25,29.206,29.048,29.792,0.0,0.0
2018-09-26,29.046,29.003,29.742,0.0,0.0
2018-09-27,28.64,28.908,29.561,0.0,0.0
2018-09-28,28.366,28.795,29.388,0.0,0.0
2018-10-08,27.754,28.554,29.178,0.0,0.0
2018-10-09,27.398,28.302,28.958,0.0,0.0
2018-10-10,26.986,28.016,28.711,0.0,0.0
2018-10-11,26.174,27.407,28.36,0.0,0.0
2018-10-12,25.082,26.724,27.934,0.0,0.0
2018-10-15,24.186,25.97,27.518,28.702,0.0
2018-10-16,22.816,25.107,27.077,28.464,0.0
2018-10-17,21.622,24.304,26.654,28.254,0.0
2018-10-18,20.936,23.555,26.232,28.047,0.0
2018-10-19,20.59,22.836,25.815,27.877,0.0
2018-10-22,20.782,22.484,25.519,27.765,0.0
2018-10-23,21.38,22.098,25.2,27.678,0.0
2018-10-24,21.748,21.685,24.85,27.569,0.0
2018-10-25,22.032,21.484,24.446,27.47,0.0
2018-10-26,22.196,21.393,24.059,27.345,0.0
2018-10-29,21.882,21.332,23.651,27.183,0.0
2018-10-30,21.672,21.526,23.316,27.013,0.0
2018-10-31,21.632,21.69,22.997,26.862,0.0
2018-11-01,22.06,22.046,22.8,26.76,0.0
2018-11-02,22.57,22.383,22.61,26.668,0.0
2018-11-05,23.166,22.524,22.504,26.59,0.0
2018-11-06,23.558,22.615,22.356,26.484,0.0
2018-11-07,23.836,22.734,22.21,26.366,0.0
2018-11-08,23.712,22.886,22.185,26.264,0.0
2018-11-09,23.51,23.04,22.217,26.154,0.0
2018-11-12,23.388,23.277,22.304,26.058,0.0
2018-11-13,23.448,23.503,22.514,25.944,0.0
2018-11-14,23.514,23.675,22.682,25.831,0.0
2018-11-15,23.848,23.78,22.913,25.701,0.0
2018-11-16,24.202,23.856,23.12,25.57,0.0
2018-11-19,24.424,23.906,23.215,25.454,0.0
2018-11-20,24.474,23.961,23.288,25.318,0.0
2018-11-21,24.596,24.055,23.394,25.179,0.0
2018-11-22,24.678,24.263,23.574,25.071,0.0
2018-11-23,24.536,24.369,23.705,24.934,0.0
2018-11-26,24.4,24.412,23.844,24.812,0.0
