日期,上轨,中轴10,下轨
2019-04-09,37.816,35.778,33.74
2019-04-10,37.757,35.864,33.971
2019-04-11,37.718,35.881,34.044
2019-04-12,37.748,35.865,33.982
2019-04-15,37.867,35.707,33.547
2019-04-16,37.605,35.494,33.383
2019-04-17,37.06,35.207,33.354
2019-04-18,36.523,34.976,33.429
2019-04-19,35.807,34.746,33.685
2019-04-22,35.686,34.537,33.388
2019-04-23,35.431,34.308,33.185
2019-04-24,35.052,34.202,33.352
2019-04-25,35.235,34.036,32.837
2019-04-26,35.346,33.832,32.318
2019-04-29,35.612,33.571,31.53
2019-04-30,35.45,33.276,31.102
2019-05-06,36.162,32.688,29.214
2019-05-07,36.065,32.114,28.163
2019-05-08,35.622,31.562,27.502
2019-05-09,35.262,31.077,26.892
2019-05-10,34.687,30.738,26.789
2019-05-13,33.419,30.226,27.033
2019-05-14,32.623,29.855,27.087
2019-05-15,31.744,29.545,27.346
2019-05-16,31.29,29.425,27.56
2019-05-17,30.254,29.177,28.1
2019-05-20,30.304,29.298,28.292
2019-05-21,30.981,29.54,28.099
2019-05-22,31.297,29.737,28.177
2019-05-23,31.295,29.738,28.181
2019-05-24,31.36,29.569,27.778
2019-05-27,31.358,29.55,27.742
2019-05-28,31.358,29.552,27.746
2019-05-29,31.358,29.509,27.66
2019-05-30,31.204,29.31,27.416
2019-05-31,31.194,29.235,27.276
2019-06-03,31.093,29.122,27.151
2019-06-04,30.298,28.826,27.354
2019-06-05,29.184,28.595,28.006
2019-06-06,29.364,28.48,27.596
2019-06-10,29.377,28.457,27.537
2019-06-11,29.353,28.45,27.547
2019-06-12,29.213,28.4,27.587
2019-06-13,29.207,28.398,27.589
2019-06-14,29.208,28.37,27.532
2019-06-17,29.197,28.362,27.527
2019-06-18,29.793,28.505,27.217
2019-06-19,30.453,28.73,27.007
2019-06-20,31.037,28.949,26.861
2019-06-21,31.868,29.387,26.906
2019-06-24,32.278,29.725,27.172
2019-06-25,32.486,29.909,27.332
2019-06-26,33.16,30.311,27.462
2019-06-27,33.825,30.733,27.641
2019-06-28,33.886,31.194,28.502
2019-07-01,34.336,31.781,29.226
2019-07-02,34.837,32.205,29.573
2019-07-03,34.976,32.513,30.05
2019-07-04,34.96,32.772,30.584
2019-07-05,35.11,32.952,30.794
2019-07-08,34.99,33.092,31.194
2019-07-09,34.481,33.288,32.095
2019-07-10,34.509,33.27,32.031
2019-07-11,34.583,33.182,31.781
2019-07-12,34.604,33.157,31.71
2019-07-15,34.295,33.049,31.803
2019-07-16,33.89,32.924,31.958
2019-07-17,33.792,32.892,31.992
2019-07-18,33.913,32.701,31.489
2019-07-19,33.67,32.499,31.328
2019-07-22,33.61,32.424,31.238
2019-07-23,33.53,32.356,31.182
2019-07-24,33.667,32.421,31.175
2019-07-25,33.778,32.501,31.224
2019-07-26,33.927,32.584,31.241
2019-07-29,33.803,32.522,31.241
2019-07-30,33.709,32.464,31.219
2019-07-31,33.504,32.366,31.228
2019-08-01,33.423,32.411,31.399
2019-08-02,33.486,32.384,31.282
2019-08-05,33.653,32.282,30.911
2019-08-06,34.074,32.054,30.034
2019-08-07,34.154,31.681,29.208
2019-08-08,33.922,31.351,28.78
2019-08-09,33.517,30.93,28.343
2019-08-12,33.063,30.702,28.341
2019-08-13,32.556,30.455,28.354
2019-08-14,31.989,30.261,28.533
2019-08-15,31.53,30.135,28.74
2019-08-16,31.59,30.148,28.706
2019-08-19,32.257,30.294,28.331
2019-08-20,32.75,30.528,28.306
2019-08-21,33.151,30.835,28.519
2019-08-22,33.281,31.044,28.807
2019-08-23,33.081,31.295,29.509
2019-08-26,33.055,31.399,29.743
2019-08-27,33.43,31.736,30.042
2019-08-28,33.643,32.028,30.413
2019-08-29,33.612,32.251,30.89
2019-08-30,33.598,32.33,31.062
2019-09-02,33.846,32.423,31.0
2019-09-03,34.047,32.54,31.033
2019-09-04,34.341,32.676,31.011
2019-09-05,34.671,32.914,31.157
2019-09-06,34.807,33.178,31.549
2019-09-09,35.197,33.585,31.973
2019-09-10,35.418,33.714,32.01
2019-09-11,35.446,33.773,32.1
2019-09-12,35.44,33.888,32.336
2019-09-16,35.207,34.071,32.935
2019-09-17,35.339,34.008,32.677
2019-09-18,35.435,33.95,32.465
2019-09-19,35.45,33.89,32.33
2019-09-20,35.393,33.8,32.207
2019-09-23,35.329,33.676,32.023
2019-09-24,34.754,33.532,32.31
2019-09-25,34.401,33.376,32.351
2019-09-26,34.504,33.178,31.852
2019-09-27,34.351,32.984,31.617
2019-09-30,34.181,32.697,31.213
2019-10-08,34.478,32.461,30.444
2019-10-09,34.476,32.281,30.086
2019-10-10,34.539,32.304,30.069
2019-10-11,34.548,32.307,30.066
2019-10-14,34.649,32.349,30.049
2019-10-15,34.253,32.207,30.161
2019-10-16,34.753,32.346,29.939
2019-10-17,35.346,32.622,29.898
2019-10-18,35.674,32.835,29.996
2019-10-21,35.854,33.126,30.398
2019-10-22,35.627,33.517,31.407
2019-10-23,35.02,33.762,32.504
2019-10-24,35.05,33.816,32.582
2019-10-25,35.112,33.769,32.426
2019-10-28,35.119,33.805,32.491
2019-10-29,35.128,33.802,32.476
2019-10-30,35.067,33.612,32.157
2019-10-31,34.82,33.411,32.002
2019-11-01,34.623,33.296,31.969
2019-11-04,34.39,33.197,32.004
2019-11-05,34.086,33.118,32.15
2019-11-06,34.026,33.071,32.116
2019-11-07,33.746,32.977,32.208
2019-11-08,34.066,33.096,32.126
2019-11-11,33.92,33.036,32.152
2019-11-12,33.917,33.038,32.159
2019-11-13,33.911,33.043,32.175
2019-11-14,33.945,33.118,32.291
2019-11-15,34.011,33.045,32.079
2019-11-18,33.983,32.986,31.989
2019-11-19,33.937,32.97,32.003
2019-11-20,33.932,32.964,31.996
2019-11-21,33.934,32.966,31.998
2019-11-22,33.733,32.924,32.115
2019-11-25,33.7,32.864,32.028
2019-11-26,33.696,32.883,32.07
2019-11-27,33.693,32.9,32.107
2019-11-28,33.581,32.819,32.057
2019-11-29,33.556,32.836,32.116
2019-12-02,33.565,32.823,32.081
2019-12-03,33.442,32.702,31.962
2019-12-04,33.569,32.57,31.571
2019-12-05,33.49,32.458,31.426
2019-12-06,33.045,32.292,31.539
2019-12-09,32.998,32.246,31.494
2019-12-10,32.879,32.196,31.513
2019-12-11,32.714,32.135,31.556
2019-12-12,32.618,32.052,31.486
2019-12-13,32.536,32.026,31.516
2019-12-16,32.914,32.095,31.276
2019-12-17,33.289,32.206,31.123
2019-12-18,33.546,32.381,31.216
2019-12-19,33.805,32.537,31.269
2019-12-20,33.853,32.638,31.423
2019-12-23,33.841,32.691,31.541
2019-12-24,33.934,32.791,31.648
2019-12-25,34.065,32.933,31.801
2019-12-26,34.682,33.267,31.852
2019-12-27,34.675,33.427,32.179
2019-12-30,34.779,33.508,32.237
2019-12-31,34.868,33.579,32.29
2020-01-02,35.095,33.703,32.311
2020-01-03,35.18,33.775,32.37
2020-01-06,36.013,34.104,32.195
2020-01-07,36.473,34.472,32.471
2020-01-08,36.609,34.705,32.801
2020-01-09,36.84,34.954,33.068
2020-01-10,36.973,35.026,33.079
2020-01-13,37.234,35.295,33.356
2020-01-14,37.233,35.489,33.745
2020-01-15,37.096,35.669,34.242
2020-01-16,37.01,35.797,34.584
2020-01-17,36.541,35.927,35.313
2020-01-20,36.514,35.917,35.32
2020-01-21,36.438,35.845,35.252
2020-01-22,36.556,35.926,35.296
2020-01-23,36.755,35.791,34.827
2020-02-03,38.139,35.36,32.581
2020-02-04,37.874,35.176,32.478
2020-02-05,38.432,35.355,32.278
2020-02-06,39.368,35.657,31.946
2020-02-07,39.964,35.911,31.858
2020-02-10,40.541,36.217,31.893
2020-02-11,40.711,36.338,31.965
2020-02-12,41.232,36.665,32.098
2020-02-13,41.442,36.821,32.2
2020-02-14,41.562,37.138,32.714
2020-02-17,40.301,37.897,35.493
2020-02-18,39.689,38.387,37.085
2020-02-19,39.664,38.434,37.204
2020-02-20,39.612,38.405,37.198
2020-02-21,40.545,38.653,36.761
2020-02-24,41.699,38.991,36.283
2020-02-25,42.246,39.408,36.57
2020-02-26,42.267,39.456,36.645
2020-02-27,42.382,39.713,37.044
2020-02-28,42.344,39.736,37.128
2020-03-02,42.441,39.86,37.279
2020-03-03,43.52,40.235,36.95
2020-03-04,43.978,40.695,37.412
2020-03-05,44.127,41.074,38.021
2020-03-06,44.178,41.125,38.072
2020-03-09,44.054,40.86,37.666
2020-03-10,43.945,40.778,37.611
2020-03-11,43.935,40.79,37.645
2020-03-12,44.118,40.535,36.952
2020-03-13,44.17,40.507,36.844
2020-03-16,44.745,40.039,35.333
2020-03-17,44.069,39.288,34.507
2020-03-18,43.281,38.525,33.769
2020-03-19,42.124,37.896,33.668
2020-03-20,41.038,37.334,33.63
2020-03-23,40.715,36.833,32.951
2020-03-24,39.301,36.263,33.225
2020-03-25,38.09,35.872,33.654
