日期,5均线,10均线,20均线,50均线,150均线
2008-05-12,0.0,0.0,0.0,0.0,0.0
2008-05-13,0.0,0.0,0.0,0.0,0.0
2008-05-14,0.0,0.0,0.0,0.0,0.0
2008-05-15,0.0,0.0,0.0,0.0,0.0
2008-05-16,1.498,0.0,0.0,0.0,0.0
2008-05-19,1.59,0.0,0.0,0.0,0.0
2008-05-20,1.64,0.0,0.0,0.0,0.0
2008-05-21,1.684,0.0,0.0,0.0,0.0
2008-05-22,1.71,0.0,0.0,0.0,0.0
2008-05-23,1.78,1.639,0.0,0.0,0.0
2008-05-26,1.778,1.684,0.0,0.0,0.0
2008-05-27,1.746,1.693,0.0,0.0,0.0
2008-05-28,1.718,1.701,0.0,0.0,0.0
2008-05-29,1.726,1.718,0.0,0.0,0.0
2008-05-30,1.714,1.747,0.0,0.0,0.0
2008-06-02,1.716,1.747,0.0,0.0,0.0
2008-06-03,1.782,1.764,0.0,0.0,0.0
2008-06-04,1.832,1.775,0.0,0.0,0.0
2008-06-05,1.868,1.797,0.0,0.0,0.0
2008-06-06,1.902,1.808,1.724,0.0,0.0
2008-06-10,1.912,1.814,1.749,0.0,0.0
2008-06-11,1.868,1.825,1.759,0.0,0.0
2008-06-12,1.828,1.83,1.765,0.0,0.0
2008-06-13,1.744,1.806,1.762,0.0,0.0
2008-06-16,1.64,1.771,1.759,0.0,0.0
2008-06-17,1.538,1.725,1.736,0.0,0.0
2008-06-18,1.476,1.672,1.718,0.0,0.0
2008-06-19,1.382,1.605,1.69,0.0,0.0
2008-06-20,1.34,1.542,1.67,0.0,0.0
2008-06-23,1.304,1.472,1.64,0.0,0.0
2008-06-24,1.32,1.429,1.622,0.0,0.0
2008-06-25,1.318,1.397,1.611,0.0,0.0
2008-06-26,1.344,1.363,1.596,0.0,0.0
2008-06-27,1.33,1.335,1.57,0.0,0.0
2008-06-30,1.334,1.319,1.545,0.0,0.0
2008-07-01,1.312,1.316,1.52,0.0,0.0
