日期,RSI_14,SMA_7
2022-12-23,46.269,44.008
2022-12-30,44.35,43.294
2023-01-06,46.017,43.419
2023-01-13,49.455,44.79
2023-01-20,54.616,47.226
2023-02-03,61.322,51.005
2023-02-10,57.077,54.001
2023-02-17,54.163,56.079
2023-02-24,55.83,59.275
2023-03-03,51.733,60.428
2023-03-10,45.145,58.427
2023-03-17,43.017,54.281
2023-03-24,45.642,49.45
2023-03-31,45.149,45.995
2023-04-07,42.025,42.649
2023-04-14,40.706,38.474
2023-04-21,38.2,35.029
2023-04-28,38.55,33.571
2023-05-05,39.225,32.932
2023-05-12,41.745,32.476
2023-05-19,40.344,31.681
2023-05-26,40.416,31.785
2023-06-02,41.587,32.786
2023-06-09,38.829,33.382
2023-06-16,45.596,36.555
2023-06-21,46.215,39.647
2023-06-30,46.288,41.679
2023-07-07,51.631,45.949
2023-07-14,52.755,50.508
2023-07-21,48.318,52.526
2023-07-28,55.647,57.67
2023-08-04,60.065,61.066
2023-08-11,52.383,61.63
2023-08-18,44.552,60.023
2023-08-25,42.212,56.092
2023-09-01,49.579,53.903
2023-09-08,50.754,54.01
2023-09-15,49.844,51.749
2023-09-22,49.79,48.494
2023-09-28,49.657,47.815
2023-10-13,59.452,51.958
2023-10-20,55.952,55.499
2023-10-27,73.666,60.243
2023-11-03,66.833,62.993
2023-11-10,65.328,65.64
2023-11-14,65.472,68.338
