日期,RSI_14,SMA_7
2004-05-14,40.463,37.331
2004-05-17,34.761,36.764
2004-05-18,35.614,35.735
2004-05-19,32.984,33.368
2004-05-20,37.979,32.868
2004-05-21,36.929,30.559
2004-05-24,37.791,29.553
2004-05-25,36.714,29.333
2004-05-26,37.634,30.819
2004-05-27,47.255,35.124
2004-05-28,45.902,39.473
2004-05-31,44.444,41.583
2004-06-01,48.723,45.207
2004-06-02,48.741,48.524
2004-06-03,48.642,52.189
2004-06-04,50.639,56.065
2004-06-07,46.939,55.207
2004-06-08,44.271,53.87
2004-06-09,40.204,51.735
2004-06-10,41.398,48.793
2004-06-11,44.959,47.138
2004-06-14,37.136,43.12
2004-06-15,35.149,38.05
2004-06-16,34.465,34.463
2004-06-17,20.401,29.65
2004-06-18,18.182,25.927
2004-06-21,18.072,21.768
2004-06-22,19.196,16.623
2004-06-23,17.982,13.647
2004-06-24,17.268,11.062
2004-06-25,16.471,8.537
2004-06-28,18.852,9.043
2004-06-29,20.174,10.209
2004-06-30,20.141,11.389
2004-07-01,26.79,14.524
2004-07-02,26.406,17.616
2004-07-05,23.641,19.826
2004-07-06,22.09,21.605
2004-07-07,20.874,22.252
2004-07-08,19.417,22.107
2004-07-09,18.687,21.769
2004-07-12,17.079,18.791
2004-07-13,16.452,15.9
2004-07-14,19.681,15.121
2004-07-15,19.54,14.834
2004-07-16,27.577,17.61
2004-07-19,26.437,20.227
2004-07-20,21.772,21.295
2004-07-21,29.829,25.022
2004-07-22,24.464,27.178
2004-07-23,27.974,29.109
2004-07-26,26.637,30.647
2004-07-27,27.924,29.804
2004-07-28,26.799,29.165
2004-07-29,26.933,30.258
2004-07-30,31.165,30.392
2004-08-02,32.571,32.675
2004-08-03,32.615,34.023
2004-08-04,40.988,38.166
2004-08-05,40.061,41.531
2004-08-06,39.228,44.808
2004-08-09,41.914,48.883
2004-08-10,41.993,51.651
2004-08-11,42.146,53.949
2004-08-12,34.0,52.749
2004-08-13,34.05,49.177
2004-08-16,30.662,44.97
2004-08-17,29.67,40.97
2004-08-18,35.273,38.1
2004-08-19,35.156,35.227
2004-08-20,35.294,32.368
2004-08-23,39.149,34.441
2004-08-24,51.812,39.731
2004-08-25,54.444,46.542
2004-08-26,52.918,52.947
2004-08-27,51.22,56.762
2004-08-30,48.148,59.366
2004-08-31,52.632,63.165
2004-09-01,49.59,64.362
2004-09-02,46.888,61.342
2004-09-03,45.217,57.353
2004-09-06,39.918,52.392
2004-09-07,45.344,49.762
2004-09-08,46.835,48.864
2004-09-09,55.513,49.037
2004-09-10,59.245,51.165
2004-09-13,51.601,51.959
2004-09-14,59.295,55.048
2004-09-15,65.994,61.009
2004-09-16,67.56,65.556
2004-09-17,73.138,70.445
2004-09-20,78.037,73.742
2004-09-21,72.77,74.939
2004-09-22,73.659,78.637
2004-09-23,81.168,81.745
2004-09-24,70.922,81.191
2004-09-27,71.186,80.452
2004-09-28,69.231,78.359
2004-09-30,57.801,72.987
2004-10-08,60.536,69.693
2004-10-11,61.61,66.521
2004-10-12,58.206,61.344
2004-10-13,56.687,58.124
2004-10-14,43.76,52.174
2004-10-15,46.508,47.554
2004-10-18,45.438,45.296
2004-10-19,48.829,43.423
2004-10-20,50.284,41.683
2004-10-21,48.814,40.388
2004-10-22,51.12,40.265
2004-10-25,39.829,40.079
2004-10-26,35.179,38.179
2004-10-27,33.168,36.188
2004-10-28,36.379,34.081
2004-10-29,32.206,30.719
2004-11-01,29.553,27.258
2004-11-02,26.625,22.574
2004-11-03,28.339,21.133
2004-11-04,24.961,19.947
2004-11-05,24.631,19.061
2004-11-08,23.68,17.001
2004-11-09,30.084,17.852
2004-11-10,40.888,22.064
2004-11-11,37.349,25.656
2004-11-12,35.276,28.122
2004-11-15,45.021,33.608
2004-11-16,46.154,39.406
2004-11-17,43.741,44.552
2004-11-18,44.302,47.773
2004-11-19,43.761,47.924
2004-11-22,45.936,49.78
2004-11-23,45.905,52.239
2004-11-24,42.83,51.043
2004-11-25,40.467,48.731
2004-11-26,39.794,47.03
2004-11-29,41.595,45.881
2004-11-30,46.039,46.433
2004-12-01,42.644,45.001
2004-12-02,41.333,43.093
2004-12-03,41.247,42.427
2004-12-06,43.284,43.445
2004-12-07,42.52,44.285
2004-12-08,40.872,43.746
2004-12-09,49.373,44.627
2004-12-10,45.074,45.212
2004-12-13,47.059,46.882
2004-12-14,50.0,49.47
2004-12-15,52.77,51.98
2004-12-16,47.938,53.024
2004-12-17,46.995,54.415
2004-12-20,40.921,51.002
2004-12-21,41.047,49.253
2004-12-22,47.632,49.077
2004-12-23,45.777,47.382
2004-12-24,42.276,43.828
2004-12-27,44.538,42.868
2004-12-29,42.775,41.652
2004-12-30,39.143,41.271
2004-12-31,38.253,40.659
2005-01-04,29.949,36.028
2005-01-05,31.367,32.478
2005-01-06,28.534,29.45
2005-01-07,28.451,25.661
2005-01-10,35.342,24.792
2005-01-11,43.702,27.268
2005-01-12,39.798,28.776
2005-01-13,39.837,32.096
2005-01-14,38.202,34.446
2005-01-17,33.78,36.143
2005-01-18,37.669,39.028
2005-01-19,38.968,39.958
2005-01-20,40.361,38.978
2005-01-21,48.603,41.488
2005-01-24,53.533,45.149
2005-01-25,56.319,49.85
2005-01-26,58.12,56.137
2005-01-27,47.739,57.78
2005-01-28,43.457,57.897
2005-01-31,44.531,57.898
2005-02-01,45.73,55.95
2005-02-02,61.311,56.541
2005-02-03,57.479,55.538
2005-02-04,66.727,55.934
2005-02-16,67.736,59.939
2005-02-17,68.136,65.171
2005-02-18,68.577,70.181
2005-02-21,74.151,75.805
2005-02-22,74.549,77.815
2005-02-23,69.138,79.225
2005-02-24,71.4,79.392
2005-02-25,65.286,77.646
2005-02-28,55.92,73.459
2005-03-01,56.673,69.391
2005-03-02,50.558,62.962
2005-03-03,52.591,57.164
2005-03-04,53.924,53.472
2005-03-07,52.311,48.836
2005-03-08,57.114,47.587
2005-03-09,57.112,48.691
2005-03-10,48.31,47.135
2005-03-11,48.945,47.277
2005-03-14,44.082,45.525
2005-03-15,42.017,42.885
2005-03-16,41.986,40.701
2005-03-17,35.306,35.55
2005-03-18,37.313,31.11
2005-03-21,40.263,30.186
2005-03-22,34.969,27.779
2005-03-23,36.009,26.928
2005-03-24,43.505,28.947
2005-03-25,40.329,30.04
2005-03-28,40.265,32.473
2005-03-29,38.322,33.648
2005-03-31,39.423,34.14
2005-04-01,47.178,38.273
2005-04-04,42.731,40.618
2005-04-05,44.622,41.1
2005-04-06,52.83,44.654
2005-04-07,59.533,49.561
2005-04-08,64.207,55.866
2005-04-11,66.165,62.115
2005-04-12,64.37,65.307
2005-04-13,68.657,70.714
2005-04-14,65.703,74.64
2005-04-15,63.022,75.487
2005-04-18,60.123,74.119
2005-04-19,64.087,72.973
2005-04-20,66.197,72.008
2005-04-21,74.172,73.209
2005-04-22,59.175,69.792
2005-04-25,60.85,67.719
2005-04-26,59.505,66.232
2005-04-27,60.033,65.741
2005-04-28,62.829,64.97
2005-04-29,62.832,63.714
2005-05-09,64.738,61.448
2005-05-10,66.605,63.535
2005-05-11,54.918,61.821
2005-05-12,50.405,59.383
2005-05-13,49.233,56.533
2005-05-16,49.174,52.894
2005-05-17,51.326,50.03
2005-05-18,47.18,45.53
2005-05-19,50.755,41.832
2005-05-20,53.359,42.404
2005-05-23,51.807,43.554
2005-05-24,58.856,47.134
2005-05-25,60.496,51.162
2005-05-26,56.405,53.038
2005-05-27,57.114,56.212
2005-05-30,58.386,58.476
2005-05-31,62.628,61.047
2005-06-01,61.656,63.736
2005-06-02,52.079,61.25
2005-06-03,56.055,59.594
2005-06-06,57.347,59.696
2005-06-07,54.832,58.793
2005-06-08,68.153,60.829
2005-06-09,71.296,62.229
2005-06-10,59.336,60.932
2005-06-13,60.146,62.864
2005-06-14,56.406,62.58
2005-06-15,52.819,61.035
2005-06-16,59.31,62.071
2005-06-17,62.873,60.64
2005-06-20,68.673,59.911
2005-06-21,60.139,60.072
2005-06-22,61.566,60.369
2005-06-23,55.83,60.195
2005-06-24,57.405,61.322
2005-06-27,59.675,61.306
2005-06-28,53.494,58.814
2005-06-29,53.985,55.167
2005-06-30,50.453,52.793
2005-07-01,48.074,49.483
2005-07-04,44.037,46.647
2005-07-05,44.006,43.383
2005-07-06,41.369,38.871
2005-07-07,38.761,35.422
2005-07-08,36.39,31.384
2005-07-11,38.392,29.068
2005-07-12,47.051,30.317
2005-07-13,48.755,33.003
2005-07-14,47.685,35.321
2005-07-15,43.551,36.967
2005-07-18,42.492,38.849
2005-07-19,43.96,41.703
2005-07-20,48.59,45.328
2005-07-21,47.972,45.75
2005-07-22,50.631,46.558
2005-07-25,45.55,45.895
2005-07-26,49.565,47.841
2005-07-27,55.017,51.587
2005-07-28,54.352,54.567
2005-07-29,55.009,56.118
2005-08-01,56.324,58.273
2005-08-02,59.289,60.362
2005-08-03,56.735,63.23
2005-08-04,54.184,63.761
2005-08-05,58.824,64.203
2005-08-08,64.34,66.232
2005-08-09,66.346,68.463
2005-08-10,61.776,68.717
2005-08-11,55.288,66.126
2005-08-12,50.182,63.247
2005-08-15,51.619,61.831
2005-08-16,53.635,59.691
2005-08-17,49.803,55.135
2005-08-18,44.423,48.833
2005-08-19,47.5,45.187
2005-08-22,49.703,44.312
2005-08-23,47.551,44.143
2005-08-24,52.113,44.995
2005-08-25,52.165,45.164
2005-08-26,48.06,45.138
2005-08-29,43.671,45.287
2005-08-30,44.643,44.701
2005-08-31,52.083,45.802
2005-09-01,53.478,47.983
2005-09-02,55.102,49.128
2005-09-05,52.315,49.303
2005-09-06,50.483,50.129
2005-09-07,57.556,54.276
2005-09-08,57.554,58.108
2005-09-09,63.636,60.963
2005-09-22,65.848,63.834
2005-09-23,59.695,64.208
2005-09-26,51.935,63.341
2005-09-27,51.188,62.905
2005-09-28,51.163,60.336
2005-09-29,52.785,58.345
2005-09-30,58.957,56.778
2005-12-14,44.22,50.886
2005-12-15,45.769,47.503
2005-12-16,46.531,46.57
2005-12-19,50.509,47.018
2005-12-20,50.439,47.468
2005-12-21,50.472,47.334
2005-12-22,50.382,45.339
2005-12-23,52.368,47.867
2005-12-26,64.026,52.999
2005-12-27,63.972,57.895
2005-12-28,62.927,61.197
2005-12-29,63.566,64.652
2005-12-30,49.783,63.779
2006-01-04,50.577,63.155
2006-01-05,56.071,63.521
2006-01-06,55.14,60.569
2006-01-09,55.941,57.86
2006-01-10,53.846,54.894
2006-01-11,47.33,49.907
2006-01-12,50.0,50.223
2006-01-13,56.713,52.272
2006-01-16,56.716,52.66
2006-01-17,57.52,53.562
2006-01-18,62.779,55.631
2006-01-19,62.834,58.372
2006-01-23,53.041,59.834
2006-01-24,47.529,58.962
2006-01-25,55.579,58.462
2006-02-06,62.427,59.586
2006-02-07,73.03,62.394
2006-02-08,72.142,63.581
2006-02-09,76.084,65.394
2006-02-10,76.827,70.496
2006-02-13,75.123,76.46
2006-02-14,75.891,80.225
2006-02-15,80.182,83.116
2006-02-16,66.218,80.564
2006-02-17,59.505,76.719
2006-02-20,63.138,73.258
2006-02-21,65.24,70.213
2006-02-22,63.885,67.337
2006-02-23,67.635,65.315
2006-02-24,70.132,63.17
2006-02-27,66.712,63.596
2006-02-28,67.746,65.823
2006-03-01,73.929,68.56
2006-03-02,63.205,67.999
2006-03-03,62.651,67.63
2006-03-06,57.363,64.953
2006-03-07,50.449,60.154
2006-03-08,52.497,56.958
2006-03-09,53.771,53.867
2006-03-10,51.833,48.771
2006-03-13,54.499,47.34
2006-03-14,55.78,46.501
2006-03-15,57.163,47.386
2006-03-16,52.573,48.393
2006-03-17,48.954,47.745
2006-03-20,51.498,47.66
2006-03-21,54.922,49.256
2006-03-22,55.471,50.082
2006-03-23,56.48,50.811
2006-03-24,48.665,48.665
2006-03-27,49.844,48.316
2006-03-28,50.416,49.184
2006-03-29,53.367,50.196
2006-03-30,49.003,48.588
2006-03-31,48.41,46.64
2006-04-03,51.693,45.588
2006-04-04,58.0,48.94
2006-04-05,57.989,51.895
2006-04-07,53.571,53.022
2006-04-10,67.075,56.388
2006-04-11,67.489,61.236
2006-04-12,69.185,66.593
2006-04-13,57.407,67.342
2006-04-14,61.32,67.143
2006-04-17,63.13,67.38
2006-04-18,59.489,68.204
2006-04-19,57.665,65.178
2006-04-20,53.662,61.005
2006-04-21,55.066,56.991
2006-04-24,53.941,55.984
2006-04-25,45.763,51.9
2006-04-26,52.4,49.517
2006-04-27,62.472,50.665
2006-04-28,66.594,53.158
2006-05-08,71.183,57.599
2006-05-09,71.382,61.605
2006-05-10,66.921,64.697
2006-05-11,60.381,68.094
2006-05-12,67.262,71.061
2006-05-15,74.466,72.943
2006-05-16,63.962,71.531
2006-05-17,67.952,70.15
2006-05-18,65.123,68.061
2006-05-19,66.24,67.515
2006-05-22,62.625,67.801
2006-05-23,52.933,64.126
2006-05-24,51.841,58.786
2006-05-25,51.216,55.765
2006-05-26,54.024,52.778
2006-05-29,55.921,51.071
2006-05-30,57.253,49.524
2006-05-31,59.931,49.722
2006-06-01,63.113,53.074
2006-06-02,58.491,55.183
2006-06-05,59.532,57.763
2006-06-06,61.116,59.927
2006-06-07,50.041,58.302
2006-06-08,49.133,56.017
2006-06-09,44.091,51.766
2006-06-12,44.134,46.601
2006-06-13,45.959,43.636
2006-06-14,47.493,40.91
2006-06-15,45.816,37.18
2006-06-16,48.214,37.586
2006-06-19,48.655,38.371
2006-06-20,48.206,40.145
2006-06-21,44.898,40.789
2006-06-22,44.091,40.461
2006-06-23,45.684,40.284
2006-06-26,50.262,42.498
2006-06-27,47.403,42.648
2006-06-28,39.358,40.309
2006-06-29,46.622,40.552
2006-06-30,49.714,42.822
2006-07-03,54.157,46.532
2006-07-04,52.768,49.061
2006-07-05,50.06,48.79
2006-07-06,53.106,50.533
2006-07-07,48.972,53.26
2006-07-10,48.516,53.422
2006-07-11,47.099,52.234
2006-07-12,45.251,49.261
2006-07-13,38.59,44.991
2006-07-14,37.889,41.463
2006-07-19,37.143,36.832
2006-07-20,36.295,33.364
2006-07-21,32.184,29.18
2006-07-24,31.515,25.318
2006-07-25,35.976,23.845
2006-07-26,39.535,25.413
2006-07-27,36.128,26.083
2006-07-28,34.109,26.398
2006-07-31,28.061,25.565
2006-08-01,25.335,25.12
2006-08-02,22.593,24.375
2006-08-03,24.119,22.324
2006-08-04,22.029,18.608
2006-08-07,20.319,15.69
2006-08-08,25.634,14.998
2006-08-09,25.612,15.628
2006-08-10,29.515,17.96
2006-08-11,31.804,21.441
2006-08-14,28.571,23.302
2006-08-15,32.282,26.703
2006-08-16,41.725,32.847
2006-08-17,42.37,37.454
2006-08-18,38.799,40.731
2006-08-21,37.963,42.455
2006-08-22,37.541,43.3
2006-08-23,36.552,44.913
2006-08-24,36.549,45.362
2006-08-25,40.858,44.788
2006-08-28,47.602,45.946
2006-08-29,46.881,48.141
2006-08-30,46.293,50.336
2006-08-31,44.215,51.75
2006-09-01,43.545,53.198
2006-09-04,47.02,55.842
2006-09-05,44.796,55.976
2006-09-06,45.803,54.574
2006-09-07,41.163,51.593
2006-09-08,43.237,49.683
2006-09-11,43.229,48.725
2006-09-12,45.43,48.949
2006-09-13,48.634,49.04
2006-09-14,51.657,51.096
2006-09-15,60.87,54.809
2006-09-18,60.779,60.413
2006-09-19,60.784,65.252
2006-09-20,54.891,67.55
2006-09-21,54.839,69.007
2006-09-22,45.669,66.301
2006-09-25,49.738,64.025
2006-09-27,46.95,58.917
2006-09-28,47.899,54.154
2006-09-29,49.112,49.77
2006-10-09,57.672,50.455
2006-10-10,56.546,50.725
2006-10-11,54.179,53.279
2006-10-12,65.581,57.155
2006-10-13,61.215,60.571
2006-10-16,60.149,63.313
2006-10-17,54.988,64.137
2006-10-18,58.753,63.493
2006-10-19,61.538,63.965
2006-10-20,58.333,64.275
2006-10-23,47.629,59.155
2006-10-24,55.686,57.533
2006-10-25,55.696,56.218
2006-10-26,56.376,56.643
2006-10-27,44.234,53.018
2006-10-30,45.743,49.139
2006-10-31,46.541,46.489
2006-11-01,53.452,48.551
2006-11-02,50.301,47.584
2006-11-03,51.064,46.854
2006-11-06,58.527,47.901
2006-11-07,61.359,52.578
2006-11-08,54.059,54.691
2006-11-09,56.579,57.212
2006-11-10,49.47,55.899
2006-11-13,43.551,54.061
2006-11-14,46.312,52.8
2006-11-15,49.033,50.352
2006-11-16,45.922,46.44
2006-11-17,50.523,46.011
2006-11-20,51.92,45.269
2006-11-21,53.155,46.798
2006-11-22,55.227,50.249
2006-11-23,53.608,52.341
2006-11-24,59.885,55.38
2006-11-27,61.044,59.501
2006-11-28,56.713,60.723
2006-11-29,56.681,61.592
2006-11-30,65.809,64.371
2006-12-01,70.728,67.475
2006-12-04,74.074,71.65
2006-12-05,76.971,74.485
2006-12-06,64.039,73.598
2006-12-07,63.422,74.071
2006-12-08,51.617,71.836
2006-12-11,57.528,68.891
2006-12-12,55.954,64.681
2006-12-13,62.603,61.632
2006-12-14,67.075,59.179
2006-12-15,65.421,59.744
2006-12-18,62.575,59.717
2006-12-19,65.139,63.073
2006-12-20,68.91,65.75
2006-12-21,61.265,66.724
2006-12-22,57.835,65.166
2006-12-25,59.931,63.235
2006-12-26,59.36,61.597
2006-12-27,57.677,60.242
2006-12-28,53.001,56.914
2006-12-29,56.818,54.002
2007-01-04,63.194,55.013
2007-01-05,68.55,58.106
2007-01-08,71.369,61.15
2007-01-09,73.542,64.742
2007-01-10,73.923,68.886
2007-01-11,69.265,72.869
2007-01-12,59.058,72.804
2007-01-15,68.318,73.335
2007-01-16,69.114,72.831
2007-01-17,63.847,70.404
2007-01-18,68.766,68.815
2007-01-19,76.19,68.669
2007-01-22,81.439,70.829
2007-01-23,81.981,75.803
2007-01-24,83.52,78.563
2007-01-25,71.553,78.289
2007-01-26,72.989,79.734
2007-01-29,76.507,80.767
2007-01-30,68.078,78.308
2007-01-31,58.832,73.036
2007-02-01,59.971,68.012
2007-02-02,57.001,62.103
2007-02-05,59.618,59.854
2007-02-06,62.631,58.138
2007-02-07,61.469,55.276
2007-02-08,66.15,55.736
2007-02-09,67.137,58.432
2007-02-12,68.534,61.175
2007-02-13,68.543,64.57
2007-02-14,72.271,68.121
2007-02-15,74.242,71.211
2007-02-16,77.134,75.188
2007-02-26,77.942,77.959
2007-02-27,59.603,75.475
2007-02-28,61.974,73.327
2007-03-01,54.174,69.428
2007-03-02,55.511,64.975
2007-03-05,58.537,61.024
2007-03-06,58.951,56.63
2007-03-07,61.516,52.897
2007-03-08,60.598,53.874
2007-03-09,55.949,52.786
2007-03-12,55.936,53.451
2007-03-13,59.552,55.008
2007-03-14,60.046,55.8
2007-03-15,60.409,56.588
2007-03-16,53.298,54.278
2007-03-19,51.914,51.845
2007-03-20,53.441,51.409
2007-03-21,57.815,52.631
2007-03-22,57.537,52.449
2007-03-23,62.412,53.659
2007-03-26,65.936,55.659
2007-03-27,66.907,60.176
2007-03-28,62.205,63.415
2007-03-29,53.528,63.458
2007-03-30,54.405,62.14
2007-04-02,56.928,61.795
2007-04-03,57.793,60.179
2007-04-04,58.449,57.878
2007-04-05,61.701,56.419
2007-04-06,63.515,57.177
2007-04-09,66.396,61.258
2007-04-10,65.696,64.762
2007-04-11,71.678,68.748
2007-04-12,72.575,72.606
2007-04-13,76.979,76.941
2007-04-16,80.655,80.669
2007-04-18,81.211,83.914
2007-04-19,64.981,81.966
2007-04-20,73.511,82.338
2007-04-23,77.127,82.065
2007-04-24,74.787,81.067
2007-04-25,71.982,78.66
2007-04-26,72.435,75.914
2007-04-27,67.132,71.718
2007-04-30,67.718,72.127
2007-05-08,70.727,71.403
2007-05-09,66.994,68.922
2007-05-10,71.231,68.251
2007-05-11,66.744,67.051
2007-05-14,68.0,66.121
2007-05-15,57.532,63.938
2007-05-16,60.353,62.486
2007-05-17,62.5,60.811
2007-05-18,63.404,60.456
2007-05-21,68.34,60.272
2007-05-22,67.226,60.979
2007-05-23,70.965,62.281
2007-05-24,66.013,64.778
2007-05-25,65.121,66.1
2007-05-28,67.582,67.501
2007-05-29,69.467,69.162
2007-05-30,52.727,65.096
2007-05-31,50.445,60.894
2007-06-01,40.104,53.838
2007-06-04,32.775,47.182
2007-06-05,38.659,42.403
2007-06-06,39.356,37.057
2007-06-07,43.384,32.312
2007-06-08,43.186,31.82
2007-06-11,46.032,32.652
2007-06-13,56.106,37.917
2007-06-14,52.625,43.237
2007-06-15,53.831,47.244
2007-06-18,56.457,51.718
2007-06-19,57.113,55.217
2007-06-20,53.357,57.536
2007-06-21,54.22,59.263
2007-06-22,45.464,55.877
2007-06-25,37.985,51.851
2007-06-26,43.995,49.292
2007-06-27,52.875,48.346
2007-06-28,46.981,45.752
2007-06-29,48.693,44.834
2007-07-02,50.32,44.087
2007-07-03,51.871,46.304
2007-07-04,48.102,49.056
2007-07-05,40.451,48.121
2007-07-06,43.409,45.794
2007-07-09,45.121,45.453
2007-07-10,41.374,43.679
2007-07-11,41.627,41.556
2007-07-12,41.255,38.91
2007-07-13,42.504,37.824
2007-07-16,38.907,37.584
2007-07-17,41.295,37.34
2007-07-18,41.179,36.555
2007-07-19,41.174,36.762
2007-07-20,45.626,38.606
2007-07-23,52.753,42.67
2007-07-24,52.897,46.308
2007-07-25,54.265,51.387
2007-07-26,55.964,56.026
2007-07-27,56.658,60.881
2007-07-30,63.506,67.173
2007-07-31,62.154,71.152
2007-08-01,52.089,69.364
2007-08-02,56.543,68.806
2007-08-03,55.709,67.606
2007-08-06,57.954,66.608
2007-08-07,55.799,64.687
2007-08-08,59.188,62.32
2007-08-09,56.928,59.753
2007-08-10,51.981,59.241
2007-08-13,51.798,57.412
2007-08-14,55.913,57.267
2007-08-15,53.482,55.652
2007-08-16,56.489,55.78
2007-08-17,59.181,55.73
2007-08-20,62.907,57.454
2007-08-21,60.273,59.833
2007-08-22,61.405,62.599
2007-08-23,61.169,63.859
2007-08-24,58.231,64.819
2007-08-27,53.637,63.2
2007-08-28,55.884,61.631
2007-08-29,50.359,57.389
2007-08-30,57.871,56.589
2007-08-31,66.681,57.558
2007-09-03,67.843,58.853
2007-09-04,61.518,59.447
2007-09-05,63.825,62.203
2007-09-06,64.171,64.193
2007-09-07,67.253,68.651
2007-09-10,72.552,71.725
2007-09-12,63.914,70.285
2007-09-13,63.321,68.452
2007-09-14,65.36,69.016
2007-09-17,68.215,69.741
2007-09-18,72.684,71.378
2007-09-19,74.666,72.637
2007-09-20,73.325,72.374
2007-09-21,65.219,72.169
2007-09-24,68.748,73.119
2007-09-25,61.144,71.527
2007-09-26,51.854,67.134
2007-09-27,52.113,61.815
2007-09-28,56.239,57.405
2007-10-08,56.721,53.55
2007-10-09,54.656,51.494
2007-10-10,52.886,47.968
2007-10-11,52.063,46.195
2007-10-12,46.494,45.07
2007-10-15,46.472,43.864
2007-10-16,45.219,41.042
2007-10-17,43.196,37.58
2007-10-18,39.112,33.82
2007-10-19,42.837,32.078
2007-10-22,42.071,30.36
2007-10-23,39.051,29.303
2007-10-24,34.157,27.255
2007-10-25,26.188,24.392
2007-10-26,28.355,22.708
2007-10-29,30.129,22.46
2007-10-30,35.684,22.43
2007-10-31,39.058,23.621
2007-11-01,33.174,23.983
2007-11-02,29.56,24.531
2007-11-05,32.157,26.966
2007-11-06,32.755,28.898
2007-11-07,31.153,29.816
2007-11-08,27.63,28.126
2007-11-09,29.875,26.139
2007-11-12,29.195,25.545
2007-11-13,32.064,26.726
2007-11-14,36.638,28.603
2007-11-15,33.241,29.134
2007-11-19,40.628,32.207
2007-11-20,41.62,36.388
2007-11-21,38.707,38.785
2007-11-22,33.729,39.829
2007-11-23,37.916,41.127
2007-11-26,37.295,40.762
2007-11-27,37.5,41.627
2007-11-28,38.711,40.777
2007-11-29,43.766,41.226
2007-11-30,41.086,41.69
2007-12-03,41.591,43.841
2007-12-04,40.683,44.398
2007-12-05,44.511,46.44
2007-12-06,44.108,48.227
2007-12-07,51.765,51.763
2007-12-10,55.257,54.5
2007-12-11,57.231,58.685
2007-12-12,56.926,62.598
2007-12-13,47.149,63.1
2007-12-14,50.298,63.247
2007-12-17,53.087,64.353
2007-12-18,50.031,62.281
2007-12-19,54.353,60.658
2007-12-20,54.569,58.694
2007-12-21,57.919,57.746
2007-12-24,57.658,60.466
2007-12-25,60.391,62.975
2007-12-26,62.992,65.303
2007-12-27,65.071,69.107
2007-12-28,63.994,71.256
2008-01-02,69.348,74.421
