日期,5均线,10均线,20均线,50均线,150均线
2005-07-01,1.05,0.918,0.733,0.676,0.0
2005-07-08,1.022,0.914,0.74,0.674,0.0
2005-07-15,0.98,0.911,0.75,0.674,0.0
2005-07-22,0.932,0.934,0.76,0.679,0.0
2005-07-29,0.898,0.958,0.78,0.685,0.0
2005-08-05,0.914,0.982,0.807,0.692,0.0
2005-08-12,0.972,0.997,0.841,0.699,0.0
2005-08-19,1.002,0.991,0.874,0.706,0.0
2005-08-26,1.014,0.973,0.904,0.71,0.0
2005-09-02,1.028,0.963,0.925,0.718,0.0
2005-09-09,1.052,0.983,0.95,0.726,0.0
2005-09-23,1.084,1.028,0.971,0.729,0.0
2005-09-30,1.124,1.063,0.987,0.728,0.0
2005-12-16,1.13,1.072,1.003,0.727,0.0
2005-12-23,1.134,1.081,1.02,0.727,0.0
2005-12-30,1.116,1.084,1.033,0.73,0.0
2006-01-06,1.116,1.1,1.049,0.734,0.0
2006-01-13,1.122,1.123,1.057,0.746,0.0
2006-01-19,1.176,1.153,1.063,0.765,0.0
2006-01-25,1.206,1.17,1.066,0.782,0.0
2006-02-10,1.336,1.226,1.104,0.807,0.0
2006-02-17,1.428,1.272,1.15,0.831,0.0
2006-02-24,1.58,1.351,1.207,0.862,0.0
2006-03-03,1.718,1.447,1.26,0.892,0.0
2006-03-10,1.824,1.515,1.298,0.918,0.0
2006-03-17,1.82,1.578,1.331,0.945,0.0
2006-03-24,1.844,1.636,1.368,0.973,0.0
2006-03-31,1.802,1.691,1.407,1.004,0.0
2006-04-07,1.778,1.748,1.451,1.036,0.0
2006-04-14,1.852,1.838,1.504,1.073,0.0
2006-04-21,1.916,1.868,1.547,1.109,0.0
2006-04-28,2.048,1.946,1.609,1.145,0.0
2006-05-12,2.23,2.016,1.684,1.186,0.0
2006-05-19,2.456,2.117,1.782,1.231,0.0
2006-05-26,2.552,2.202,1.858,1.272,0.0
2006-06-02,2.71,2.313,1.946,1.318,0.0
2006-06-09,2.714,2.381,2.009,1.36,0.0
2006-06-16,2.688,2.459,2.075,1.404,0.0
2006-06-23,2.584,2.52,2.134,1.446,0.0
2006-06-30,2.564,2.558,2.198,1.483,0.0
2006-07-07,2.498,2.604,2.236,1.52,0.0
2006-07-14,2.462,2.588,2.267,1.55,0.0
2006-07-21,2.376,2.532,2.274,1.575,0.0
2006-07-28,2.296,2.44,2.278,1.602,0.0
2006-08-04,2.112,2.338,2.27,1.619,0.0
2006-08-11,1.942,2.22,2.266,1.635,0.0
2006-08-18,1.828,2.145,2.263,1.652,0.0
2006-08-25,1.744,2.06,2.26,1.665,0.0
2006-09-01,1.674,1.985,2.252,1.676,0.0
2006-09-08,1.694,1.903,2.23,1.686,0.0
2006-09-15,1.738,1.84,2.222,1.704,0.0
2006-09-22,1.75,1.789,2.189,1.725,0.0
2006-09-29,1.768,1.756,2.144,1.744,0.0
2006-10-13,1.814,1.744,2.092,1.764,0.0
2006-10-20,1.864,1.779,2.058,1.783,0.0
2006-10-27,1.844,1.791,2.006,1.797,0.0
2006-11-03,1.87,1.81,1.977,1.814,0.0
2006-11-10,1.892,1.83,1.945,1.833,0.0
2006-11-17,1.88,1.847,1.916,1.851,0.0
2006-11-24,1.898,1.881,1.892,1.87,0.0
2006-12-01,1.998,1.921,1.88,1.892,0.0
2006-12-08,2.044,1.957,1.873,1.91,0.0
2006-12-15,2.17,2.031,1.894,1.937,0.0
2006-12-22,2.286,2.083,1.913,1.966,0.0
2006-12-29,2.376,2.137,1.958,1.994,0.0
2007-01-05,2.49,2.244,2.018,2.029,0.0
2007-01-12,2.632,2.338,2.074,2.062,0.0
2007-01-19,2.894,2.532,2.181,2.114,0.0
2007-01-26,3.28,2.783,2.315,2.177,1.385
2007-02-02,3.576,2.976,2.428,2.231,1.406
2007-02-09,3.948,3.219,2.57,2.29,1.432
2007-02-16,4.506,3.569,2.763,2.37,1.463
2007-03-02,4.706,3.8,2.915,2.427,1.489
2007-03-09,4.826,4.053,3.068,2.487,1.516
2007-03-16,5.028,4.302,3.22,2.552,1.543
2007-03-23,5.172,4.56,3.402,2.626,1.571
2007-03-30,5.106,4.806,3.572,2.696,1.598
2007-04-06,5.282,4.994,3.763,2.775,1.627
2007-04-13,5.6,5.213,3.998,2.87,1.66
2007-04-20,6.062,5.545,4.26,2.973,1.7
2007-04-27,6.448,5.81,4.514,3.079,1.739
2007-04-30,6.876,5.991,4.78,3.179,1.779
2007-05-11,7.282,6.282,5.041,3.28,1.821
2007-05-18,7.526,6.563,5.308,3.377,1.863
2007-05-25,7.726,6.894,5.598,3.49,1.908
2007-06-01,7.618,7.033,5.796,3.57,1.943
2007-06-08,7.478,7.177,5.992,3.655,1.975
2007-06-15,7.45,7.366,6.18,3.756,2.014
2007-06-22,7.296,7.411,6.312,3.848,2.047
2007-06-29,7.064,7.395,6.47,3.94,2.081
2007-07-06,6.998,7.308,6.559,4.02,2.111
2007-07-13,6.914,7.196,6.594,4.1,2.14
2007-07-20,6.666,7.058,6.67,4.185,2.171
2007-07-27,6.686,6.991,6.777,4.287,2.207
2007-08-03,6.724,6.894,6.894,4.401,2.245
2007-08-10,6.868,6.933,6.983,4.512,2.282
2007-08-17,7.15,7.032,7.104,4.633,2.322
2007-08-24,7.44,7.053,7.21,4.755,2.363
2007-08-31,7.728,7.207,7.309,4.892,2.414
2007-09-07,8.038,7.381,7.388,5.036,2.466
2007-09-14,8.422,7.645,7.476,5.181,2.52
2007-09-21,8.824,7.987,7.592,5.34,2.58
2007-09-28,9.142,8.291,7.674,5.492,2.637
2007-10-12,9.184,8.456,7.724,5.629,2.691
2007-10-19,9.106,8.572,7.733,5.76,2.743
2007-10-26,8.704,8.563,7.748,5.867,2.785
2007-11-02,8.102,8.463,7.748,5.963,2.826
2007-11-09,7.508,8.325,7.689,6.054,2.864
2007-11-15,7.03,8.107,7.657,6.144,2.902
2007-11-23,6.61,7.858,7.62,6.231,2.94
2007-11-30,6.474,7.589,7.617,6.314,2.977
2007-12-07,6.506,7.304,7.646,6.409,3.016
2007-12-14,6.592,7.05,7.67,6.496,3.054
2007-12-21,6.758,6.894,7.675,6.591,3.095
2007-12-28,6.994,6.802,7.687,6.693,3.138
2008-01-04,7.304,6.889,7.726,6.796,3.185
2008-01-11,7.61,7.058,7.76,6.907,3.234
2008-01-18,7.806,7.199,7.762,6.987,3.283
2008-01-25,7.74,7.249,7.678,7.037,3.326
2008-02-01,7.484,7.239,7.548,7.084,3.366
2008-02-05,7.228,7.266,7.427,7.124,3.407
2008-02-15,6.866,7.238,7.271,7.143,3.448
2008-02-22,6.754,7.28,7.165,7.192,3.494
2008-02-29,6.79,7.265,7.08,7.234,3.538
2008-03-07,6.936,7.21,7.006,7.274,3.581
2008-03-14,6.796,7.012,6.951,7.286,3.619
2008-03-21,6.59,6.728,6.893,7.292,3.653
2008-03-28,6.192,6.473,6.836,7.283,3.687
2008-04-03,5.714,6.252,6.75,7.245,3.717
2008-04-11,5.272,6.104,6.672,7.195,3.747
2008-04-18,4.816,5.806,6.536,7.123,3.77
2008-04-25,4.576,5.583,6.411,7.062,3.795
2008-04-30,4.4,5.296,6.288,6.995,3.82
2008-05-09,4.344,5.029,6.147,6.927,3.845
2008-05-16,4.278,4.775,5.992,6.851,3.871
2008-05-23,4.306,4.561,5.786,6.792,3.893
2008-05-30,4.18,4.378,5.553,6.732,3.916
2008-06-06,4.05,4.225,5.349,6.655,3.938
2008-06-13,3.766,4.055,5.153,6.574,3.956
2008-06-20,3.384,3.831,4.967,6.483,3.969
2008-06-27,3.104,3.705,4.756,6.402,3.981
2008-07-04,2.894,3.537,4.56,6.33,3.993
2008-07-11,2.688,3.369,4.332,6.257,4.006
2008-07-18,2.63,3.198,4.114,6.168,4.019
2008-07-25,2.736,3.06,3.918,6.084,4.035
2008-08-01,2.796,2.95,3.756,5.995,4.048
2008-08-08,2.73,2.812,3.595,5.888,4.057
2008-08-15,2.6,2.644,3.434,5.773,4.064
2008-08-22,2.442,2.536,3.295,5.64,4.069
2008-08-29,2.216,2.476,3.154,5.502,4.075
2008-09-05,2.024,2.41,3.058,5.355,4.08
2008-09-12,1.906,2.318,2.928,5.196,4.087
2008-09-19,1.85,2.225,2.797,5.044,4.093
2008-09-26,1.822,2.132,2.665,4.904,4.099
2008-10-10,1.712,1.964,2.512,4.762,4.102
2008-10-17,1.612,1.818,2.384,4.646,4.103
2008-10-24,1.528,1.717,2.264,4.539,4.105
2008-10-31,1.4,1.625,2.134,4.433,4.107
2008-11-07,1.278,1.55,2.043,4.328,4.108
2008-11-14,1.306,1.509,1.993,4.232,4.111
2008-11-21,1.364,1.488,1.949,4.135,4.114
2008-11-28,1.392,1.46,1.889,4.027,4.116
2008-12-05,1.514,1.457,1.841,3.925,4.12
2008-12-12,1.6,1.439,1.786,3.813,4.123
2008-12-19,1.63,1.468,1.716,3.695,4.127
2008-12-26,1.596,1.48,1.649,3.564,4.13
2008-12-31,1.602,1.497,1.607,3.426,4.132
2009-01-09,1.588,1.551,1.588,3.304,4.135
2009-01-16,1.624,1.612,1.581,3.201,4.138
2009-01-23,1.636,1.633,1.571,3.111,4.142
2009-02-06,1.788,1.692,1.59,3.02,4.145
2009-02-13,2.11,1.856,1.658,2.951,4.155
2009-02-20,2.358,1.973,1.715,2.864,4.161
2009-02-27,2.506,2.065,1.752,2.773,4.165
2009-03-06,2.736,2.186,1.827,2.691,4.172
2009-03-13,2.826,2.307,1.894,2.623,4.178
2009-03-20,2.774,2.442,1.97,2.569,4.186
2009-03-27,2.78,2.569,2.06,2.523,4.194
2009-04-03,2.862,2.684,2.148,2.487,4.201
2009-04-10,2.866,2.801,2.217,2.45,4.206
2009-04-17,2.976,2.901,2.296,2.439,4.214
2009-04-24,3.07,2.922,2.389,2.419,4.22
2009-04-30,3.132,2.956,2.464,2.396,4.224
2009-05-08,3.234,3.048,2.556,2.376,4.227
2009-05-15,3.378,3.122,2.654,2.36,4.234
2009-05-22,3.56,3.268,2.788,2.365,4.242
2009-05-27,3.784,3.427,2.934,2.379,4.255
2009-06-05,4.086,3.609,3.089,2.4,4.27
2009-06-12,4.292,3.763,3.224,2.429,4.284
2009-06-19,4.476,3.927,3.364,2.469,4.297
2009-06-26,4.578,4.069,3.485,2.512,4.311
2009-07-03,4.582,4.183,3.553,2.548,4.326
2009-07-10,4.704,4.395,3.675,2.601,4.348
2009-07-17,4.892,4.592,3.82,2.655,4.37
2009-07-24,5.152,4.814,3.968,2.711,4.399
2009-07-31,5.336,4.957,4.112,2.766,4.424
2009-08-07,5.642,5.112,4.27,2.839,4.453
2009-08-14,5.694,5.199,4.404,2.911,4.48
2009-08-21,5.696,5.294,4.528,2.981,4.504
2009-08-28,5.662,5.407,4.667,3.055,4.531
2009-09-03,5.62,5.478,4.774,3.126,4.554
2009-09-11,5.646,5.644,4.914,3.213,4.583
2009-09-18,5.824,5.759,5.077,3.308,4.615
2009-09-25,6.08,5.888,5.24,3.406,4.646
2009-09-30,6.272,5.967,5.39,3.511,4.678
2009-10-09,6.64,6.13,5.544,3.628,4.714
2009-10-16,6.964,6.305,5.708,3.757,4.753
2009-10-23,7.436,6.63,5.914,3.912,4.8
2009-10-30,7.986,7.033,6.164,4.077,4.85
2009-11-06,8.45,7.361,6.384,4.226,4.896
2009-11-13,8.898,7.769,6.624,4.382,4.944
2009-11-20,9.196,8.08,6.862,4.537,4.991
2009-11-27,9.168,8.302,7.03,4.677,5.033
2009-12-04,9.356,8.671,7.28,4.853,5.086
2009-12-11,9.648,9.049,7.508,5.028,5.139
2009-12-18,9.608,9.253,7.692,5.183,5.181
2009-12-25,9.676,9.436,7.87,5.344,5.226
2009-12-31,9.772,9.47,8.05,5.495,5.262
2010-01-08,9.408,9.382,8.208,5.631,5.29
2010-01-15,9.072,9.36,8.36,5.771,5.322
2010-01-22,9.002,9.305,8.537,5.904,5.349
2010-01-29,8.636,9.156,8.618,5.997,5.364
2010-02-05,8.4,9.086,8.694,6.1,5.385
2010-02-12,8.414,8.911,8.791,6.222,5.409
2010-02-26,8.508,8.79,8.92,6.348,5.438
2010-03-05,8.562,8.782,9.018,6.478,5.462
2010-03-12,8.804,8.72,9.078,6.6,5.487
2010-03-19,9.014,8.707,9.088,6.723,5.51
2010-03-26,9.112,8.763,9.073,6.847,5.527
2010-04-02,9.096,8.802,9.081,6.971,5.539
2010-04-09,9.088,8.825,9.065,7.089,5.55
2010-04-16,9.008,8.906,9.031,7.194,5.558
2010-04-23,8.772,8.893,8.99,7.287,5.559
2010-04-30,8.364,8.738,8.824,7.36,5.554
2010-05-07,7.794,8.445,8.618,7.413,5.541
2010-05-14,7.22,8.154,8.468,7.455,5.537
2010-05-21,6.634,7.821,8.27,7.479,5.53
2010-05-28,6.212,7.492,8.1,7.5,5.518
2010-06-04,5.904,7.134,7.948,7.521,5.508
2010-06-11,5.758,6.776,7.789,7.541,5.498
2010-06-18,5.598,6.409,7.617,7.557,5.49
2010-06-25,5.648,6.141,7.524,7.585,5.488
2010-07-02,5.52,5.866,7.38,7.581,5.48
2010-07-09,5.598,5.751,7.244,7.592,5.472
2010-07-16,5.716,5.737,7.091,7.598,5.464
2010-07-23,6.056,5.827,6.99,7.629,5.463
2010-07-30,6.334,5.991,6.906,7.655,5.46
2010-08-06,6.958,6.239,6.866,7.708,5.464
2010-08-13,7.416,6.507,6.82,7.764,5.461
2010-08-20,7.904,6.81,6.793,7.822,5.46
2010-08-27,8.116,7.086,6.748,7.879,5.453
2010-09-03,8.66,7.497,6.819,7.956,5.455
2010-09-10,8.878,7.918,6.892,8.013,5.455
2010-09-17,9.074,8.245,6.998,8.063,5.458
2010-09-21,9.098,8.501,7.119,8.104,5.459
2010-09-30,9.252,8.684,7.256,8.14,5.471
2010-10-08,9.096,8.878,7.435,8.169,5.488
2010-10-15,9.252,9.065,7.652,8.195,5.513
2010-10-22,9.902,9.488,7.998,8.255,5.553
2010-10-29,10.634,9.866,8.338,8.323,5.593
2010-11-05,11.272,10.262,8.674,8.377,5.631
2010-11-12,11.656,10.376,8.936,8.415,5.66
2010-11-19,11.778,10.515,9.216,8.456,5.686
2010-11-26,11.47,10.686,9.466,8.466,5.711
2010-12-03,10.996,10.815,9.658,8.458,5.727
2010-12-10,10.486,10.879,9.782,8.465,5.737
2010-12-17,10.274,10.965,9.921,8.475,5.749
2010-12-23,10.148,10.963,10.014,8.493,5.764
2010-12-31,9.832,10.651,10.07,8.509,5.78
2011-01-07,9.75,10.373,10.119,8.525,5.802
2011-01-14,9.764,10.125,10.193,8.541,5.822
2011-01-21,9.628,9.951,10.164,8.574,5.841
2011-01-28,9.67,9.909,10.212,8.62,5.861
2011-02-01,9.882,9.857,10.272,8.655,5.883
2011-02-11,10.214,9.982,10.398,8.696,5.912
2011-02-18,10.594,10.179,10.529,8.745,5.949
2011-02-25,10.942,10.285,10.625,8.788,5.986
2011-03-04,11.372,10.521,10.742,8.856,6.034
2011-03-11,11.686,10.784,10.718,8.913,6.082
2011-03-18,11.894,11.054,10.714,8.976,6.132
2011-03-25,12.228,11.411,10.768,9.059,6.196
2011-04-01,12.422,11.682,10.816,9.129,6.247
2011-04-08,12.312,11.842,10.875,9.21,6.298
2011-04-15,12.338,12.012,10.934,9.31,6.349
2011-04-22,12.056,11.975,10.978,9.402,6.392
2011-04-29,11.538,11.883,11.031,9.49,6.437
2011-05-06,11.084,11.753,11.019,9.574,6.477
2011-05-13,10.618,11.465,10.993,9.651,6.517
2011-05-20,10.136,11.237,11.01,9.733,6.561
2011-05-27,9.708,10.882,10.968,9.797,6.602
2011-06-03,9.394,10.466,10.939,9.87,6.646
2011-06-10,9.212,10.148,10.915,9.931,6.688
2011-06-17,9.066,9.842,10.842,10.005,6.729
2011-06-24,9.122,9.629,10.82,10.086,6.778
2011-07-01,9.386,9.547,10.761,10.164,6.824
2011-07-08,9.548,9.471,10.677,10.219,6.871
2011-07-15,9.708,9.46,10.606,10.268,6.921
2011-07-22,9.746,9.406,10.436,10.284,6.967
2011-07-29,9.492,9.307,10.272,10.293,7.013
2011-08-05,9.184,9.285,10.083,10.292,7.056
2011-08-12,8.778,9.163,9.814,10.285,7.097
2011-08-19,8.282,8.995,9.572,10.23,7.133
2011-08-26,7.976,8.861,9.352,10.194,7.172
2011-09-02,7.634,8.563,9.096,10.149,7.206
2011-09-09,7.28,8.232,8.89,10.11,7.242
2011-09-16,7.074,7.926,8.698,10.068,7.279
2011-09-23,6.97,7.626,8.543,10.018,7.315
2011-09-30,6.926,7.451,8.429,9.961,7.356
2011-10-14,6.948,7.291,8.299,9.854,7.395
2011-10-21,6.802,7.041,8.163,9.727,7.425
2011-10-28,6.704,6.889,8.026,9.611,7.457
2011-11-04,6.658,6.814,7.905,9.518,7.49
2011-11-11,6.406,6.666,7.763,9.424,7.519
2011-11-18,6.17,6.559,7.561,9.324,7.548
2011-11-25,6.08,6.441,7.336,9.235,7.574
2011-12-02,5.868,6.286,7.106,9.149,7.599
2011-12-09,5.506,6.082,6.854,9.041,7.62
2011-12-16,5.208,5.807,6.629,8.93,7.64
2011-12-23,4.914,5.542,6.416,8.832,7.657
2011-12-30,4.77,5.425,6.233,8.737,7.678
2012-01-06,4.624,5.246,6.068,8.635,7.694
2012-01-13,4.694,5.1,5.957,8.548,7.706
2012-01-20,4.792,5.0,5.833,8.442,7.721
2012-02-03,4.894,4.904,5.732,8.333,7.737
2012-02-10,4.93,4.85,5.646,8.209,7.751
2012-02-17,5.054,4.839,5.562,8.081,7.768
2012-02-24,5.148,4.921,5.502,7.968,7.785
2012-03-02,5.49,5.141,5.474,7.854,7.811
2012-03-09,5.832,5.363,5.452,7.748,7.836
2012-03-16,5.998,5.464,5.444,7.619,7.856
2012-03-23,6.068,5.561,5.403,7.465,7.871
2012-03-30,5.976,5.562,5.331,7.324,7.882
2012-04-06,5.684,5.587,5.294,7.191,7.896
2012-04-13,5.468,5.65,5.277,7.061,7.91
2012-04-20,5.39,5.694,5.272,6.953,7.923
2012-04-26,5.38,5.724,5.281,6.849,7.932
2012-05-04,5.504,5.74,5.33,6.766,7.94
2012-05-11,5.484,5.584,5.362,6.678,7.943
2012-05-17,5.374,5.421,5.392,6.585,7.946
2012-05-25,5.262,5.326,5.395,6.508,7.949
2012-06-01,5.246,5.313,5.437,6.434,7.954
2012-06-08,5.098,5.301,5.432,6.354,7.957
2012-06-15,5.064,5.274,5.43,6.278,7.955
2012-06-21,5.014,5.194,5.422,6.174,7.951
2012-06-29,4.922,5.092,5.393,6.062,7.941
2012-07-06,4.668,4.957,5.341,5.946,7.932
2012-07-13,4.452,4.775,5.257,5.829,7.917
2012-07-20,4.23,4.647,5.116,5.726,7.906
2012-07-27,4.044,4.529,4.975,5.629,7.895
2012-08-03,3.916,4.419,4.873,5.535,7.883
2012-08-10,3.888,4.278,4.796,5.457,7.874
2012-08-17,3.886,4.169,4.735,5.389,7.859
2012-08-24,3.83,4.03,4.652,5.311,7.839
2012-08-31,3.752,3.898,4.546,5.241,7.818
2012-09-07,3.718,3.817,4.454,5.179,7.798
2012-09-14,3.712,3.8,4.379,5.121,7.776
2012-09-21,3.71,3.798,4.286,5.063,7.75
2012-09-28,3.822,3.826,4.236,5.001,7.719
2012-10-12,3.99,3.871,4.2,4.945,7.685
2012-10-19,4.162,3.94,4.18,4.915,7.655
2012-10-26,4.21,3.961,4.12,4.872,7.62
2012-11-02,4.326,4.018,4.093,4.83,7.588
2012-11-09,4.36,4.091,4.06,4.796,7.559
2012-11-16,4.304,4.147,4.022,4.759,7.516
2012-11-23,4.256,4.209,4.013,4.732,7.475
2012-11-30,4.286,4.248,4.024,4.714,7.443
2012-12-07,4.38,4.353,4.076,4.717,7.411
2012-12-14,4.506,4.433,4.129,4.726,7.383
2012-12-21,4.778,4.541,4.206,4.745,7.362
2012-12-28,5.068,4.662,4.301,4.762,7.342
2013-01-04,5.364,4.825,4.393,4.788,7.321
2013-01-11,5.516,4.948,4.483,4.8,7.307
2013-01-18,5.708,5.107,4.599,4.818,7.293
2013-01-25,5.96,5.369,4.758,4.852,7.28
2013-02-01,6.336,5.702,4.956,4.903,7.269
2013-02-08,6.796,6.08,5.164,4.962,7.262
2013-02-22,7.068,6.292,5.322,4.992,7.249
2013-03-01,7.36,6.534,5.484,5.005,7.238
2013-03-08,7.434,6.697,5.619,5.012,7.224
2013-03-15,7.148,6.742,5.702,5.018,7.204
2013-03-22,6.62,6.708,5.766,5.017,7.18
2013-03-29,6.2,6.634,5.791,5.014,7.156
2013-04-03,5.766,6.563,5.835,5.013,7.138
2013-04-12,5.734,6.584,5.976,5.038,7.137
2013-04-19,5.87,6.509,6.106,5.066,7.14
2013-04-26,6.134,6.377,6.228,5.092,7.144
2013-05-03,6.624,6.412,6.352,5.126,7.155
2013-05-10,7.156,6.461,6.498,5.18,7.17
2013-05-17,7.3,6.517,6.607,5.231,7.183
2013-05-24,7.434,6.652,6.697,5.283,7.196
2013-05-31,7.64,6.887,6.797,5.332,7.212
2013-06-07,7.542,7.083,6.858,5.37,7.219
2013-06-14,7.268,7.212,6.888,5.401,7.228
2013-06-21,6.984,7.142,6.863,5.428,7.229
2013-06-28,6.696,7.065,6.787,5.46,7.229
2013-07-05,6.528,7.084,6.731,5.518,7.228
2013-07-12,6.516,7.029,6.72,5.577,7.225
2013-07-19,6.44,6.854,6.658,5.622,7.211
2013-07-26,6.46,6.722,6.619,5.67,7.197
2013-08-02,6.488,6.592,6.622,5.718,7.182
2013-08-09,6.586,6.557,6.722,5.788,7.177
2013-08-16,6.69,6.603,6.843,5.857,7.159
2013-08-23,6.94,6.69,6.951,5.933,7.146
2013-08-30,7.226,6.843,6.992,6.017,7.136
2013-09-06,7.648,7.068,7.066,6.111,7.133
2013-09-13,7.938,7.262,7.173,6.21,7.133
2013-09-18,8.212,7.451,7.24,6.307,7.129
2013-09-27,8.344,7.642,7.248,6.385,7.116
2013-09-30,8.486,7.856,7.289,6.467,7.089
2013-10-11,8.518,8.083,7.338,6.546,7.063
2013-10-18,8.474,8.206,7.382,6.637,7.04
2013-10-25,8.33,8.271,7.437,6.708,7.019
2013-11-01,8.23,8.287,7.488,6.772,6.997
2013-11-08,7.968,8.227,7.535,6.833,6.972
2013-11-15,7.706,8.112,7.59,6.891,6.953
2013-11-22,7.484,7.979,7.62,6.956,6.94
2013-11-29,7.482,7.906,7.679,7.018,6.926
2013-12-06,7.738,7.984,7.813,7.095,6.917
2013-12-13,7.994,7.981,7.918,7.155,6.911
2013-12-20,8.108,7.907,7.995,7.195,6.898
2013-12-27,8.152,7.818,8.012,7.235,6.886
2014-01-03,8.058,7.77,8.02,7.272,6.873
2014-01-10,7.64,7.689,7.988,7.288,6.849
2014-01-17,7.284,7.639,7.933,7.287,6.824
2014-01-24,7.126,7.617,7.864,7.274,6.795
2014-01-30,6.922,7.537,7.758,7.248,6.764
2014-02-07,6.778,7.418,7.662,7.243,6.734
2014-02-14,7.038,7.339,7.662,7.256,6.705
2014-02-21,7.294,7.289,7.635,7.273,6.678
2014-02-28,7.534,7.33,7.618,7.313,6.65
2014-03-07,8.036,7.479,7.648,7.389,6.624
2014-03-14,8.332,7.555,7.663,7.456,6.598
2014-03-21,8.59,7.814,7.752,7.538,6.581
2014-03-28,8.878,8.086,7.862,7.587,6.562
2014-04-04,9.084,8.309,7.963,7.634,6.551
