日期,支撑线,阻力线
2005-04-01,-2.3631,7.2439
2005-04-08,-2.3452,7.2633
2005-04-15,-2.3274,7.2827
2005-04-22,-2.3095,7.3021
2005-04-29,-2.2917,7.3215
2005-05-13,-2.2559,7.3603
2005-05-20,-2.2381,7.3797
2005-05-27,-2.2202,7.3991
2005-06-03,-2.2023,7.4185
2005-06-10,-2.1844,7.4379
2005-06-17,-2.1665,7.4574
2005-06-24,-2.1486,7.4768
2005-07-01,-2.1307,7.4963
2005-07-08,-2.1128,7.5157
2005-07-15,-2.0949,7.5352
2005-07-22,-2.0769,7.5547
2005-07-29,-2.059,7.5741
2005-08-05,-2.041,7.5936
2005-08-12,-2.0231,7.6131
2005-08-19,-2.0051,7.6327
2005-08-26,-1.9871,7.6522
2005-09-02,-1.9691,7.6717
2005-09-09,-1.9511,7.6913
2005-09-23,-1.915,7.7304
2005-09-30,-1.897,7.75
2005-12-16,-1.6974,7.9665
2005-12-23,-1.6792,7.9862
2005-12-30,-1.6609,8.006
2006-01-06,-1.6426,8.0258
2006-01-13,-1.6243,8.0457
2006-01-19,-1.6087,8.0627
2006-01-25,-1.5929,8.0797
2006-02-10,-1.551,8.1252
2006-02-17,-1.5326,8.1451
2006-02-24,-1.5142,8.165
2006-03-03,-1.4958,8.185
2006-03-10,-1.4773,8.205
2006-03-17,-1.4589,8.225
2006-03-24,-1.4404,8.245
2006-03-31,-1.4219,8.2651
2006-04-07,-1.4033,8.2851
2006-04-14,-1.3848,8.3052
2006-04-21,-1.3662,8.3253
2006-04-28,-1.3476,8.3455
2006-05-12,-1.3103,8.3858
2006-05-19,-1.2917,8.406
2006-05-26,-1.273,8.4262
2006-06-02,-1.2543,8.4465
2006-06-09,-1.2356,8.4667
2006-06-16,-1.2168,8.487
2006-06-23,-1.198,8.5073
2006-06-30,-1.1792,8.5277
2006-07-07,-1.1604,8.548
2006-07-14,-1.1416,8.5684
2006-07-21,-1.1227,8.5888
2006-07-28,-1.1038,8.6092
2006-08-04,-1.0849,8.6297
2006-08-11,-1.0659,8.6502
2006-08-18,-1.047,8.6707
2006-08-25,-1.028,8.6912
2006-09-01,-1.009,8.7117
2006-09-08,-0.9899,8.7323
2006-09-15,-0.9709,8.7529
2006-09-22,-0.9518,8.7735
2006-09-29,-0.9327,8.7942
2006-10-13,-0.8944,8.8356
2006-10-20,-0.8752,8.8563
2006-10-27,-0.856,8.877
2006-11-03,-0.8367,8.8978
2006-11-10,-0.8175,8.9186
2006-11-17,-0.7982,8.9394
2006-11-24,-0.7789,8.9603
2006-12-01,-0.7596,8.9811
2006-12-08,-0.7402,9.002
2006-12-15,-0.7208,9.023
2006-12-22,-0.7014,9.0439
2006-12-29,-0.682,9.0649
2007-01-05,-0.6625,9.0859
2007-01-12,-0.643,9.1069
2007-01-19,-0.6235,9.1279
2007-01-26,-0.604,9.149
2007-02-02,-0.5844,9.1701
2007-02-09,-0.5648,9.1912
2007-02-16,-0.5452,9.2124
2007-03-02,-0.5059,9.2548
2007-03-09,-0.4862,9.276
2007-03-16,-0.4665,9.2972
2007-03-23,-0.4468,9.3185
2007-03-30,-0.427,9.3398
2007-04-06,-0.4072,9.3611
2007-04-13,-0.3874,9.3825
2007-04-20,-0.3676,9.4038
2007-04-27,-0.3477,9.4252
2007-04-30,-0.3392,9.4344
2007-05-11,-0.308,9.4681
2007-05-18,-0.288,9.4896
2007-05-25,-0.2681,9.511
2007-06-01,-0.2481,9.5326
2007-06-08,-0.2281,9.5541
2007-06-15,-0.2081,9.5757
2007-06-22,-0.188,9.5972
2007-06-29,-0.1679,9.6189
2007-07-06,-0.1478,9.6405
2007-07-13,-0.1277,9.6621
2007-07-20,-0.1076,9.6838
2007-07-27,-0.0874,9.7055
2007-08-03,-0.0672,9.7273
2007-08-10,-0.047,9.749
2007-08-17,-0.0268,9.7708
2007-08-24,-0.0065,9.7926
2007-08-31,0.0138,9.8144
2007-09-07,0.0341,9.8362
2007-09-14,0.0544,9.8581
2007-09-21,0.0747,9.88
2007-09-28,0.0951,9.9019
2007-10-12,0.1359,9.9457
2007-10-19,0.1563,9.9677
2007-10-26,0.1768,9.9897
2007-11-02,0.1972,10.0117
2007-11-09,0.2177,10.0337
2007-11-15,0.2353,10.0526
2007-11-23,0.2588,10.0779
2007-11-30,0.2793,10.0999
2007-12-07,0.2999,10.1221
2007-12-14,0.3205,10.1442
2007-12-21,0.3411,10.1663
2007-12-28,0.3617,10.1885
2008-01-04,0.3824,10.2107
2008-01-11,0.4031,10.2329
2008-01-18,0.4237,10.2551
2008-01-25,0.4445,10.2774
2008-02-01,0.4652,10.2996
2008-02-05,0.477,10.3123
2008-02-15,0.5067,10.3442
2008-02-22,0.5274,10.3665
2008-02-29,0.5482,10.3888
2008-03-07,0.5691,10.4112
2008-03-14,0.5899,10.4335
2008-03-21,0.6107,10.4559
2008-03-28,0.6316,10.4783
2008-04-03,0.6495,10.4975
2008-04-11,0.6733,10.5231
2008-04-18,0.6942,10.5456
2008-04-25,0.7152,10.568
2008-04-30,0.7301,10.5841
2008-05-09,0.757,10.613
2008-05-16,0.778,10.6355
2008-05-23,0.799,10.658
2008-05-30,0.82,10.6805
2008-06-06,0.841,10.7031
2008-06-13,0.862,10.7256
2008-06-20,0.883,10.7482
2008-06-27,0.9041,10.7708
2008-07-04,0.9251,10.7934
2008-07-11,0.9462,10.816
2008-07-18,0.9672,10.8386
2008-07-25,0.9883,10.8612
2008-08-01,1.0094,10.8838
2008-08-08,1.0305,10.9065
2008-08-15,1.0517,10.9291
2008-08-22,1.0728,10.9518
2008-08-29,1.0939,10.9745
2008-09-05,1.1151,10.9971
2008-09-12,1.1362,11.0198
2008-09-19,1.1574,11.0425
2008-09-26,1.1785,11.0652
2008-10-10,1.2209,11.1107
2008-10-17,1.2421,11.1334
2008-10-24,1.2633,11.1561
2008-10-31,1.2845,11.1789
2008-11-07,1.3057,11.2016
2008-11-14,1.3269,11.2244
2008-11-21,1.3481,11.2471
2008-11-28,1.3694,11.2699
2008-12-05,1.3906,11.2927
2008-12-12,1.4118,11.3154
2008-12-19,1.4331,11.3382
2008-12-26,1.4543,11.361
2008-12-31,1.4695,11.3773
2009-01-09,1.4968,11.4066
2009-01-16,1.5181,11.4293
2009-01-23,1.5393,11.4521
2009-02-06,1.5818,11.4977
2009-02-13,1.6031,11.5205
2009-02-20,1.6243,11.5433
2009-02-27,1.6456,11.5661
2009-03-06,1.6668,11.5889
2009-03-13,1.6881,11.6117
2009-03-20,1.7093,11.6345
2009-03-27,1.7306,11.6572
2009-04-03,1.7518,11.68
2009-04-10,1.7731,11.7028
2009-04-17,1.7943,11.7256
2009-04-24,1.8156,11.7484
2009-04-30,1.8338,11.7679
2009-05-08,1.858,11.7939
2009-05-15,1.8793,11.8167
2009-05-22,1.9005,11.8394
2009-05-27,1.9156,11.8557
2009-06-05,1.9429,11.8849
2009-06-12,1.9641,11.9077
2009-06-19,1.9853,11.9304
2009-06-26,2.0065,11.9531
2009-07-03,2.0277,11.9758
2009-07-10,2.0489,11.9986
2009-07-17,2.07,12.0213
2009-07-24,2.0912,12.044
2009-07-31,2.1123,12.0666
2009-08-07,2.1335,12.0893
2009-08-14,2.1546,12.112
2009-08-21,2.1757,12.1346
2009-08-28,2.1968,12.1573
2009-09-03,2.2149,12.1767
2009-09-11,2.239,12.2025
2009-09-18,2.2601,12.2252
2009-09-25,2.2812,12.2477
2009-09-30,2.2962,12.2639
2009-10-09,2.3232,12.2929
2009-10-16,2.3442,12.3155
2009-10-23,2.3653,12.338
2009-10-30,2.3862,12.3605
2009-11-06,2.4072,12.383
2009-11-13,2.4282,12.4055
2009-11-20,2.4491,12.428
2009-11-27,2.47,12.4505
2009-12-04,2.4909,12.4729
2009-12-11,2.5118,12.4953
2009-12-18,2.5327,12.5177
2009-12-25,2.5536,12.5401
2009-12-31,2.5714,12.5593
2010-01-08,2.5952,12.5849
2010-01-15,2.616,12.6072
2010-01-22,2.6368,12.6295
2010-01-29,2.6575,12.6518
2010-02-05,2.6783,12.6741
2010-02-12,2.699,12.6963
2010-02-26,2.7403,12.7407
2010-03-05,2.761,12.7629
2010-03-12,2.7816,12.7851
2010-03-19,2.8022,12.8072
2010-03-26,2.8227,12.8293
2010-04-02,2.8433,12.8514
2010-04-09,2.8638,12.8734
2010-04-16,2.8843,12.8955
2010-04-23,2.9048,12.9175
2010-04-30,2.9252,12.9394
2010-05-07,2.9456,12.9614
2010-05-14,2.966,12.9833
2010-05-21,2.9863,13.0052
2010-05-28,3.0067,13.0271
2010-06-04,3.027,13.0489
2010-06-11,3.0472,13.0707
2010-06-18,3.0675,13.0925
2010-06-25,3.0877,13.1142
2010-07-02,3.1078,13.1359
2010-07-09,3.128,13.1576
2010-07-16,3.1481,13.1792
2010-07-23,3.1682,13.2009
2010-07-30,3.1882,13.2224
2010-08-06,3.2082,13.244
2010-08-13,3.2282,13.2655
2010-08-20,3.2481,13.287
2010-08-27,3.2681,13.3084
2010-09-03,3.2879,13.3298
2010-09-10,3.3078,13.3512
2010-09-17,3.3276,13.3725
2010-09-21,3.3389,13.3847
2010-09-30,3.3642,13.4121
2010-10-08,3.3867,13.4363
2010-10-15,3.4064,13.4575
2010-10-22,3.426,13.4786
2010-10-29,3.4455,13.4997
2010-11-05,3.4651,13.5208
2010-11-12,3.4846,13.5418
2010-11-19,3.504,13.5628
2010-11-26,3.5234,13.5838
2010-12-03,3.5428,13.6047
2010-12-10,3.5621,13.6255
2010-12-17,3.5814,13.6463
2010-12-23,3.5979,13.6641
2010-12-31,3.6198,13.6878
2011-01-07,3.639,13.7085
2011-01-14,3.6581,13.7292
2011-01-21,3.6771,13.7498
2011-01-28,3.6961,13.7703
2011-02-01,3.707,13.782
2011-02-11,3.734,13.8113
2011-02-18,3.7529,13.8317
2011-02-25,3.7717,13.852
2011-03-04,3.7905,13.8723
2011-03-11,3.8092,13.8926
2011-03-18,3.8279,13.9128
2011-03-25,3.8465,13.933
2011-04-01,3.8651,13.9531
2011-04-08,3.8836,13.9732
2011-04-15,3.9021,13.9932
2011-04-22,3.9206,14.0132
2011-04-29,3.9389,14.0331
2011-05-06,3.9573,14.0529
2011-05-13,3.9755,14.0727
2011-05-20,3.9937,14.0925
2011-05-27,4.0119,14.1122
2011-06-03,4.03,14.1318
2011-06-10,4.0481,14.1514
2011-06-17,4.0661,14.171
2011-06-24,4.084,14.1905
2011-07-01,4.1019,14.2099
2011-07-08,4.1197,14.2293
2011-07-15,4.1375,14.2486
2011-07-22,4.1552,14.2678
2011-07-29,4.1729,14.287
2011-08-05,4.1905,14.3062
2011-08-12,4.2081,14.3253
2011-08-19,4.2255,14.3443
2011-08-26,4.243,14.3632
2011-09-02,4.2603,14.3821
2011-09-09,4.2776,14.401
2011-09-16,4.2949,14.4198
2011-09-23,4.3121,14.4385
2011-09-30,4.3292,14.4571
2011-10-14,4.3632,14.4943
2011-10-21,4.3802,14.5127
2011-10-28,4.3971,14.5312
2011-11-04,4.4139,14.5495
2011-11-11,4.4306,14.5678
2011-11-18,4.4473,14.586
2011-11-25,4.4639,14.6041
2011-12-02,4.4804,14.6222
2011-12-09,4.4969,14.6402
2011-12-16,4.5133,14.6582
2011-12-23,4.5297,14.6761
2011-12-30,4.546,14.6939
2012-01-06,4.5622,14.7117
2012-01-13,4.5783,14.7293
2012-01-20,4.5944,14.7469
2012-02-03,4.6263,14.782
2012-02-10,4.6422,14.7994
2012-02-17,4.658,14.8167
2012-02-24,4.6737,14.834
2012-03-02,4.6894,14.8512
2012-03-09,4.705,14.8683
2012-03-16,4.7205,14.8853
2012-03-23,4.7359,14.9023
2012-03-30,4.7513,14.9192
2012-04-06,4.7666,14.936
2012-04-13,4.7818,14.9528
2012-04-20,4.797,14.9695
2012-04-26,4.8099,14.9837
2012-05-04,4.827,15.0026
2012-05-11,4.842,15.0191
2012-05-17,4.8547,15.0331
2012-05-25,4.8716,15.0518
2012-06-01,4.8863,15.068
2012-06-08,4.9009,15.0842
2012-06-15,4.9154,15.1002
2012-06-21,4.9278,15.114
2012-06-29,4.9443,15.1322
2012-07-06,4.9586,15.148
2012-07-13,4.9728,15.1638
2012-07-20,4.987,15.1795
2012-07-27,5.001,15.1951
2012-08-03,5.015,15.2106
2012-08-10,5.0289,15.2261
2012-08-17,5.0428,15.2414
2012-08-24,5.0565,15.2567
2012-08-31,5.0702,15.2719
2012-09-07,5.0838,15.2871
2012-09-14,5.0973,15.3021
2012-09-21,5.1107,15.3171
2012-09-28,5.1241,15.3319
2012-10-12,5.1505,15.3615
2012-10-19,5.1636,15.3761
2012-10-26,5.1766,15.3906
2012-11-02,5.1896,15.4051
2012-11-09,5.2024,15.4195
2012-11-16,5.2152,15.4338
2012-11-23,5.2278,15.448
2012-11-30,5.2404,15.4621
2012-12-07,5.2529,15.4762
2012-12-14,5.2653,15.4901
2012-12-21,5.2777,15.504
2012-12-28,5.2899,15.5178
2013-01-04,5.3021,15.5315
2013-01-11,5.3142,15.5451
2013-01-18,5.3261,15.5586
2013-01-25,5.338,15.572
2013-02-01,5.3499,15.5854
2013-02-08,5.3616,15.5986
2013-02-22,5.3847,15.6249
2013-03-01,5.3962,15.6379
2013-03-08,5.4076,15.6508
2013-03-15,5.4188,15.6636
2013-03-22,5.43,15.6763
2013-03-29,5.4411,15.689
2013-04-03,5.449,15.6979
2013-04-12,5.4631,15.7139
2013-04-19,5.4739,15.7263
2013-04-26,5.4846,15.7386
2013-05-03,5.4953,15.7508
2013-05-10,5.5058,15.7629
2013-05-17,5.5163,15.7748
2013-05-24,5.5266,15.7868
2013-05-31,5.5369,15.7986
2013-06-07,5.5471,15.8103
2013-06-14,5.5572,15.8219
2013-06-21,5.5672,15.8334
2013-06-28,5.5771,15.8449
2013-07-05,5.5869,15.8562
2013-07-12,5.5966,15.8675
2013-07-19,5.6062,15.8787
2013-07-26,5.6158,15.8897
2013-08-02,5.6252,15.9007
2013-08-09,5.6346,15.9116
2013-08-16,5.6438,15.9224
2013-08-23,5.653,15.933
2013-08-30,5.662,15.9436
2013-09-06,5.671,15.9541
2013-09-13,5.6798,15.9645
2013-09-18,5.6861,15.9719
2013-09-27,5.6973,15.9851
2013-09-30,5.701,15.9894
2013-10-11,5.7144,16.0052
2013-10-18,5.7227,16.0151
2013-10-25,5.731,16.025
2013-11-01,5.7392,16.0347
2013-11-08,5.7473,16.0443
2013-11-15,5.7553,16.0539
2013-11-22,5.7632,16.0633
2013-11-29,5.7711,16.0727
2013-12-06,5.7788,16.0819
2013-12-13,5.7864,16.0911
2013-12-20,5.7939,16.1001
2013-12-27,5.8013,16.1091
2014-01-03,5.8087,16.1179
2014-01-10,5.8159,16.1267
2014-01-17,5.823,16.1354
2014-01-24,5.83,16.1439
2014-01-30,5.836,16.1512
2014-02-07,5.8438,16.1608
2014-02-14,5.8506,16.1691
2014-02-21,5.8572,16.1772
2014-02-28,5.8637,16.1853
2014-03-07,5.8702,16.1933
2014-03-14,5.8765,16.2012
2014-03-21,5.8828,16.209
2014-03-28,5.8889,16.2167
2014-04-04,5.895,16.2242
2014-04-11,5.9009,16.2317
2014-07-11,5.9694,16.3201
2014-07-18,5.9739,16.3262
2014-07-25,5.9784,16.3323
2014-08-01,5.9828,16.3382
2014-08-08,5.9871,16.344
2014-08-15,5.9912,16.3497
2014-08-22,5.9953,16.3553
2014-08-29,5.9993,16.3608
2014-09-05,6.0032,16.3663
2014-09-12,6.007,16.3716
2014-09-19,6.0107,16.3768
2014-09-26,6.0143,16.3819
2014-09-30,6.0163,16.3848
2014-10-10,6.0212,16.3919
2014-10-17,6.0245,16.3967
2014-10-24,6.0277,16.4015
2014-10-31,6.0308,16.4061
2014-11-07,6.0338,16.4107
2014-11-14,6.0367,16.4151
2014-11-21,6.0395,16.4195
2014-11-28,6.0422,16.4237
2014-12-05,6.0448,16.4279
2014-12-12,6.0473,16.4319
2014-12-17,6.0491,16.4348
2014-12-26,6.0521,16.4398
2014-12-31,6.0537,16.4425
2015-01-09,6.0565,16.4472
2015-01-16,6.0585,16.4508
2015-01-23,6.0604,16.4543
2015-01-30,6.0623,16.4576
2015-02-06,6.064,16.4609
2015-02-13,6.0657,16.4641
2015-02-17,6.0666,16.4659
2015-02-27,6.0687,16.4702
2015-03-06,6.0701,16.4731
2015-03-13,6.0714,16.476
2015-03-20,6.0726,16.4787
2015-03-27,6.0737,16.4813
2015-04-03,6.0747,16.4838
2015-04-10,6.0756,16.4863
2015-04-17,6.0764,16.4886
2015-04-24,6.0771,16.4909
2015-04-30,6.0776,16.4927
2015-05-08,6.0783,16.4951
2015-05-15,6.0787,16.4971
2015-05-22,6.079,16.499
2015-05-29,6.0793,16.5008
2015-06-05,6.0795,16.5025
2015-06-12,6.0795,16.5041
2015-06-19,6.0795,16.5056
2015-06-26,6.0794,16.507
2015-07-03,6.0792,16.5084
2015-07-07,6.0791,16.5091
2015-07-24,6.0781,16.5119
2015-07-31,6.0775,16.5128
2015-08-07,6.0769,16.5137
2015-08-14,6.0762,16.5145
2015-08-21,6.0753,16.5153
2015-08-28,6.0744,16.5159
2015-09-02,6.0737,16.5163
2015-09-11,6.0724,16.5169
2015-09-18,6.0712,16.5173
2015-09-25,6.07,16.5175
2015-09-30,6.069,16.5177
2015-10-09,6.0672,16.5179
2015-10-16,6.0657,16.5179
2015-10-23,6.0641,16.5178
2015-10-30,6.0624,16.5177
2015-11-06,6.0607,16.5175
2015-11-13,6.0588,16.5172
2015-11-20,6.0569,16.5168
2015-11-27,6.0549,16.5163
2015-12-04,6.0528,16.5158
2015-12-11,6.0506,16.5151
2015-12-18,6.0484,16.5144
2015-12-25,6.0461,16.5136
2015-12-31,6.044,16.5129
2016-01-08,6.0412,16.5118
2016-01-15,6.0386,16.5108
2016-01-22,6.0359,16.5097
2016-01-29,6.0332,16.5085
2016-02-05,6.0304,16.5072
2016-02-19,6.0246,16.5045
2016-02-26,6.0216,16.503
2016-03-04,6.0185,16.5014
2016-03-11,6.0153,16.4998
2016-03-18,6.012,16.498
2016-03-25,6.0087,16.4962
2016-04-01,6.0053,16.4944
2016-04-08,6.0018,16.4925
2016-04-15,5.9983,16.4904
2016-04-22,5.9947,16.4884
2016-04-29,5.991,16.4862
2016-05-06,5.9872,16.484
2016-05-13,5.9834,16.4817
2016-05-20,5.9795,16.4794
2016-05-27,5.9756,16.4769
2016-06-03,5.9715,16.4745
2016-06-08,5.9686,16.4726
2016-06-17,5.9633,16.4693
2016-06-24,5.9591,16.4666
2016-07-01,5.9548,16.4638
2016-07-08,5.9504,16.461
2016-07-15,5.946,16.4581
2016-07-22,5.9415,16.4552
2016-07-29,5.937,16.4522
2016-08-05,5.9324,16.4491
2016-08-12,5.9277,16.446
2016-08-19,5.923,16.4428
2016-08-26,5.9182,16.4396
2016-09-02,5.9134,16.4363
2016-09-09,5.9085,16.4329
2016-09-14,5.9049,16.4305
2016-09-23,5.8985,16.426
2016-09-30,5.8935,16.4225
2016-10-14,5.8832,16.4153
2016-10-21,5.8779,16.4116
2016-10-28,5.8727,16.4079
2016-11-04,5.8673,16.4041
2016-11-11,5.862,16.4002
2016-11-18,5.8565,16.3963
2016-11-25,5.8511,16.3924
2016-12-02,5.8455,16.3884
2016-12-09,5.84,16.3844
2016-12-16,5.8344,16.3803
2016-12-23,5.8287,16.3762
2016-12-30,5.823,16.372
2017-01-06,5.8172,16.3678
2017-01-13,5.8114,16.3635
2017-01-20,5.8056,16.3592
2017-01-26,5.8006,16.3555
2017-02-03,5.7938,16.3505
2017-02-10,5.7879,16.3461
2017-02-17,5.7819,16.3417
2017-02-24,5.7759,16.3372
2017-03-03,5.7698,16.3326
2017-03-10,5.7637,16.3281
2017-03-17,5.7576,16.3235
2017-03-24,5.7514,16.3189
2017-03-31,5.7452,16.3142
2017-04-07,5.739,16.3095
2017-04-14,5.7327,16.3048
2017-04-21,5.7264,16.3
2017-04-28,5.7201,16.2953
2017-05-05,5.7138,16.2905
2017-05-12,5.7074,16.2856
2017-05-19,5.701,16.2808
2017-05-26,5.6946,16.2759
2017-06-02,5.6882,16.271
2017-06-09,5.6817,16.2661
2017-06-16,5.6752,16.2611
2017-06-23,5.6687,16.2562
2017-06-30,5.6622,16.2512
2017-07-07,5.6557,16.2462
2017-07-14,5.6491,16.2412
2017-07-21,5.6426,16.2362
2017-07-28,5.636,16.2311
2017-08-04,5.6294,16.2261
2017-08-11,5.6228,16.221
2017-08-18,5.6162,16.2159
2017-08-25,5.6096,16.2108
2017-09-01,5.6029,16.2057
2017-09-08,5.5963,16.2006
2017-09-15,5.5896,16.1955
2017-09-22,5.583,16.1904
2017-09-29,5.5763,16.1853
2017-10-13,5.563,16.1751
2017-10-20,5.5564,16.17
2017-10-27,5.5497,16.1648
2017-11-03,5.5431,16.1597
2017-11-10,5.5365,16.1546
2017-11-17,5.5298,16.1495
2017-11-24,5.5232,16.1444
2017-12-01,5.5166,16.1394
2017-12-08,5.51,16.1343
2017-12-15,5.5034,16.1292
2017-12-22,5.4968,16.1242
2017-12-29,5.4902,16.1191
2018-01-05,5.4836,16.1141
2018-01-12,5.4771,16.1091
2018-01-19,5.4706,16.1041
2018-01-26,5.4641,16.0991
2018-02-02,5.4576,16.0942
2018-02-09,5.4511,16.0893
2018-02-14,5.4465,16.0858
2018-02-23,5.4383,16.0795
2018-03-02,5.4319,16.0747
2018-03-09,5.4255,16.0698
2018-03-16,5.4192,16.065
2018-03-23,5.4129,16.0603
2018-03-30,5.4066,16.0555
2018-04-04,5.4022,16.0522
2018-04-13,5.3942,16.0462
2018-04-20,5.388,16.0416
2018-04-27,5.3819,16.037
2018-05-04,5.3758,16.0324
2018-05-11,5.3698,16.0279
2018-05-18,5.3638,16.0235
2018-05-25,5.3578,16.019
2018-06-01,5.3519,16.0147
2018-06-08,5.3461,16.0104
2018-06-15,5.3403,16.0061
2018-06-22,5.3345,16.0019
2018-06-29,5.3288,15.9977
2018-07-06,5.3231,15.9936
2018-07-13,5.3175,15.9895
2018-07-20,5.312,15.9855
2018-07-27,5.3065,15.9816
2018-08-03,5.3011,15.9777
2018-08-10,5.2957,15.9738
2018-08-17,5.2904,15.9701
2018-08-24,5.2852,15.9664
2018-08-31,5.2801,15.9628
2018-09-07,5.275,15.9592
2018-09-14,5.2699,15.9557
2018-09-21,5.265,15.9523
2018-09-28,5.2601,15.949
2018-10-12,5.2506,15.9425
2018-10-19,5.2459,15.9394
2018-10-26,5.2414,15.9364
2018-11-02,5.2369,15.9335
2018-11-09,5.2325,15.9306
2018-11-16,5.2282,15.9278
2018-11-23,5.224,15.9252
2018-11-30,5.2199,15.9226
2018-12-07,5.2158,15.9201
2018-12-14,5.2119,15.9177
2018-12-21,5.208,15.9154
2018-12-28,5.2043,15.9131
2019-01-04,5.2007,15.911
2019-01-11,5.1971,15.909
2019-01-18,5.1937,15.9071
2019-01-25,5.1903,15.9053
2019-02-01,5.1871,15.9036
2019-02-15,5.181,15.9006
2019-02-22,5.1781,15.8992
2019-03-01,5.1753,15.898
2019-03-08,5.1727,15.8969
2019-03-15,5.1701,15.8959
2019-03-22,5.1677,15.895
2019-03-29,5.1654,15.8942
2019-04-04,5.1635,15.8937
2019-04-12,5.1612,15.8931
2019-04-19,5.1593,15.8927
2019-04-26,5.1575,15.8925
2019-04-30,5.1565,15.8924
2019-05-10,5.1543,15.8924
2019-05-17,5.153,15.8925
2019-05-24,5.1517,15.8928
2019-05-31,5.1506,15.8933
2019-06-06,5.1498,15.8938
2019-06-14,5.1489,15.8946
2019-06-21,5.1482,15.8955
2019-06-28,5.1477,15.8965
2019-07-05,5.1474,15.8977
2019-07-12,5.1472,15.8991
2019-07-19,5.1472,15.9006
2019-07-26,5.1473,15.9022
2019-08-02,5.1476,15.9041
2019-08-09,5.148,15.906
2019-08-16,5.1486,15.9082
2019-08-23,5.1494,15.9105
2019-08-30,5.1504,15.913
2019-09-06,5.1515,15.9157
2019-09-12,5.1526,15.9181
2019-09-20,5.1543,15.9216
2019-09-27,5.156,15.9248
2019-09-30,5.1568,15.9262
2019-10-11,5.1599,15.9317
2019-10-18,5.1621,15.9355
2019-10-25,5.1645,15.9394
2019-11-01,5.1671,15.9436
2019-11-08,5.1699,15.9479
2019-11-15,5.1729,15.9524
2019-11-22,5.1761,15.9572
2019-11-29,5.1795,15.9621
2019-12-06,5.1831,15.9672
2019-12-13,5.1869,15.9726
2019-12-20,5.1909,15.9781
2019-12-27,5.1952,15.9839
2020-01-03,5.1996,15.9899
2020-01-10,5.2043,15.9961
2020-01-17,5.2091,16.0025
2020-01-23,5.2135,16.0082
2020-02-07,5.2251,16.0231
2020-02-14,5.2309,16.0304
2020-02-21,5.2369,16.038
2020-02-28,5.2432,16.0457
2020-03-06,5.2497,16.0538
2020-03-13,5.2564,16.062
2020-03-20,5.2634,16.0705
2020-03-27,5.2706,16.0793
2020-04-03,5.278,16.0883
2020-04-10,5.2858,16.0976
2020-04-17,5.2937,16.1071
2020-04-24,5.3019,16.1168
2020-04-30,5.3092,16.1254
2020-05-08,5.3192,16.1371
2020-05-15,5.3282,16.1477
2020-05-22,5.3375,16.1585
2020-05-29,5.347,16.1696
2020-06-05,5.3568,16.1809
2020-06-12,5.3669,16.1925
2020-06-19,5.3773,16.2045
2020-06-24,5.3849,16.2131
2020-07-03,5.3989,16.2291
