日期,上轨,中轴10,下轨
2018-10-12,5.837,5.119,4.401
2018-10-19,5.738,4.969,4.2
2018-10-26,5.502,4.839,4.176
2018-11-02,5.416,4.778,4.14
2018-11-09,5.365,4.726,4.087
2018-11-16,5.37,4.729,4.088
2018-11-23,5.385,4.738,4.091
2018-11-30,5.392,4.74,4.088
2018-12-07,5.413,4.746,4.079
2018-12-14,5.351,4.725,4.099
2018-12-21,5.354,4.741,4.128
2018-12-28,5.302,4.792,4.282
2019-01-04,5.269,4.829,4.389
2019-01-11,5.272,4.865,4.458
2019-01-18,5.225,4.902,4.579
2019-01-25,5.226,4.894,4.562
2019-02-01,5.282,4.849,4.416
2019-02-15,5.17,4.803,4.436
2019-02-22,5.074,4.78,4.486
2019-03-01,5.201,4.809,4.417
2019-03-08,5.318,4.864,4.41
2019-03-15,5.38,4.905,4.43
2019-03-22,5.485,4.96,4.435
2019-03-29,5.493,4.968,4.443
2019-04-04,5.664,5.038,4.412
2019-04-12,6.649,5.274,3.899
2019-04-19,7.155,5.538,3.921
2019-04-26,7.25,5.684,4.118
2019-04-30,7.262,5.776,4.29
2019-05-10,7.258,5.792,4.326
2019-05-17,7.259,5.79,4.321
2019-05-24,7.248,5.811,4.374
2019-05-31,7.259,5.792,4.325
2019-06-06,7.273,5.781,4.289
2019-06-14,7.282,5.73,4.178
2019-06-21,6.798,5.543,4.288
2019-06-28,6.099,5.345,4.591
2019-07-05,5.76,5.262,4.764
2019-07-12,5.49,5.186,4.882
2019-07-19,5.438,5.146,4.854
2019-07-26,5.427,5.139,4.851
2019-08-02,5.363,5.115,4.867
2019-08-09,5.436,5.068,4.7
2019-08-16,5.456,5.054,4.652
2019-08-23,5.455,5.033,4.611
2019-08-30,5.4,4.987,4.574
2019-09-06,5.406,4.99,4.574
2019-09-12,5.351,4.977,4.603
2019-09-20,5.494,5.015,4.536
2019-09-27,5.579,5.054,4.529
2019-09-30,5.593,5.061,4.529
2019-10-11,5.599,5.065,4.531
2019-10-18,5.568,5.107,4.646
2019-10-25,5.539,5.138,4.737
2019-11-01,5.516,5.156,4.796
2019-11-08,5.472,5.176,4.88
2019-11-15,5.54,5.136,4.732
2019-11-22,5.561,5.079,4.597
2019-11-29,5.443,5.005,4.567
2019-12-06,5.324,4.942,4.56
2019-12-13,5.246,4.907,4.568
2019-12-20,5.197,4.892,4.587
2019-12-27,5.146,4.867,4.588
2020-01-03,5.131,4.863,4.595
2020-01-10,5.149,4.868,4.587
2020-01-17,5.191,4.88,4.569
2020-01-23,5.186,4.891,4.596
2020-02-07,5.262,4.865,4.468
2020-02-14,5.281,4.846,4.411
2020-02-21,5.284,4.853,4.422
2020-02-28,5.435,4.904,4.373
2020-03-06,5.709,4.977,4.245
2020-03-13,5.858,5.052,4.246
2020-03-20,5.867,5.06,4.253
2020-03-27,5.855,5.038,4.221
2020-04-03,5.832,5.007,4.182
2020-04-10,5.84,5.023,4.206
2020-04-17,5.789,5.069,4.349
2020-04-24,5.752,5.099,4.446
2020-04-30,5.747,5.112,4.477
2020-05-08,5.688,5.075,4.462
2020-05-15,5.419,4.992,4.565
2020-05-22,6.064,5.087,4.11
2020-05-29,8.013,5.475,2.937
2020-06-05,9.194,5.901,2.608
2020-06-12,10.88,6.515,2.15
2020-06-19,11.567,6.976,2.385
2020-06-24,11.81,7.354,2.898
2020-07-03,11.977,7.767,3.557
2020-07-10,12.503,8.365,4.227
2020-07-17,12.311,8.809,5.307
2020-07-24,11.703,9.315,6.927
2020-07-31,11.106,9.584,8.062
2020-08-07,11.1,9.618,8.136
2020-08-14,11.101,9.65,8.199
2020-08-21,10.659,9.493,8.327
2020-08-28,10.633,9.431,8.229
2020-09-04,10.761,9.373,7.985
2020-09-11,10.967,9.24,7.513
2020-09-18,10.434,8.928,7.422
2020-09-25,10.505,8.694,6.883
2020-09-30,10.226,8.408,6.59
2020-10-09,10.034,8.248,6.462
2020-10-16,9.74,8.095,6.45
2020-10-23,9.331,7.947,6.563
2020-10-30,8.931,7.854,6.777
2020-11-06,9.105,7.886,6.667
2020-11-13,9.271,7.952,6.633
2020-11-20,9.744,8.141,6.538
2020-11-27,10.157,8.329,6.501
2020-12-04,10.7,8.667,6.634
2020-12-11,11.838,9.175,6.512
2020-12-18,13.073,9.727,6.381
2020-12-25,13.514,10.159,6.804
2020-12-31,13.779,10.582,7.385
2021-01-08,13.76,10.876,7.992
2021-01-15,13.7,10.963,8.226
2021-01-22,13.482,11.119,8.756
2021-01-29,13.603,11.059,8.515
2021-02-05,13.783,10.955,8.127
2021-02-10,13.853,10.816,7.779
2021-02-19,13.534,10.529,7.524
2021-02-26,12.692,10.096,7.5
2021-03-05,12.06,9.826,7.592
2021-03-12,11.137,9.539,7.941
2021-03-19,10.346,9.278,8.21
2021-03-26,10.092,9.108,8.124
2021-04-02,9.627,8.908,8.189
2021-04-09,9.656,8.84,8.024
2021-04-16,9.656,8.838,8.02
2021-04-23,9.601,8.779,7.957
2021-04-30,9.458,8.676,7.894
2021-05-07,9.446,8.61,7.774
2021-05-14,9.189,8.54,7.891
2021-05-21,9.356,8.568,7.78
2021-05-28,9.642,8.648,7.654
2021-06-04,9.876,8.756,7.636
2021-06-11,9.929,8.838,7.747
2021-06-18,9.934,8.912,7.89
2021-06-25,11.51,9.276,7.042
2021-07-02,12.032,9.559,7.086
2021-07-09,13.078,10.029,6.98
2021-07-16,15.649,10.883,6.117
2021-07-23,19.861,12.16,4.459
2021-07-30,21.121,12.973,4.825
2021-08-06,22.534,13.941,5.348
2021-08-13,22.905,14.683,6.461
2021-08-20,22.645,15.31,7.975
2021-08-27,22.136,16.102,10.068
2021-09-03,21.937,16.452,10.967
2021-09-10,21.264,16.948,12.632
2021-09-17,21.045,17.039,13.033
2021-09-24,21.199,16.754,12.309
2021-09-30,19.492,15.952,12.412
2021-10-08,19.097,15.562,12.027
2021-10-15,17.649,15.084,12.519
2021-10-22,17.111,14.875,12.639
2021-10-29,17.293,14.949,12.605
2021-11-05,16.808,14.809,12.81
2021-11-12,16.841,14.82,12.799
2021-11-19,16.897,14.834,12.771
2021-11-26,17.422,15.133,12.844
2021-12-03,18.777,15.658,12.539
2021-12-10,20.116,16.333,12.55
2021-12-17,20.054,16.653,13.252
2021-12-24,20.098,16.979,13.86
2021-12-31,20.017,17.228,14.439
2022-01-07,20.095,17.152,14.209
2022-01-14,20.222,17.073,13.924
2022-01-21,20.522,16.87,13.218
2022-01-28,20.779,16.565,12.351
2022-02-11,20.851,16.198,11.545
2022-02-18,20.085,15.667,11.249
2022-02-25,18.336,15.028,11.72
2022-03-04,17.845,14.625,11.405
2022-03-11,16.857,14.056,11.255
2022-03-18,15.614,13.477,11.34
2022-03-25,15.182,13.064,10.946
2022-04-01,14.868,12.669,10.47
2022-04-08,14.851,12.28,9.709
2022-04-15,14.903,11.86,8.817
2022-04-22,14.864,11.392,7.92
2022-04-29,14.444,10.805,7.166
2022-05-06,13.636,10.198,6.76
2022-05-13,12.738,9.809,6.88
2022-05-20,12.282,9.673,7.064
2022-05-27,12.12,9.629,7.138
2022-06-02,12.494,9.721,6.948
2022-06-10,12.997,9.871,6.745
2022-06-17,14.055,10.229,6.403
2022-06-24,14.928,10.676,6.424
2022-07-01,17.126,11.558,5.99
2022-07-08,18.659,12.547,6.435
2022-07-15,19.033,13.424,7.815
2022-07-22,19.469,14.244,9.019
2022-07-29,20.5,15.096,9.692
2022-08-05,21.447,15.992,10.537
2022-08-12,21.898,16.731,11.564
2022-08-19,22.018,17.493,12.968
2022-08-26,21.565,17.864,14.163
2022-09-02,21.144,17.994,14.844
2022-09-09,21.146,18.002,14.858
2022-09-16,21.131,17.894,14.657
2022-09-23,21.134,17.89,14.646
2022-09-30,21.645,17.528,13.411
2022-10-14,21.406,17.032,12.658
2022-10-21,20.7,16.364,12.028
2022-10-28,19.966,15.673,11.38
2022-11-04,18.468,15.226,11.984
2022-11-11,17.915,14.883,11.851
2022-11-18,17.875,14.748,11.621
2022-11-25,16.974,14.37,11.766
2022-12-02,16.192,14.112,12.032
2022-12-09,15.277,13.897,12.517
2022-12-16,15.277,13.899,12.521
2022-12-23,15.203,13.839,12.475
2022-12-30,15.22,13.81,12.4
2023-01-06,15.097,13.896,12.695
2023-01-13,14.483,13.778,13.073
2023-01-20,15.205,13.947,12.689
2023-02-03,16.781,14.337,11.893
2023-02-10,17.356,14.628,11.9
2023-02-17,17.61,14.804,11.998
2023-02-24,17.937,15.006,12.075
2023-03-03,17.983,15.179,12.375
2023-03-10,17.976,15.185,12.394
2023-03-17,17.984,15.181,12.378
2023-03-24,17.959,15.2,12.441
2023-03-31,18.014,15.13,12.246
2023-04-07,18.056,14.851,11.646
2023-04-14,17.319,14.337,11.355
2023-04-21,16.812,13.846,10.88
2023-04-28,16.295,13.428,10.561
2023-05-05,15.208,12.975,10.742
2023-05-12,14.2,12.655,11.11
2023-05-19,13.901,12.476,11.051
2023-05-26,13.755,12.36,10.965
2023-06-02,13.286,12.201,11.116
2023-06-09,12.678,12.001,11.324
2023-06-16,12.565,11.978,11.391
2023-06-21,12.655,12.0,11.345
2023-06-30,12.791,12.093,11.395
2023-07-07,13.235,12.256,11.277
2023-07-14,13.612,12.425,11.238
2023-07-21,13.703,12.492,11.281
2023-07-28,14.153,12.703,11.253
2023-08-04,14.83,12.995,11.16
2023-08-11,14.933,13.159,11.385
2023-08-18,14.779,13.234,11.689
2023-08-25,14.885,13.166,11.447
2023-09-01,14.893,13.216,11.539
2023-09-08,14.911,13.287,11.663
2023-09-15,14.892,13.266,11.64
2023-09-22,14.845,13.227,11.609
2023-09-28,14.854,13.248,11.642
2023-10-13,15.156,13.33,11.504
2023-10-20,14.951,13.278,11.605
2023-10-27,18.184,13.889,9.594
2023-11-03,19.465,14.513,9.561
2023-11-07,20.98,15.351,9.722
