日期,上轨,中轴10,下轨
2009-09-11,4.018,2.985,1.952
2009-09-18,3.74,3.125,2.51
2009-09-25,3.734,3.108,2.482
2009-09-30,3.758,3.075,2.392
2009-10-09,3.631,3.022,2.413
2009-10-16,3.337,2.954,2.571
2009-10-23,3.239,2.926,2.613
2009-10-30,3.222,2.91,2.598
2009-11-06,3.237,2.943,2.649
2009-11-13,3.238,2.971,2.704
2009-11-20,3.258,2.981,2.704
2009-11-27,3.217,2.951,2.685
2009-12-04,3.218,2.952,2.686
2009-12-11,3.375,3.036,2.697
2009-12-18,3.373,3.027,2.681
2009-12-25,3.37,3.024,2.678
2009-12-31,3.395,3.039,2.683
2010-01-08,3.436,3.082,2.728
2010-01-15,3.596,3.135,2.674
2010-01-22,3.647,3.17,2.693
2010-01-29,3.663,3.187,2.711
2010-02-05,3.651,3.194,2.737
2010-02-12,3.655,3.191,2.727
2010-02-26,3.582,3.159,2.736
2010-03-05,3.579,3.161,2.743
2010-03-12,3.581,3.157,2.733
2010-03-19,3.587,3.162,2.737
2010-03-26,3.647,3.183,2.719
2010-04-02,3.713,3.197,2.681
2010-04-09,4.106,3.285,2.464
2010-04-16,4.419,3.391,2.363
2010-04-23,4.689,3.544,2.399
2010-04-30,4.717,3.641,2.565
2010-05-07,4.737,3.707,2.677
2010-05-14,4.678,3.753,2.828
2010-05-21,4.6,3.81,3.02
2010-05-28,4.556,3.842,3.128
2010-06-04,4.546,3.856,3.166
2010-06-11,4.555,3.871,3.187
2010-06-18,4.452,3.809,3.166
2010-06-25,4.291,3.732,3.173
2010-07-02,4.157,3.569,2.981
2010-07-09,4.103,3.489,2.875
2010-07-16,4.051,3.401,2.751
2010-07-23,4.065,3.412,2.759
2010-07-30,4.114,3.432,2.75
2010-08-06,4.162,3.454,2.746
2010-08-13,4.238,3.483,2.728
2010-08-20,4.238,3.483,2.728
2010-08-27,4.419,3.542,2.665
2010-09-03,4.829,3.668,2.507
2010-09-10,5.275,3.915,2.555
2010-09-17,5.563,4.128,2.693
2010-09-21,5.611,4.334,3.057
2010-09-30,5.703,4.489,3.275
2010-10-08,5.725,4.599,3.473
2010-10-15,5.659,4.65,3.641
2010-10-22,5.687,4.773,3.859
2010-10-29,5.94,4.984,4.028
2010-11-05,6.87,5.293,3.716
2010-11-12,7.452,5.536,3.62
2010-11-19,8.642,5.894,3.146
2010-11-26,9.389,6.238,3.087
2010-12-03,9.682,6.52,3.358
2010-12-10,9.986,6.837,3.688
2010-12-17,10.304,7.24,4.176
2010-12-24,9.93,7.589,5.248
2010-12-31,9.58,7.892,6.204
2011-01-07,9.198,8.065,6.932
2011-01-14,9.198,8.065,6.932
2011-01-21,9.441,7.977,6.513
2011-01-28,9.436,7.693,5.95
2011-02-01,9.237,7.47,5.703
2011-02-11,9.168,7.35,5.532
2011-02-17,8.95,7.216,5.482
2011-02-25,8.346,7.016,5.686
2011-03-04,8.151,6.906,5.661
2011-03-11,8.012,6.877,5.742
2011-03-18,7.915,6.85,5.785
2011-03-25,7.884,6.838,5.792
2011-04-01,7.894,6.897,5.9
2011-04-08,7.814,6.938,6.062
2011-04-15,7.793,6.959,6.125
2011-04-22,7.789,6.979,6.169
2011-04-29,7.794,6.946,6.098
2011-05-06,7.795,6.948,6.101
2011-05-13,7.822,6.919,6.016
2011-05-20,7.522,6.735,5.948
2011-05-27,7.493,6.537,5.581
2011-06-03,7.423,6.355,5.287
2011-06-10,7.296,6.219,5.142
2011-06-17,7.278,6.121,4.964
2011-06-24,7.157,6.022,4.887
2011-07-01,6.945,5.941,4.937
2011-07-08,6.956,5.944,4.932
2011-07-15,6.851,5.921,4.991
2011-07-22,6.797,5.9,5.003
2011-07-29,6.769,5.874,4.979
2011-08-05,6.761,5.906,5.051
2011-08-12,6.76,5.907,5.054
2011-08-19,6.799,5.872,4.945
2011-08-26,6.795,5.878,4.961
2011-09-02,6.823,5.84,4.857
2011-09-09,6.812,5.752,4.692
2011-09-16,6.561,5.607,4.653
2011-09-23,6.146,5.432,4.718
2011-09-30,6.099,5.237,4.375
2011-10-14,5.949,5.148,4.347
2011-10-21,5.764,5.082,4.4
2011-10-28,5.755,5.079,4.403
2011-11-04,5.981,5.145,4.309
2011-11-11,6.02,5.158,4.296
2011-11-18,6.105,5.196,4.287
2011-11-25,6.214,5.255,4.296
2011-12-02,6.249,5.286,4.323
2011-12-09,6.258,5.273,4.288
2011-12-16,6.068,5.362,4.656
2011-12-23,6.038,5.392,4.746
2011-12-30,6.038,5.392,4.746
2012-01-06,6.321,5.254,4.187
2012-01-13,6.26,5.068,3.876
2012-01-20,6.164,4.916,3.668
2012-02-03,5.971,4.797,3.623
2012-02-10,5.691,4.691,3.691
2012-02-17,5.557,4.652,3.747
2012-02-24,5.859,4.745,3.631
2012-03-02,6.255,4.853,3.451
2012-03-09,6.593,4.96,3.327
2012-03-16,6.9,5.078,3.256
2012-03-23,6.929,5.242,3.555
2012-03-30,6.852,5.366,3.88
2012-04-06,6.744,5.511,4.278
2012-04-13,6.63,5.618,4.606
2012-04-20,6.506,5.721,4.936
2012-04-26,6.493,5.727,4.961
2012-05-04,6.488,5.688,4.888
2012-05-11,6.375,5.581,4.787
2012-05-18,6.151,5.479,4.807
2012-05-25,5.819,5.342,4.865
2012-06-01,5.76,5.318,4.876
2012-06-08,5.761,5.32,4.879
2012-06-15,5.717,5.257,4.797
2012-06-21,5.657,5.2,4.743
2012-06-29,5.706,5.05,4.394
2012-07-06,5.697,5.043,4.389
2012-07-13,5.636,5.012,4.388
2012-07-20,5.645,4.948,4.251
2012-07-27,5.661,4.835,4.009
2012-08-03,5.646,4.822,3.998
2012-08-09,5.642,4.821,4.0
2012-08-24,5.948,4.891,3.834
2012-08-31,6.511,5.053,3.595
2012-09-07,6.997,5.231,3.465
2012-09-14,7.234,5.464,3.694
2012-09-21,7.406,5.591,3.776
2012-09-28,7.577,5.735,3.893
2012-10-12,7.7,5.969,4.238
2012-10-19,7.485,6.231,4.977
2012-10-26,7.194,6.376,5.558
2012-11-02,7.012,6.515,6.018
2012-11-09,6.931,6.572,6.213
2012-11-16,6.944,6.544,6.144
2012-11-23,6.934,6.483,6.032
2012-11-30,7.155,6.372,5.589
2012-12-07,7.162,6.331,5.5
2012-12-14,7.131,6.287,5.443
2012-12-21,7.004,6.235,5.466
2012-12-28,7.03,6.242,5.454
2013-01-04,7.084,6.273,5.462
2013-01-11,7.074,6.27,5.466
2013-01-18,7.2,6.309,5.418
2013-01-25,7.253,6.343,5.433
2013-02-01,7.318,6.4,5.482
2013-02-08,7.859,6.676,5.493
2013-02-22,8.081,6.86,5.639
2013-03-01,8.355,7.067,5.779
2013-03-08,8.496,7.23,5.964
2013-03-15,8.542,7.301,6.06
2013-03-22,8.648,7.447,6.246
2013-03-29,8.859,7.621,6.383
2013-04-03,8.957,7.751,6.545
2013-04-12,8.894,7.919,6.944
2013-04-19,8.784,8.122,7.46
2013-04-26,8.976,8.188,7.4
2013-05-03,9.148,8.306,7.464
2013-05-10,9.423,8.422,7.421
2013-05-17,9.617,8.558,7.499
2013-05-24,9.806,8.782,7.758
2013-05-31,10.656,9.083,7.51
2013-06-07,11.071,9.302,7.533
2013-06-14,11.663,9.623,7.583
2013-06-21,11.922,9.907,7.892
2013-06-28,12.11,10.147,8.184
2013-07-05,12.368,10.43,8.492
2013-07-12,12.837,10.795,8.753
2013-07-19,13.775,11.263,8.751
2013-07-26,14.832,11.834,8.836
2013-08-02,15.192,12.269,9.346
2013-08-09,15.307,12.474,9.641
2013-08-16,15.213,12.563,9.913
2013-08-23,15.199,12.595,9.991
2013-08-30,15.183,12.608,10.033
2013-09-06,15.117,12.699,10.281
2013-09-13,15.211,12.622,10.033
2013-09-18,15.236,12.459,9.682
2013-09-27,14.854,12.228,9.602
2013-09-30,13.769,11.882,9.995
2013-10-11,13.11,11.75,10.39
2013-10-18,12.619,11.575,10.531
2013-10-25,12.796,11.431,10.066
2013-11-01,12.775,11.283,9.791
2013-11-08,12.813,11.17,9.527
2013-11-15,12.593,11.025,9.457
2013-11-22,12.583,10.994,9.405
2013-11-29,12.63,11.03,9.43
2013-12-06,12.511,10.962,9.413
2013-12-13,12.623,11.001,9.379
2013-12-20,11.927,10.817,9.707
2013-12-27,11.951,10.825,9.699
2014-01-03,12.011,10.952,9.893
2014-01-10,11.987,11.017,10.047
2014-01-17,12.15,11.205,10.26
2014-01-24,12.39,11.369,10.348
2014-01-30,13.04,11.639,10.238
2014-02-07,13.603,11.854,10.105
2014-02-14,13.83,12.063,10.296
2014-02-21,14.18,12.221,10.262
2014-02-28,14.119,12.355,10.591
2014-03-07,14.088,12.432,10.776
2014-03-14,14.091,12.43,10.769
2014-03-21,14.086,12.432,10.778
2014-03-28,14.233,12.307,10.381
2014-04-04,14.239,12.21,10.181
2014-04-11,13.964,12.041,10.118
2014-04-18,13.544,11.805,10.066
2014-04-25,13.324,11.504,9.684
2014-04-30,12.569,11.178,9.787
2014-05-09,12.297,10.946,9.595
2014-05-16,12.125,10.637,9.149
2014-05-23,12.004,10.445,8.886
2014-05-30,11.891,10.314,8.737
2014-06-06,11.805,10.181,8.557
2014-06-13,11.503,10.009,8.515
2014-06-20,11.352,9.979,8.606
2014-06-27,11.378,9.985,8.592
2014-07-04,11.979,10.172,8.365
2014-07-11,12.051,10.217,8.383
2014-07-18,12.076,10.25,8.424
2014-07-25,12.021,10.3,8.579
2014-08-01,12.003,10.377,8.751
2014-08-08,11.995,10.433,8.871
2014-08-15,12.039,10.593,9.147
2014-08-22,12.087,10.773,9.459
2014-08-29,12.004,10.732,9.46
2014-09-05,12.224,10.801,9.378
2014-09-12,12.135,10.778,9.421
2014-09-19,12.225,10.837,9.449
2014-09-26,12.958,11.11,9.262
2014-09-30,13.327,11.455,9.583
2014-10-10,13.528,11.71,9.892
2014-10-17,13.44,11.903,10.366
2014-10-24,13.449,12.019,10.589
2014-10-31,13.482,12.12,10.758
2014-11-06,13.344,12.261,11.178
2014-11-14,13.357,12.244,11.131
2014-11-21,13.342,12.293,11.244
2014-11-28,13.282,12.445,11.608
2014-12-05,13.116,12.355,11.594
2014-12-12,12.919,12.299,11.679
2014-12-19,12.779,12.236,11.693
2014-12-26,12.791,12.208,11.625
2014-12-31,13.026,12.086,11.146
2015-01-09,13.034,11.97,10.906
2015-01-16,12.979,11.936,10.893
2015-01-23,13.924,12.196,10.468
2015-01-30,14.179,12.316,10.453
2015-02-06,14.43,12.405,10.38
2015-02-13,15.699,12.787,9.875
2015-02-17,17.277,13.279,9.281
2015-02-27,18.193,13.753,9.313
2015-03-06,18.93,14.274,9.618
2015-03-13,19.639,15.0,10.361
2015-03-20,20.554,15.864,11.174
2015-03-27,21.821,16.821,11.821
2015-04-03,24.067,17.795,11.523
2015-04-10,26.759,19.157,11.555
2015-04-13,29.546,20.726,11.906
2015-04-30,32.685,22.312,11.939
2015-05-08,34.828,23.717,12.606
2015-05-15,36.503,25.282,14.061
2015-05-22,38.783,27.216,15.649
2015-05-29,39.109,28.732,18.355
2015-06-05,39.351,30.257,21.163
2015-06-12,38.606,31.471,24.336
2015-06-19,37.992,31.686,25.38
2015-06-26,39.151,31.261,23.371
2015-07-03,39.728,30.714,21.7
2015-07-07,40.242,29.662,19.082
2015-07-17,39.851,29.05,18.249
2015-07-24,39.089,28.481,17.873
2015-07-31,36.676,27.243,17.81
2015-08-07,34.94,26.375,17.81
2015-08-14,31.737,25.429,19.121
2015-08-21,27.663,24.304,20.945
2015-08-28,28.203,23.513,18.823
2015-09-02,29.195,22.893,16.591
2015-09-11,29.073,22.394,15.715
2015-09-18,29.384,21.966,14.548
2015-09-25,28.728,21.127,13.526
2015-09-30,27.047,20.151,13.255
2015-10-09,26.093,19.706,13.319
2015-10-16,25.022,19.39,13.758
2015-10-23,24.92,19.371,13.822
2015-10-30,25.534,19.54,13.546
2015-11-06,27.016,20.231,13.446
2015-11-13,27.598,20.973,14.348
2015-11-20,28.528,21.606,14.684
2015-11-27,28.384,22.172,15.96
2015-12-04,27.902,22.761,17.62
2015-12-11,26.816,23.291,19.766
2015-12-18,26.437,23.818,21.199
2015-12-25,26.229,24.083,21.937
2015-12-31,25.883,23.931,21.979
2016-01-08,27.304,23.336,19.368
2016-01-15,27.79,22.519,17.248
2016-01-22,27.929,21.822,15.715
2016-01-29,27.419,20.904,14.389
2016-02-05,27.118,20.343,13.568
2016-02-19,26.579,19.996,13.413
2016-02-26,26.041,19.494,12.947
2016-03-04,24.317,18.667,13.017
2016-03-11,22.268,17.953,13.638
2016-03-15,19.08,17.345,15.61
2016-05-20,18.943,17.284,15.625
2016-05-27,19.009,17.349,15.689
2016-06-03,19.889,17.645,15.401
2016-06-08,21.384,18.229,15.074
2016-06-17,22.025,18.613,15.201
2016-06-24,22.202,18.691,15.18
2016-07-01,22.638,19.039,15.44
2016-07-08,22.711,19.426,16.141
2016-07-15,22.749,19.794,16.839
2016-07-20,22.702,20.048,17.394
2016-07-29,22.461,20.154,17.847
2016-08-05,22.187,20.248,18.309
2016-08-12,22.314,20.101,17.888
2016-08-19,21.737,19.876,18.015
2016-08-26,21.482,19.743,18.004
2016-09-02,21.395,19.638,17.881
2016-09-09,21.051,19.466,17.881
2016-09-14,20.781,19.285,17.789
2016-09-23,20.244,19.072,17.9
2016-09-30,19.762,18.858,17.954
2016-10-14,19.768,18.879,17.99
2016-10-21,19.841,18.947,18.053
2016-10-28,19.866,19.021,18.176
2016-11-04,19.716,18.973,18.23
2016-11-11,19.585,18.934,18.283
2016-11-18,19.65,18.959,18.268
2016-11-25,19.674,18.97,18.266
2016-12-02,19.673,18.971,18.269
2016-12-09,19.73,18.937,18.144
2016-12-16,19.847,18.899,17.951
2016-12-23,20.123,18.741,17.359
2016-12-30,20.11,18.547,16.984
2017-01-06,19.96,18.405,16.85
2017-01-13,19.802,18.22,16.638
2017-01-20,19.585,18.013,16.441
2017-01-26,19.153,17.808,16.463
2017-02-03,18.662,17.683,16.704
2017-02-10,18.783,17.706,16.629
2017-02-17,18.95,17.751,16.552
2017-02-24,19.652,17.944,16.236
2017-03-03,20.161,18.202,16.243
2017-03-10,21.617,18.677,15.737
2017-03-17,22.428,19.065,15.702
2017-03-24,23.714,19.677,15.64
2017-03-31,24.232,20.234,16.236
2017-04-07,24.49,20.776,17.062
2017-04-14,24.287,21.077,17.867
2017-04-21,24.179,21.158,18.137
2017-04-28,23.947,21.332,18.717
2017-05-05,23.965,21.32,18.675
2017-05-12,24.301,21.159,18.017
2017-05-19,24.183,20.841,17.499
2017-05-26,24.014,20.601,17.188
2017-06-02,23.081,20.199,17.317
2017-06-09,22.327,19.955,17.583
2017-06-16,21.32,19.734,18.148
2017-06-23,21.681,19.811,17.941
2017-06-30,24.546,20.433,16.32
2017-07-07,27.368,21.196,15.024
2017-07-14,28.329,21.774,15.219
2017-07-21,30.607,22.943,15.279
2017-07-28,32.643,24.15,15.657
2017-08-04,33.61,25.198,16.786
2017-08-11,34.556,26.386,18.216
2017-08-18,38.494,28.296,18.098
2017-08-25,41.469,30.311,19.153
2017-09-01,42.398,31.953,21.508
2017-09-08,42.843,32.973,23.103
2017-09-15,42.976,33.63,24.284
2017-09-22,42.14,34.558,26.976
2017-09-29,41.993,35.079,28.165
2017-10-13,41.987,35.619,29.251
2017-10-20,41.378,35.913,30.448
2017-10-27,41.136,36.029,30.922
2017-11-03,40.545,35.829,31.113
2017-11-10,39.447,35.583,31.719
2017-11-17,42.489,36.176,29.863
2017-11-24,43.783,36.712,29.641
2017-12-01,46.274,37.761,29.248
2017-12-08,46.577,38.257,29.937
2017-12-15,46.861,38.76,30.659
2017-12-22,47.166,39.174,31.182
2017-12-29,46.539,39.781,33.023
2018-01-05,45.279,40.597,35.915
2018-01-12,45.372,41.119,36.866
2018-01-19,45.17,41.344,37.518
2018-01-26,44.366,40.881,37.396
2018-02-02,45.313,40.182,35.051
2018-02-09,45.274,38.761,32.248
2018-02-14,45.483,38.057,30.631
2018-02-23,45.039,37.531,30.023
2018-03-02,44.376,37.118,29.86
2018-03-09,44.258,37.05,29.842
2018-03-16,44.17,37.02,29.87
2018-03-23,42.465,36.313,30.161
2018-03-30,42.27,36.258,30.246
2018-04-04,41.738,36.05,30.362
2018-04-13,41.959,36.329,30.699
2018-04-20,41.254,36.912,32.57
2018-04-27,40.797,37.101,33.405
2018-05-04,40.728,37.161,33.594
2018-05-11,40.727,37.15,33.573
2018-05-18,40.533,36.998,33.463
2018-05-25,39.34,36.546,33.752
2018-06-01,39.415,36.703,33.991
2018-06-08,38.011,36.301,34.591
2018-06-15,37.778,36.053,34.328
2018-06-22,39.07,35.349,31.628
2018-06-29,39.051,34.818,30.585
2018-07-06,39.398,34.41,29.422
2018-07-13,39.186,34.067,28.948
2018-07-20,38.727,33.541,28.355
2018-07-27,37.926,33.025,28.124
2018-08-03,37.482,32.297,27.112
2018-08-10,35.869,31.539,27.209
2018-08-17,34.426,30.772,27.118
2018-08-24,32.754,30.137,27.52
2018-08-31,32.812,30.177,27.542
2018-09-07,32.551,30.057,27.563
2018-09-14,32.475,29.898,27.321
2018-09-21,31.792,29.644,27.496
2018-09-28,31.489,29.34,27.191
2018-10-12,32.742,28.451,24.16
2018-10-19,33.964,27.676,21.388
2018-10-26,33.998,26.889,19.78
2018-11-02,33.708,26.484,19.26
2018-11-09,33.274,25.942,18.61
2018-11-16,32.002,25.368,18.734
2018-11-23,30.547,24.761,18.975
2018-11-30,29.385,24.278,19.171
2018-12-07,27.454,23.716,19.978
2018-12-14,25.828,23.333,20.838
2018-12-21,25.825,23.347,20.869
2018-12-28,25.481,23.673,21.865
2019-01-04,26.127,24.166,22.205
2019-01-11,27.782,24.588,21.394
2019-01-18,28.498,25.027,21.556
2019-01-25,29.091,25.296,21.501
2019-02-01,29.677,25.666,21.655
2019-02-15,30.674,26.22,21.766
2019-02-22,31.542,26.841,22.14
2019-03-01,34.462,27.95,21.438
2019-03-08,36.975,29.41,21.845
2019-03-15,37.954,30.546,23.138
2019-03-22,38.962,31.474,23.986
2019-03-29,39.768,32.206,24.644
2019-04-04,40.414,33.123,25.832
2019-04-12,40.113,33.806,27.499
2019-04-19,39.384,34.456,29.528
2019-04-26,38.749,34.739,30.729
2019-04-30,38.218,34.901,31.584
2019-05-10,38.815,34.37,29.925
2019-05-17,38.511,33.568,28.625
2019-05-24,38.545,32.851,27.157
2019-05-31,37.984,32.118,26.252
2019-06-06,37.23,31.298,25.366
2019-06-14,35.409,30.431,25.453
2019-06-21,34.529,30.175,25.821
2019-06-28,33.757,29.999,26.241
2019-07-05,34.27,30.127,25.984
2019-07-12,34.46,30.195,25.93
2019-07-19,34.714,30.368,26.022
2019-07-26,35.348,30.767,26.186
2019-08-02,35.344,31.082,26.82
2019-08-09,35.278,31.135,26.992
2019-08-16,34.893,31.537,28.181
2019-08-23,34.306,31.886,29.466
2019-08-30,34.361,31.929,29.497
2019-09-06,34.84,32.081,29.322
2019-09-12,34.948,32.112,29.276
2019-09-20,35.113,32.198,29.283
2019-09-27,35.132,32.237,29.342
2019-09-30,34.909,32.041,29.173
2019-10-11,35.15,32.231,29.312
2019-10-18,34.94,32.747,30.554
2019-10-25,34.909,32.877,30.845
2019-11-01,34.847,33.027,31.207
2019-11-08,35.031,33.197,31.363
2019-11-15,34.794,33.01,31.226
2019-11-22,34.682,32.97,31.258
2019-11-29,34.617,32.891,31.165
2019-12-06,34.629,32.879,31.129
2019-12-13,34.444,32.973,31.502
2019-12-20,34.395,32.938,31.481
2019-12-27,34.246,32.901,31.556
2020-01-03,34.574,33.036,31.498
2020-01-10,35.553,33.31,31.067
2020-01-17,36.026,33.456,30.886
2020-01-23,36.234,33.696,31.158
2020-02-07,37.945,34.174,30.403
2020-02-14,38.875,34.714,30.553
2020-02-21,40.706,35.606,30.506
2020-02-28,40.934,36.195,31.456
2020-03-06,42.134,37.037,31.94
2020-03-13,42.063,37.438,32.813
2020-03-20,41.857,37.595,33.333
2020-03-27,41.879,37.568,33.257
2020-04-03,42.037,37.452,32.867
2020-04-10,41.968,37.509,33.05
2020-04-17,41.928,37.086,32.244
2020-04-24,41.94,36.624,31.308
2020-04-30,40.764,35.818,30.872
2020-05-08,40.216,35.386,30.556
2020-05-15,37.493,34.543,31.593
2020-05-22,36.366,33.952,31.538
2020-05-29,36.041,33.524,31.007
2020-06-05,35.427,33.263,31.099
2020-06-12,35.457,33.273,31.089
2020-06-19,35.26,33.228,31.196
2020-06-24,36.101,33.433,30.765
2020-07-03,37.581,33.882,30.183
2020-07-10,40.101,34.677,29.253
2020-07-17,40.514,34.984,29.454
2020-07-24,40.607,35.247,29.887
2020-07-31,40.566,35.679,30.792
2020-08-07,40.378,36.293,32.208
2020-08-14,40.302,36.81,33.318
2020-08-21,40.423,37.215,34.007
2020-08-28,40.234,37.446,34.658
2020-09-04,40.21,37.486,34.762
2020-09-11,40.458,37.143,33.828
2020-09-18,39.068,36.588,34.108
2020-09-25,39.191,36.316,33.441
2020-09-30,39.359,36.148,32.937
2020-10-09,39.306,36.04,32.774
2020-10-16,38.926,35.803,32.68
2020-10-23,38.267,35.433,32.599
2020-10-30,37.864,35.352,32.84
2020-11-06,39.702,35.709,31.716
2020-11-13,41.859,36.271,30.683
2020-11-20,42.838,36.893,30.948
2020-11-27,43.02,37.165,31.31
2020-12-04,43.097,37.584,32.071
2020-12-11,42.921,37.995,33.069
2020-12-18,42.868,38.324,33.78
2020-12-25,42.66,38.574,34.488
2020-12-31,42.268,39.186,36.104
2021-01-08,43.2,39.687,36.174
2021-01-15,44.25,39.992,35.734
2021-01-22,48.983,40.915,32.847
2021-01-29,50.186,41.498,32.81
2021-02-05,50.427,42.036,33.645
2021-02-10,53.789,43.52,33.251
2021-02-19,55.319,44.842,34.365
2021-02-26,55.441,45.78,36.119
2021-03-05,54.769,46.732,38.695
2021-03-12,54.436,47.537,40.638
2021-03-19,54.197,47.698,41.199
2021-03-26,54.01,48.044,42.078
2021-04-02,53.252,47.72,42.188
2021-04-09,53.254,47.692,42.13
2021-04-16,52.869,47.954,43.039
2021-04-23,51.493,47.647,43.801
2021-04-30,51.21,47.584,43.958
2021-05-07,51.287,47.635,43.983
2021-05-14,53.338,48.267,43.196
2021-05-21,54.858,48.794,42.73
2021-05-28,59.554,50.522,41.49
2021-06-04,61.545,51.657,41.769
2021-06-11,62.745,52.588,42.431
2021-06-18,66.401,54.559,42.717
2021-06-25,67.571,56.278,44.985
2021-07-02,68.619,57.547,46.475
2021-07-09,68.805,58.61,48.415
2021-07-16,67.398,59.838,52.278
2021-07-23,67.117,60.722,54.327
2021-07-30,65.977,61.183,56.389
2021-08-06,66.16,60.709,55.258
2021-08-13,66.983,60.247,53.511
2021-08-20,68.103,59.647,51.191
2021-08-27,66.689,58.312,49.935
2021-09-03,66.195,56.936,47.677
2021-09-10,64.654,55.85,47.046
2021-09-17,63.296,54.805,46.314
2021-09-24,61.634,54.035,46.436
2021-09-30,58.234,53.065,47.896
2021-10-08,56.653,52.687,48.721
2021-10-15,55.73,52.484,49.238
2021-10-22,55.63,52.445,49.26
2021-10-29,56.737,52.917,49.097
2021-11-05,58.214,53.449,48.684
2021-11-12,58.825,54.293,49.761
2021-11-19,59.199,54.769,50.339
2021-11-26,58.695,55.131,51.567
2021-12-03,58.634,55.178,51.722
2021-12-10,58.501,55.268,52.035
2021-12-17,58.793,55.002,51.211
2021-12-24,59.139,54.616,50.093
2021-12-31,59.189,54.493,49.797
2022-01-07,59.211,53.82,48.429
2022-01-14,58.928,52.706,46.484
2022-01-21,57.582,51.69,45.798
2022-01-28,57.152,50.343,43.534
2022-02-11,56.1,49.606,43.112
2022-02-18,55.405,49.343,43.281
2022-02-25,54.25,48.892,43.534
2022-03-04,53.586,48.617,43.648
2022-03-11,53.041,48.16,43.279
2022-03-18,51.68,47.647,43.614
2022-03-25,51.231,47.326,43.421
2022-04-01,51.227,47.283,43.339
2022-04-08,51.22,46.989,42.758
2022-04-15,51.767,46.807,41.847
2022-04-22,53.024,45.943,38.862
2022-04-29,52.709,44.549,36.389
2022-05-06,52.15,43.274,34.398
2022-05-13,50.906,41.912,32.918
2022-05-20,49.986,40.868,31.75
2022-05-27,48.342,39.626,30.91
2022-06-02,46.285,38.67,31.055
2022-06-10,43.56,37.821,32.082
2022-06-17,40.795,37.207,33.619
2022-06-24,40.949,37.234,33.519
2022-07-01,41.846,37.504,33.162
2022-07-08,43.302,38.074,32.846
2022-07-15,43.558,38.398,33.238
2022-07-22,43.972,38.951,33.93
2022-07-29,44.413,39.555,34.697
2022-08-05,44.142,40.289,36.436
2022-08-12,43.769,40.728,37.687
2022-08-19,43.476,40.843,38.21
2022-08-26,43.908,40.701,37.494
2022-09-02,43.982,40.265,36.548
2022-09-09,43.993,39.864,35.735
2022-09-16,43.663,39.149,34.635
2022-09-23,44.128,38.554,32.98
2022-09-30,43.977,37.714,31.451
2022-10-14,42.981,36.81,30.639
2022-10-21,41.255,35.97,30.685
2022-10-28,39.375,35.244,31.113
2022-11-04,38.314,34.92,31.526
2022-11-11,37.715,34.645,31.575
2022-11-18,36.916,34.391,31.866
2022-11-25,36.041,33.903,31.765
