日期,支撑线,阻力线
2009-03-30,1.7718,17.9132
2009-03-31,1.7737,17.9179
2009-04-01,1.7756,17.9226
2009-04-02,1.7776,17.9273
2009-04-03,1.7795,17.932
2009-04-07,1.7871,17.9506
2009-04-08,1.789,17.9553
2009-04-09,1.7908,17.9599
2009-04-10,1.7927,17.9646
2009-04-13,1.7983,17.9785
2009-04-14,1.8001,17.9831
2009-04-15,1.802,17.9877
2009-04-16,1.8038,17.9923
2009-04-17,1.8056,17.9969
2009-04-20,1.8111,18.0107
2009-04-21,1.8129,18.0152
2009-04-22,1.8147,18.0198
2009-04-23,1.8164,18.0244
2009-04-24,1.8182,18.0289
2009-04-27,1.8235,18.0426
2009-04-28,1.8253,18.0471
2009-04-29,1.827,18.0516
2009-04-30,1.8288,18.0561
2009-05-04,1.8357,18.0741
2009-05-06,1.8391,18.0831
2009-05-07,1.8408,18.0876
2009-05-08,1.8425,18.0921
2009-05-11,1.8476,18.1054
2009-05-12,1.8493,18.1099
2009-05-13,1.8509,18.1143
2009-05-14,1.8526,18.1188
2009-05-15,1.8543,18.1232
2009-05-18,1.8592,18.1365
2009-05-19,1.8608,18.1409
2009-05-20,1.8625,18.1453
2009-05-21,1.8641,18.1497
2009-05-22,1.8657,18.1541
2009-05-25,1.8705,18.1672
2009-05-26,1.8721,18.1716
2009-05-27,1.8737,18.1759
2009-06-01,1.8816,18.1977
2009-06-02,1.8832,18.202
2009-06-03,1.8847,18.2063
2009-06-04,1.8863,18.2106
2009-06-05,1.8878,18.215
2009-06-08,1.8924,18.2279
2009-06-09,1.8939,18.2322
2009-06-10,1.8955,18.2365
2009-06-11,1.897,18.2408
2009-06-12,1.8985,18.245
2009-06-15,1.903,18.2578
2009-06-16,1.9045,18.2621
2009-06-17,1.9059,18.2664
2009-06-18,1.9074,18.2706
2009-06-19,1.9089,18.2748
2009-06-22,1.9133,18.2876
2009-06-23,1.9147,18.2918
2009-06-24,1.9162,18.296
2009-06-25,1.9176,18.3002
2009-06-26,1.9191,18.3044
2009-06-29,1.9233,18.317
2009-06-30,1.9248,18.3212
2009-07-01,1.9262,18.3254
2009-07-02,1.9276,18.3296
2009-07-03,1.929,18.3338
2009-07-06,1.9332,18.3463
2009-07-07,1.9346,18.3504
2009-07-08,1.9359,18.3546
2009-07-09,1.9373,18.3587
2009-07-10,1.9387,18.3629
2009-07-13,1.9428,18.3753
2009-07-14,1.9441,18.3794
2009-07-15,1.9455,18.3835
2009-07-16,1.9468,18.3876
2009-07-17,1.9482,18.3917
2009-07-23,1.9561,18.4163
2009-07-24,1.9574,18.4204
2009-07-27,1.9613,18.4326
2009-07-28,1.9626,18.4367
2009-07-29,1.9639,18.4408
2009-07-30,1.9652,18.4448
2009-07-31,1.9665,18.4489
2009-08-03,1.9703,18.461
2009-08-04,1.9715,18.465
2009-08-05,1.9728,18.4691
2009-08-06,1.9741,18.4731
2009-08-07,1.9753,18.4771
2009-08-10,1.979,18.4892
2009-08-11,1.9803,18.4932
2009-08-12,1.9815,18.4972
2009-08-13,1.9827,18.5012
2009-08-14,1.984,18.5052
2009-08-17,1.9876,18.5171
2009-08-18,1.9888,18.5211
2009-08-19,1.99,18.5251
2009-08-20,1.9912,18.5291
2009-08-21,1.9924,18.533
2009-08-24,1.996,18.5449
2009-08-25,1.9972,18.5489
2009-08-26,1.9983,18.5528
2009-08-27,1.9995,18.5568
2009-08-28,2.0007,18.5607
2009-08-31,2.0042,18.5725
2009-09-01,2.0053,18.5765
2009-09-02,2.0065,18.5804
2009-09-03,2.0076,18.5843
2009-09-04,2.0088,18.5882
2009-09-07,2.0122,18.6
2009-09-08,2.0133,18.6039
2009-09-09,2.0145,18.6078
2009-09-10,2.0156,18.6117
2009-09-11,2.0167,18.6156
2009-09-14,2.0201,18.6272
2009-09-15,2.0212,18.6311
2009-09-16,2.0223,18.635
2009-09-17,2.0234,18.6389
2009-09-18,2.0245,18.6427
2009-09-21,2.0277,18.6543
2009-09-22,2.0288,18.6582
2009-09-23,2.0299,18.662
2009-09-24,2.031,18.6659
2009-09-25,2.0321,18.6697
2009-09-28,2.0353,18.6813
2009-09-29,2.0363,18.6851
2009-09-30,2.0374,18.6889
2009-10-09,2.0468,18.7233
2009-10-12,2.0499,18.7347
2009-10-13,2.0509,18.7385
2009-10-14,2.0519,18.7423
2009-10-15,2.053,18.7461
2009-10-16,2.054,18.7498
2009-10-19,2.057,18.7612
2009-10-20,2.058,18.765
2009-10-21,2.059,18.7687
2009-10-22,2.06,18.7725
2009-10-23,2.061,18.7763
2009-10-26,2.064,18.7876
2009-10-27,2.0649,18.7913
2009-10-28,2.0659,18.7951
2009-10-29,2.0669,18.7988
2009-10-30,2.0679,18.8026
2009-11-02,2.0708,18.8138
2009-11-03,2.0718,18.8175
2009-11-04,2.0727,18.8213
2009-11-05,2.0737,18.825
2009-11-06,2.0746,18.8287
2009-11-09,2.0775,18.8399
2009-11-10,2.0785,18.8437
2009-11-11,2.0794,18.8474
2009-11-12,2.0804,18.8511
2009-11-13,2.0813,18.8548
2009-11-16,2.0841,18.8659
2009-11-17,2.085,18.8696
2009-11-18,2.086,18.8734
2009-11-19,2.0869,18.8771
2009-11-20,2.0878,18.8808
2009-11-23,2.0906,18.8918
2009-11-24,2.0915,18.8955
2009-11-25,2.0924,18.8992
2009-11-26,2.0934,18.9029
2009-11-27,2.0943,18.9066
2009-11-30,2.097,18.9176
2009-12-01,2.0979,18.9213
2009-12-02,2.0988,18.925
2009-12-03,2.0997,18.9287
2009-12-04,2.1006,18.9323
2009-12-07,2.1033,18.9433
2009-12-08,2.1042,18.947
2009-12-09,2.1051,18.9507
2009-12-10,2.106,18.9543
2009-12-11,2.1068,18.958
2009-12-14,2.1095,18.9689
2009-12-15,2.1104,18.9726
2009-12-16,2.1112,18.9762
2009-12-17,2.1121,18.9799
2009-12-18,2.113,18.9835
2009-12-21,2.1156,18.9945
2009-12-22,2.1165,18.9981
2009-12-23,2.1173,19.0017
2009-12-24,2.1182,19.0054
2009-12-25,2.119,19.009
2009-12-28,2.1216,19.0199
2009-12-29,2.1225,19.0235
2009-12-30,2.1233,19.0271
2009-12-31,2.1242,19.0308
2010-01-04,2.1276,19.0453
2010-01-05,2.1284,19.0489
2010-01-06,2.1293,19.0525
2010-01-07,2.1301,19.0561
2010-01-08,2.1309,19.0597
2010-01-11,2.1335,19.0705
2010-01-12,2.1343,19.0742
2010-01-13,2.1351,19.0778
2010-01-14,2.136,19.0814
2010-01-15,2.1368,19.085
2010-01-18,2.1393,19.0958
2010-01-19,2.1401,19.0994
2010-01-20,2.1409,19.103
2010-01-21,2.1418,19.1066
2010-01-22,2.1426,19.1102
2010-01-25,2.145,19.1209
2010-01-26,2.1459,19.1245
2010-01-27,2.1467,19.1281
2010-01-28,2.1475,19.1317
2010-01-29,2.1483,19.1353
2010-02-01,2.1507,19.146
2010-02-02,2.1515,19.1496
2010-02-03,2.1524,19.1532
2010-02-04,2.1532,19.1568
2010-02-05,2.154,19.1604
2010-02-08,2.1564,19.1711
2010-02-09,2.1572,19.1747
2010-02-10,2.158,19.1783
2010-02-11,2.1588,19.1818
2010-02-12,2.1596,19.1854
2010-02-22,2.1676,19.2211
2010-02-23,2.1684,19.2247
2010-02-24,2.1692,19.2282
2010-02-25,2.1699,19.2318
2010-02-26,2.1707,19.2354
2010-03-01,2.1731,19.246
2010-03-02,2.1739,19.2496
2010-03-03,2.1747,19.2532
2010-03-04,2.1755,19.2567
2010-03-05,2.1763,19.2603
2010-03-08,2.1786,19.271
2010-03-09,2.1794,19.2745
2010-03-10,2.1802,19.2781
2010-03-11,2.181,19.2816
2010-03-12,2.1817,19.2852
2010-03-15,2.1841,19.2958
2010-03-16,2.1849,19.2994
2010-03-17,2.1857,19.303
2010-03-18,2.1864,19.3065
2010-03-19,2.1872,19.3101
2010-03-22,2.1896,19.3207
2010-03-23,2.1903,19.3243
2010-03-24,2.1911,19.3278
2010-03-25,2.1919,19.3314
2010-03-26,2.1927,19.3349
2010-03-29,2.195,19.3456
2010-03-30,2.1958,19.3491
2010-03-31,2.1966,19.3527
2010-04-01,2.1973,19.3562
2010-04-02,2.1981,19.3598
2010-04-06,2.2012,19.374
2010-04-07,2.202,19.3775
2010-04-08,2.2028,19.3811
2010-04-09,2.2036,19.3846
2010-04-13,2.2067,19.3988
2010-04-14,2.2074,19.4024
2010-04-15,2.2082,19.4059
2010-04-16,2.209,19.4095
2010-04-19,2.2113,19.4201
2010-04-20,2.2121,19.4237
2010-04-21,2.2129,19.4272
2010-04-22,2.2137,19.4308
2010-04-23,2.2144,19.4343
2010-04-26,2.2168,19.445
2010-04-27,2.2175,19.4485
2010-04-28,2.2183,19.4521
2010-04-29,2.2191,19.4556
2010-04-30,2.2199,19.4592
2010-05-04,2.223,19.4734
2010-05-05,2.2238,19.4769
2010-05-06,2.2246,19.4805
2010-05-07,2.2253,19.484
2010-05-10,2.2277,19.4947
2010-05-11,2.2285,19.4982
2010-05-12,2.2292,19.5018
2010-05-13,2.23,19.5054
2010-05-14,2.2308,19.5089
2010-05-17,2.2332,19.5196
2010-05-18,2.234,19.5231
2010-05-19,2.2347,19.5267
2010-05-20,2.2355,19.5303
2010-05-21,2.2363,19.5338
2010-05-24,2.2387,19.5445
2010-05-25,2.2395,19.5481
2010-05-26,2.2403,19.5516
2010-05-27,2.241,19.5552
2010-05-28,2.2418,19.5587
2010-05-31,2.2442,19.5694
2010-06-01,2.245,19.573
2010-06-02,2.2458,19.5766
2010-06-03,2.2466,19.5801
2010-06-04,2.2474,19.5837
2010-06-07,2.2498,19.5944
2010-06-08,2.2506,19.598
2010-06-09,2.2514,19.6016
2010-06-10,2.2522,19.6051
2010-06-11,2.253,19.6087
2010-06-17,2.2578,19.6302
2010-06-18,2.2586,19.6337
2010-06-21,2.261,19.6445
2010-06-22,2.2618,19.6481
2010-06-23,2.2627,19.6517
2010-06-24,2.2635,19.6552
2010-06-25,2.2643,19.6588
2010-06-29,2.2675,19.6732
2010-06-30,2.2684,19.6768
2010-07-01,2.2692,19.6804
2010-07-02,2.27,19.6839
2010-07-05,2.2725,19.6947
2010-07-06,2.2733,19.6983
2010-07-07,2.2741,19.7019
2010-07-08,2.2749,19.7055
2010-07-09,2.2758,19.7091
2010-07-12,2.2783,19.7199
2010-07-13,2.2791,19.7235
2010-07-14,2.2799,19.7272
2010-07-15,2.2808,19.7308
2010-07-16,2.2816,19.7344
2010-07-19,2.2841,19.7452
2010-07-20,2.285,19.7488
2010-07-21,2.2858,19.7524
2010-07-22,2.2867,19.756
2010-07-23,2.2875,19.7597
2010-07-26,2.29,19.7705
2010-07-27,2.2909,19.7741
2010-07-28,2.2917,19.7778
2010-07-29,2.2926,19.7814
2010-07-30,2.2935,19.785
2010-08-02,2.296,19.7959
2010-08-03,2.2969,19.7996
2010-08-04,2.2977,19.8032
2010-08-05,2.2986,19.8068
2010-08-06,2.2995,19.8105
2010-08-09,2.3021,19.8214
2010-08-10,2.303,19.825
2010-08-11,2.3038,19.8287
2010-08-12,2.3047,19.8323
2010-08-13,2.3056,19.836
2010-08-16,2.3082,19.8469
2010-08-17,2.3091,19.8506
2010-08-18,2.31,19.8542
2010-08-19,2.3109,19.8579
2010-08-20,2.3117,19.8615
2010-08-23,2.3144,19.8725
2010-08-24,2.3153,19.8762
2010-08-25,2.3162,19.8799
2010-08-26,2.3171,19.8835
2010-08-27,2.318,19.8872
2010-08-30,2.3207,19.8982
2010-08-31,2.3216,19.9019
2010-09-01,2.3225,19.9056
2010-09-02,2.3234,19.9093
2010-09-03,2.3243,19.913
2010-09-06,2.3271,19.924
2010-09-07,2.328,19.9277
2010-09-08,2.3289,19.9314
2010-09-09,2.3299,19.9351
2010-09-10,2.3308,19.9388
2010-09-13,2.3336,19.9499
2010-09-14,2.3345,19.9536
2010-09-15,2.3354,19.9573
2010-09-16,2.3364,19.961
2010-09-17,2.3373,19.9647
2010-09-20,2.3401,19.9759
2010-09-21,2.3411,19.9796
2010-09-27,2.3468,20.0019
2010-09-28,2.3477,20.0057
2010-09-29,2.3487,20.0094
2010-09-30,2.3497,20.0131
2010-10-08,2.3575,20.0431
2010-10-11,2.3604,20.0544
2010-10-12,2.3614,20.0581
2010-10-13,2.3624,20.0619
2010-10-14,2.3634,20.0657
2010-10-15,2.3644,20.0694
2010-10-18,2.3674,20.0808
2010-10-19,2.3684,20.0845
2010-10-20,2.3694,20.0883
2010-10-21,2.3704,20.0921
2010-10-22,2.3714,20.0959
2010-10-28,2.3776,20.1186
2010-10-29,2.3786,20.1224
2010-11-01,2.3817,20.1339
2010-11-02,2.3827,20.1377
2010-11-03,2.3838,20.1415
2010-11-04,2.3848,20.1453
2010-11-05,2.3859,20.1491
2010-11-08,2.389,20.1606
2010-11-09,2.3901,20.1644
2010-11-10,2.3911,20.1683
2010-11-11,2.3922,20.1721
2010-11-12,2.3933,20.1759
2010-11-15,2.3965,20.1875
2010-11-16,2.3975,20.1913
2010-11-17,2.3986,20.1952
2010-11-18,2.3997,20.199
2010-11-19,2.4008,20.2029
2010-11-22,2.404,20.2144
2010-11-23,2.4051,20.2183
2010-11-24,2.4062,20.2222
2010-11-25,2.4073,20.226
2010-11-26,2.4084,20.2299
2010-11-29,2.4117,20.2416
2010-11-30,2.4129,20.2454
2010-12-02,2.4151,20.2532
2010-12-03,2.4162,20.2571
2010-12-06,2.4196,20.2688
2010-12-07,2.4207,20.2727
2010-12-08,2.4218,20.2766
2010-12-09,2.423,20.2805
2010-12-10,2.4241,20.2844
2010-12-13,2.4276,20.2962
2010-12-14,2.4287,20.3001
2010-12-15,2.4299,20.304
2010-12-16,2.431,20.308
2010-12-17,2.4322,20.3119
2010-12-20,2.4357,20.3237
2010-12-21,2.4368,20.3277
2010-12-22,2.438,20.3316
2010-12-23,2.4392,20.3356
2010-12-24,2.4404,20.3395
2010-12-27,2.4439,20.3514
2010-12-28,2.4451,20.3553
2010-12-29,2.4463,20.3593
2010-12-30,2.4475,20.3633
2010-12-31,2.4487,20.3673
2011-01-04,2.4536,20.3832
2011-01-05,2.4548,20.3872
2011-01-06,2.456,20.3912
2011-01-07,2.4572,20.3952
2011-01-10,2.4609,20.4072
2011-01-11,2.4621,20.4112
2011-01-12,2.4634,20.4152
2011-01-13,2.4646,20.4192
2011-01-14,2.4659,20.4232
2011-01-17,2.4696,20.4353
2011-01-18,2.4709,20.4393
2011-01-19,2.4721,20.4433
2011-01-20,2.4734,20.4474
2011-01-21,2.4747,20.4514
2011-01-24,2.4785,20.4636
2011-01-25,2.4798,20.4676
2011-01-26,2.481,20.4717
2011-01-27,2.4823,20.4757
2011-01-28,2.4836,20.4798
2011-01-31,2.4875,20.492
2011-02-01,2.4888,20.4961
2011-02-09,2.4993,20.5288
2011-02-10,2.5007,20.5329
2011-02-11,2.502,20.537
2011-02-14,2.506,20.5493
2011-02-15,2.5074,20.5535
2011-02-16,2.5087,20.5576
2011-02-17,2.5101,20.5617
2011-02-21,2.5156,20.5783
2011-02-22,2.5169,20.5824
2011-02-23,2.5183,20.5866
2011-02-24,2.5197,20.5907
2011-02-25,2.5211,20.5949
2011-02-28,2.5253,20.6074
2011-03-01,2.5267,20.6115
2011-03-02,2.5281,20.6157
2011-03-03,2.5295,20.6199
2011-03-04,2.5309,20.6241
2011-03-07,2.5351,20.6366
2011-03-08,2.5365,20.6408
2011-03-09,2.538,20.645
2011-03-10,2.5394,20.6492
2011-03-11,2.5408,20.6534
2011-03-14,2.5452,20.6661
2011-03-15,2.5466,20.6703
2011-03-16,2.5481,20.6745
2011-03-17,2.5495,20.6788
2011-03-18,2.551,20.683
2011-03-21,2.5554,20.6957
2011-03-22,2.5569,20.7
2011-03-23,2.5583,20.7042
2011-03-24,2.5598,20.7085
2011-03-25,2.5613,20.7127
2011-03-28,2.5658,20.7255
2011-03-29,2.5673,20.7298
2011-03-30,2.5688,20.7341
2011-03-31,2.5703,20.7384
2011-04-01,2.5718,20.7426
2011-04-06,2.5794,20.7641
2011-04-07,2.581,20.7684
2011-04-08,2.5825,20.7728
2011-04-11,2.5872,20.7857
2011-04-12,2.5887,20.79
2011-04-13,2.5903,20.7944
2011-04-14,2.5918,20.7987
2011-04-15,2.5934,20.803
2011-04-18,2.5981,20.8161
2011-04-19,2.5997,20.8204
2011-04-20,2.6013,20.8248
2011-04-21,2.6029,20.8292
2011-04-22,2.6045,20.8335
2011-04-25,2.6093,20.8467
2011-04-26,2.6109,20.851
2011-04-27,2.6125,20.8554
2011-04-28,2.6141,20.8598
2011-04-29,2.6158,20.8642
2011-05-03,2.6223,20.8818
2011-05-04,2.6239,20.8862
2011-05-05,2.6256,20.8907
2011-05-06,2.6272,20.8951
2011-05-09,2.6322,20.9084
2011-05-10,2.6339,20.9128
2011-05-11,2.6355,20.9173
2011-05-12,2.6372,20.9217
2011-05-13,2.6389,20.9262
2011-05-16,2.644,20.9395
2011-05-17,2.6456,20.944
2011-05-18,2.6473,20.9485
2011-05-19,2.6491,20.953
2011-05-20,2.6508,20.9574
2011-05-23,2.6559,20.9709
2011-05-24,2.6576,20.9754
2011-05-25,2.6594,20.9799
2011-05-26,2.6611,20.9844
2011-05-27,2.6628,20.9889
2011-05-30,2.6681,21.0025
2011-05-31,2.6698,21.007
2011-06-01,2.6716,21.0115
2011-06-02,2.6733,21.0161
2011-06-03,2.6751,21.0206
2011-06-07,2.6822,21.0388
2011-06-08,2.684,21.0434
2011-06-09,2.6858,21.0479
2011-06-10,2.6876,21.0525
2011-06-13,2.693,21.0662
2011-06-14,2.6948,21.0708
2011-06-15,2.6967,21.0754
2011-06-16,2.6985,21.08
2011-06-17,2.7003,21.0846
2011-06-20,2.7058,21.0984
2011-06-21,2.7077,21.1031
2011-06-22,2.7095,21.1077
2011-06-23,2.7114,21.1123
2011-06-24,2.7132,21.1169
2011-06-27,2.7188,21.1309
2011-06-28,2.7207,21.1355
2011-06-29,2.7226,21.1402
2011-06-30,2.7245,21.1448
2011-07-01,2.7264,21.1495
2011-07-04,2.732,21.1635
2011-07-05,2.734,21.1682
2011-07-06,2.7359,21.1728
2011-07-07,2.7378,21.1775
2011-07-08,2.7397,21.1822
2011-07-11,2.7455,21.1963
2011-07-12,2.7474,21.201
2011-07-13,2.7494,21.2058
2011-07-14,2.7513,21.2105
2011-07-15,2.7533,21.2152
2011-07-18,2.7592,21.2294
2011-07-19,2.7611,21.2342
2011-07-20,2.7631,21.2389
2011-07-21,2.7651,21.2437
2011-07-22,2.7671,21.2484
2011-07-25,2.773,21.2627
2011-07-26,2.7751,21.2675
2011-07-27,2.7771,21.2723
2011-07-28,2.7791,21.277
2011-07-29,2.7811,21.2818
2011-08-01,2.7872,21.2962
2011-08-04,2.7933,21.3107
2011-08-05,2.7953,21.3155
2011-08-08,2.8015,21.33
2011-08-09,2.8036,21.3348
2011-08-10,2.8056,21.3397
2011-08-11,2.8077,21.3445
2011-08-12,2.8098,21.3494
2011-08-15,2.8161,21.364
2011-08-16,2.8182,21.3688
2011-08-17,2.8203,21.3737
2011-08-18,2.8224,21.3786
2011-08-19,2.8245,21.3835
2011-08-22,2.8309,21.3982
2011-08-23,2.833,21.4031
2011-08-24,2.8352,21.408
2011-08-25,2.8373,21.4129
2011-08-26,2.8394,21.4178
2011-08-29,2.8459,21.4326
2011-08-30,2.8481,21.4375
2011-08-31,2.8503,21.4425
2011-09-01,2.8524,21.4474
2011-09-02,2.8546,21.4524
2011-09-05,2.8612,21.4673
2011-09-06,2.8634,21.4723
2011-09-07,2.8656,21.4772
2011-09-08,2.8678,21.4822
2011-09-09,2.87,21.4872
2011-09-13,2.8789,21.5072
2011-09-14,2.8812,21.5122
2011-09-15,2.8834,21.5172
2011-09-16,2.8857,21.5223
2011-09-19,2.8924,21.5374
2011-09-20,2.8947,21.5424
2011-09-21,2.897,21.5475
2011-09-22,2.8993,21.5525
2011-09-23,2.9016,21.5576
2011-09-26,2.9084,21.5728
2011-09-27,2.9107,21.5778
2011-09-28,2.9131,21.5829
2011-09-29,2.9154,21.588
2011-09-30,2.9177,21.5931
2011-10-10,2.9412,21.6443
2011-10-11,2.9435,21.6494
2011-10-12,2.9459,21.6546
2011-10-13,2.9483,21.6597
2011-10-14,2.9507,21.6649
2011-10-17,2.9579,21.6804
2011-10-18,2.9603,21.6856
2011-10-19,2.9627,21.6908
2011-10-20,2.9651,21.696
2011-10-21,2.9675,21.7012
2011-10-24,2.9748,21.7168
2011-10-25,2.9773,21.722
2011-10-26,2.9797,21.7272
2011-10-27,2.9822,21.7325
2011-10-28,2.9847,21.7377
