日期,RSI_14,SMA_7
2019-05-27,41.451,44.937
2019-05-28,41.512,45.572
2019-05-29,40.659,45.114
2019-05-30,38.326,41.86
2019-05-31,39.478,39.526
2019-06-03,40.043,40.033
2019-06-04,38.395,40.313
2019-06-05,40.868,40.225
2019-06-06,35.787,38.439
2019-06-10,39.708,38.247
2019-06-11,46.474,40.753
2019-06-12,44.191,42.074
2019-06-13,46.091,43.753
2019-06-14,41.658,44.502
2019-06-17,44.294,45.162
2019-06-18,53.919,49.958
2019-06-19,56.378,53.95
2019-06-20,57.682,56.242
2019-06-21,62.953,60.355
2019-06-24,59.524,62.735
2019-06-25,55.788,65.395
2019-06-26,63.537,69.02
2019-06-27,65.329,70.543
2019-06-28,62.441,70.631
2019-07-01,68.285,71.673
2019-07-02,68.005,71.613
2019-07-03,63.267,71.25
2019-07-04,61.693,71.637
2019-07-05,63.195,70.685
2019-07-08,57.086,67.521
2019-07-09,57.084,65.271
2019-07-10,54.481,61.01
2019-07-11,52.975,56.394
2019-07-12,54.277,53.797
2019-07-15,58.934,53.379
2019-07-16,57.29,51.96
2019-07-17,58.762,52.924
2019-07-18,46.212,50.327
2019-07-19,47.801,49.069
2019-07-22,50.291,49.124
2019-07-23,50.752,48.813
2019-07-24,56.698,48.723
2019-07-25,56.159,49.021
2019-07-26,57.642,49.258
2019-07-29,52.468,51.324
2019-07-30,51.169,52.431
2019-07-31,50.0,52.299
2019-08-01,46.98,51.098
2019-08-02,43.502,47.056
2019-08-05,40.986,42.599
2019-08-06,34.145,36.388
2019-08-07,31.747,31.545
2019-08-08,35.275,28.372
2019-08-09,31.961,24.917
2019-08-12,42.973,25.721
2019-08-13,40.97,26.9
2019-08-14,43.943,29.518
2019-08-15,46.167,34.049
2019-08-16,52.553,40.568
2019-08-19,58.179,47.023
2019-08-20,55.872,53.374
2019-08-21,57.231,56.682
2019-08-22,52.55,58.992
2019-08-23,50.749,59.893
2019-08-26,49.356,59.733
2019-08-27,61.196,61.008
2019-08-28,60.656,60.903
2019-08-29,57.523,60.552
2019-08-30,53.568,58.684
2019-09-02,59.746,60.007
2019-09-03,59.208,61.726
2019-09-04,61.458,64.464
2019-09-05,63.527,64.655
2019-09-06,63.574,65.028
2019-09-09,69.448,67.696
2019-09-10,62.379,69.32
2019-09-11,56.478,67.651
2019-09-12,57.384,66.425
2019-09-16,58.257,64.897
2019-09-17,48.55,60.295
2019-09-18,48.425,55.65
2019-09-19,51.192,50.681
2019-09-20,51.874,48.2
2019-09-23,49.387,46.635
2019-09-24,56.497,47.133
2019-09-25,49.758,45.435
2019-09-26,42.739,44.656
2019-09-27,44.162,44.357
2019-09-30,39.983,42.152
2019-10-08,35.985,38.904
2019-10-09,40.09,37.681
2019-10-10,54.278,37.778
2019-10-11,53.715,39.637
2019-10-14,54.021,43.218
2019-10-15,49.304,44.97
2019-10-16,58.482,49.912
2019-10-17,59.236,55.821
2019-10-18,56.575,59.631
2019-10-21,56.575,59.783
2019-10-22,57.355,60.309
2019-10-23,51.287,58.832
2019-10-24,54.23,59.656
2019-10-25,47.615,56.358
2019-10-28,52.616,54.406
2019-10-29,46.26,51.601
2019-10-30,46.319,48.816
2019-10-31,46.762,45.957
2019-11-01,49.483,45.945
2019-11-04,50.501,45.348
2019-11-05,52.74,47.36
2019-11-06,48.679,46.472
2019-11-07,49.029,47.37
2019-11-08,55.711,50.386
2019-11-11,49.535,51.253
2019-11-12,46.058,50.223
2019-11-13,46.341,48.953
2019-11-14,51.641,48.656
2019-11-15,45.099,47.844
2019-11-18,47.158,47.55
2019-11-19,52.182,46.593
2019-11-20,48.966,46.662
2019-11-21,49.827,47.977
2019-11-22,53.606,50.309
2019-11-25,46.575,48.81
2019-11-26,48.07,49.673
2019-11-27,48.213,49.939
2019-11-28,46.766,48.272
2019-11-29,46.278,47.414
2019-12-02,46.267,46.294
2019-12-03,43.955,43.254
2019-12-04,39.6,41.078
2019-12-05,42.894,39.783
2019-12-06,43.292,38.602
2019-12-09,44.554,38.404
2019-12-10,46.493,39.153
2019-12-11,45.634,39.54
2019-12-12,41.69,39.27
2019-12-13,47.4,42.432
2019-12-16,56.153,46.681
2019-12-17,57.124,50.994
2019-12-18,57.38,54.844
2019-12-19,58.616,58.22
2019-12-20,52.646,59.617
2019-12-23,48.853,61.229
2019-12-24,55.13,62.584
2019-12-25,57.951,62.254
2019-12-26,67.804,63.725
2019-12-27,56.032,61.944
2019-12-30,57.075,60.106
2019-12-31,57.209,60.642
2020-01-02,60.926,63.376
2020-01-03,57.288,63.129
2020-01-06,68.33,64.644
2020-01-07,68.464,64.157
2020-01-08,62.157,65.119
2020-01-09,64.607,66.436
2020-01-10,62.125,67.019
2020-01-13,65.814,67.604
2020-01-14,60.671,67.812
2020-01-15,59.651,65.232
2020-01-16,59.891,62.705
2020-01-17,56.599,60.942
2020-01-20,60.848,59.978
2020-01-21,55.603,58.196
2020-01-22,60.732,57.033
2020-01-23,48.574,54.303
2020-02-03,34.251,49.336
2020-02-04,49.953,47.986
2020-02-05,59.778,49.6
2020-02-06,62.659,50.365
2020-02-07,60.795,52.211
2020-02-10,61.251,52.586
2020-02-11,56.088,54.671
2020-02-12,60.518,60.366
2020-02-13,56.821,61.421
2020-02-14,56.569,60.423
2020-02-17,60.32,59.891
2020-02-18,61.849,60.192
2020-02-19,55.549,58.594
2020-02-20,56.745,58.652
2020-02-21,63.729,59.49
2020-02-24,66.392,61.881
2020-02-25,64.469,63.757
2020-02-26,54.961,62.002
2020-02-27,58.549,60.873
2020-02-28,50.038,59.48
2020-03-02,56.286,59.439
2020-03-03,63.129,59.153
2020-03-04,61.281,57.783
2020-03-05,59.678,56.566
2020-03-06,56.4,57.078
2020-03-09,49.873,54.95
2020-03-10,53.794,56.053
2020-03-11,50.023,54.501
2020-03-12,46.057,50.396
2020-03-13,45.705,46.685
2020-03-16,40.161,42.183
2020-03-17,40.824,38.792
2020-03-18,39.196,36.655
2020-03-19,42.492,34.539
2020-03-20,41.716,33.154
2020-03-23,37.767,31.697
2020-03-24,40.764,31.41
2020-03-25,42.808,33.067
2020-03-26,42.254,34.314
2020-03-27,43.047,36.229
2020-03-30,38.435,35.491
2020-03-31,38.22,34.905
2020-04-01,38.432,35.41
2020-04-02,43.372,36.821
2020-04-03,40.943,36.611
2020-04-07,45.801,38.285
2020-04-08,45.031,39.348
2020-04-09,51.324,43.78
2020-04-10,46.329,46.421
2020-04-13,43.145,47.95
2020-04-14,43.848,47.716
2020-04-15,42.401,47.9
2020-04-16,41.225,45.992
2020-04-17,42.477,44.874
2020-04-20,44.873,42.76
2020-04-21,42.538,41.6
2020-04-22,46.86,43.018
2020-04-23,44.142,43.166
2020-04-24,39.676,42.353
2020-04-27,35.895,40.925
2020-04-28,35.735,38.972
2020-04-29,33.799,35.623
2020-04-30,40.921,35.7
2020-05-06,44.603,35.349
2020-05-07,44.86,36.112
2020-05-08,47.275,39.06
2020-05-11,49.04,43.531
2020-05-12,46.627,47.037
2020-05-13,45.993,50.773
2020-05-14,44.95,51.545
2020-05-15,41.95,50.04
2020-05-18,40.703,48.023
2020-05-19,51.617,48.877
2020-05-20,49.258,48.345
2020-05-21,40.869,46.252
2020-05-22,38.541,43.825
2020-05-25,34.676,40.935
2020-05-26,39.652,40.726
2020-05-27,37.298,40.337
2020-05-28,37.784,36.485
2020-05-29,39.35,34.022
2020-06-01,46.902,36.376
2020-06-02,49.239,39.931
2020-06-03,50.476,44.708
2020-06-04,49.329,47.503
2020-06-05,49.947,51.095
2020-06-08,53.156,55.462
2020-06-09,51.72,58.679
2020-06-10,63.271,62.258
2020-06-11,58.393,63.566
2020-06-12,58.636,64.605
2020-06-15,52.456,64.093
2020-06-16,58.223,64.926
2020-06-17,58.397,64.876
2020-06-18,58.225,65.393
2020-06-19,59.701,63.709
2020-06-22,61.707,64.229
2020-06-23,59.595,63.881
2020-06-24,66.901,67.349
2020-06-29,63.097,68.015
2020-06-30,69.106,69.982
2020-07-01,67.115,71.385
2020-07-02,70.516,73.111
2020-07-03,71.058,74.402
2020-07-06,75.714,77.365
2020-07-07,78.631,78.955
2020-07-08,80.007,82.008
2020-07-09,83.218,84.108
2020-07-10,72.386,83.972
2020-07-13,73.697,83.421
2020-07-14,61.917,79.946
2020-07-15,55.652,74.293
2020-07-16,47.337,66.629
2020-07-17,48.328,59.075
2020-07-20,50.831,51.904
2020-07-21,51.867,47.922
2020-07-22,52.019,43.668
2020-07-23,47.815,41.18
2020-07-24,41.901,38.741
2020-07-27,41.904,37.871
2020-07-28,42.227,36.829
2020-07-29,49.278,37.528
2020-07-30,44.578,36.611
2020-07-31,46.871,36.394
2020-08-03,52.942,39.024
2020-08-04,51.367,42.439
2020-08-05,51.076,45.759
2020-08-06,57.676,50.809
2020-08-07,53.374,51.954
2020-08-10,53.746,54.493
2020-08-11,46.503,54.147
2020-08-12,44.496,51.485
2020-08-13,45.935,49.806
2020-08-14,55.868,51.113
2020-08-17,58.323,51.151
2020-08-18,55.768,51.772
2020-08-19,51.559,51.008
2020-08-20,48.94,51.637
2020-08-21,56.31,54.882
2020-08-24,52.865,56.626
2020-08-25,52.31,55.315
2020-08-26,46.989,51.925
2020-08-27,47.677,49.571
2020-08-28,49.273,49.034
2020-08-31,50.3,49.598
2020-09-01,54.231,49.338
2020-09-02,52.946,49.62
2020-09-03,47.04,48.156
2020-09-04,45.584,47.765
2020-09-07,40.549,45.854
2020-09-08,42.741,44.207
2020-09-09,35.729,40.598
2020-09-10,34.462,35.465
2020-09-11,35.574,31.198
2020-09-14,38.253,29.812
2020-09-15,38.831,29.058
2020-09-16,39.273,29.767
2020-09-17,38.666,29.469
2020-09-18,43.572,32.68
2020-09-21,45.689,36.865
2020-09-22,40.029,38.57
2020-09-23,40.226,39.373
2020-09-24,36.766,38.888
2020-09-25,37.506,38.518
2020-09-28,34.595,37.507
2020-09-29,39.341,36.347
2020-09-30,37.864,33.971
2020-10-09,49.625,37.136
2020-10-12,53.838,41.18
2020-10-13,57.545,47.052
2020-10-14,55.532,51.92
2020-10-15,50.74,56.0
2020-10-16,48.928,57.748
2020-10-19,46.83,59.32
2020-10-20,48.938,58.096
2020-10-21,42.644,54.038
2020-10-22,42.512,49.186
2020-10-23,42.6,45.092
2020-10-26,48.089,44.52
2020-10-27,54.568,46.314
2020-10-28,66.157,51.031
2020-10-29,66.719,55.171
2020-10-30,65.934,60.934
2020-11-02,74.6,68.046
2020-11-03,74.669,75.127
2020-11-04,73.058,79.813
2020-11-05,74.915,83.017
2020-11-06,76.746,84.245
2020-11-09,78.637,85.653
2020-11-10,74.661,86.054
2020-11-11,62.463,81.759
2020-11-12,75.457,80.562
2020-11-13,66.751,77.935
2020-11-16,64.408,74.488
2020-11-17,57.322,69.222
2020-11-18,57.432,63.718
2020-11-19,57.471,59.496
2020-11-20,57.601,58.703
2020-11-23,58.419,55.086
2020-11-24,46.513,50.569
2020-11-25,44.358,46.147
2020-11-26,43.169,43.028
2020-11-27,44.186,40.258
2020-11-30,43.787,37.384
2020-12-01,48.626,36.307
2020-12-02,48.163,34.81
2020-12-03,50.957,37.169
2020-12-04,46.961,38.678
2020-12-07,45.499,39.995
2020-12-08,46.074,41.162
2020-12-09,41.209,41.04
2020-12-10,43.461,39.971
2020-12-11,46.348,40.133
2020-12-14,45.886,39.115
2020-12-15,50.417,40.984
2020-12-16,49.507,42.931
2020-12-17,44.801,43.0
2020-12-18,50.278,46.303
2020-12-21,58.3,50.802
2020-12-22,49.21,51.482
2020-12-23,51.23,52.863
2020-12-24,50.51,52.417
2020-12-25,45.213,50.835
2020-12-28,38.61,49.358
2020-12-29,40.279,46.546
2020-12-30,45.447,43.193
2020-12-31,60.638,46.062
2021-01-04,62.264,48.692
2021-01-05,66.608,52.317
2021-01-06,63.262,56.479
2021-01-07,65.623,62.671
2021-01-08,66.622,68.548
2021-01-11,65.469,72.509
2021-01-12,70.18,73.977
2021-01-13,75.395,76.025
2021-01-14,65.079,74.514
2021-01-15,62.397,73.275
2021-01-18,61.488,71.309
2021-01-19,69.236,71.079
2021-01-20,70.114,71.41
2021-01-21,78.519,72.294
2021-01-22,78.591,72.303
2021-01-25,71.663,73.288
2021-01-26,64.065,73.107
2021-01-27,65.482,73.558
2021-01-28,55.838,69.853
2021-01-29,55.835,65.954
2021-02-01,58.958,61.48
2021-02-02,62.58,58.054
2021-02-03,47.291,52.987
2021-02-04,49.683,50.443
2021-02-05,45.626,46.663
2021-02-08,47.286,45.599
2021-02-09,57.859,47.356
2021-02-10,65.936,49.841
2021-02-18,62.919,50.507
2021-02-19,60.745,54.052
2021-02-22,60.833,56.942
2021-02-23,68.718,62.471
2021-02-24,55.632,64.3
2021-02-25,51.876,62.484
2021-02-26,50.005,58.548
2021-03-01,51.998,55.943
2021-03-02,52.707,54.108
2021-03-03,52.291,52.135
2021-03-04,48.022,47.213
2021-03-05,48.34,45.607
2021-03-08,44.884,43.912
2021-03-09,46.429,43.216
2021-03-10,46.083,41.849
2021-03-11,47.501,40.85
2021-03-12,52.601,41.821
2021-03-15,46.243,41.902
2021-03-16,43.574,41.141
2021-03-17,44.716,41.71
2021-03-18,45.988,42.17
2021-03-19,42.699,41.728
2021-03-22,49.467,43.027
2021-03-23,46.613,41.56
2021-03-24,44.26,41.424
2021-03-25,44.326,42.039
2021-03-26,52.118,44.729
2021-03-29,51.767,46.821
2021-03-30,53.208,50.341
2021-03-31,54.19,51.838
2021-04-01,54.943,54.474
2021-04-02,54.974,57.828
2021-04-06,55.974,61.496
2021-04-07,52.222,60.929
2021-04-08,48.236,58.965
2021-04-09,46.419,55.963
2021-04-12,41.948,51.371
2021-04-13,43.841,47.362
2021-04-14,51.628,46.124
2021-04-15,46.079,42.807
2021-04-16,47.375,41.655
2021-04-19,55.517,44.35
2021-04-20,56.872,47.99
2021-04-21,60.418,53.764
2021-04-22,60.109,58.614
2021-04-23,60.97,60.897
2021-04-26,60.418,64.7
2021-04-27,63.262,68.815
2021-04-28,63.035,70.509
2021-04-29,64.523,72.252
2021-04-30,60.523,71.456
2021-05-06,55.193,68.847
2021-05-07,49.057,64.249
2021-05-10,50.039,60.261
2021-05-11,64.722,59.785
2021-05-12,66.223,59.719
2021-05-13,63.748,58.528
2021-05-14,65.76,59.522
2021-05-17,64.489,62.037
2021-05-18,67.771,67.148
2021-05-19,61.306,69.889
2021-05-20,65.878,69.616
2021-05-21,60.717,67.573
2021-05-24,67.736,68.055
2021-05-25,76.31,69.676
2021-05-26,72.315,70.717
2021-05-27,71.598,70.753
2021-05-28,72.971,73.08
2021-05-31,73.226,74.23
2021-06-01,68.833,75.548
2021-06-02,65.505,74.137
2021-06-03,59.454,69.51
2021-06-04,59.826,66.003
2021-06-07,61.977,63.464
2021-06-08,59.033,59.779
2021-06-09,59.886,56.364
2021-06-10,65.779,56.22
2021-06-11,52.178,53.506
2021-06-15,56.979,53.819
2021-06-16,53.92,53.265
2021-06-17,62.791,54.303
2021-06-18,68.367,57.401
2021-06-21,68.53,60.205
2021-06-22,68.861,61.099
2021-06-23,64.626,64.284
2021-06-24,58.858,64.475
2021-06-25,58.828,65.392
2021-06-28,60.446,64.474
2021-06-29,58.558,61.767
2021-06-30,67.03,61.513
2021-07-01,60.038,59.252
2021-07-02,53.354,56.584
2021-07-05,57.94,56.798
2021-07-06,54.371,56.134
2021-07-07,55.346,55.224
2021-07-08,57.554,55.555
2021-07-09,47.857,50.966
2021-07-12,49.115,48.708
2021-07-13,48.804,48.006
2021-07-14,45.907,45.249
2021-07-15,47.665,44.015
2021-07-16,46.554,42.177
2021-07-19,48.681,40.471
2021-07-20,43.53,39.746
2021-07-21,49.358,40.62
2021-07-22,57.953,43.889
2021-07-23,51.329,45.999
2021-07-26,52.019,47.664
2021-07-27,41.679,47.084
2021-07-28,41.533,45.666
2021-07-29,45.506,46.892
2021-07-30,43.671,45.64
2021-08-02,47.516,43.231
2021-08-03,45.92,42.239
2021-08-04,46.466,41.236
2021-08-05,41.582,41.367
2021-08-06,40.667,41.284
2021-08-09,39.982,39.819
2021-08-10,42.175,39.673
2021-08-11,40.042,37.706
2021-08-12,39.167,35.943
2021-08-13,34.702,32.826
2021-08-16,32.744,30.693
2021-08-17,29.65,28.203
2021-08-18,29.994,26.038
2021-08-19,33.515,24.423
2021-08-20,31.995,23.056
2021-08-23,38.885,24.382
2021-08-24,37.3,26.341
2021-08-25,40.567,29.8
2021-08-26,40.779,33.929
2021-08-27,38.165,36.919
2021-08-30,35.982,37.773
2021-08-31,38.567,39.982
2021-09-01,36.874,39.148
2021-09-02,32.178,37.443
2021-09-03,30.921,34.352
2021-09-06,42.169,34.731
2021-09-07,42.133,36.101
2021-09-08,43.329,38.569
2021-09-09,41.32,39.329
2021-09-10,43.703,41.451
2021-09-13,42.586,44.54
2021-09-14,39.812,46.899
2021-09-15,39.262,45.523
2021-09-16,36.538,43.225
2021-09-17,41.221,42.28
2021-09-22,41.516,42.202
2021-09-23,43.814,42.18
2021-09-24,52.634,45.045
2021-09-27,55.495,49.579
2021-09-28,53.41,53.448
2021-09-29,53.599,58.298
2021-09-30,50.782,60.251
2021-10-08,59.585,64.315
2021-10-11,57.73,66.885
2021-10-12,53.577,65.549
2021-10-13,56.193,64.315
2021-10-14,53.63,63.053
2021-10-15,58.565,63.098
2021-10-18,53.866,62.802
2021-10-19,53.958,60.326
2021-10-20,49.776,57.219
2021-10-21,44.57,54.167
2021-10-22,51.713,52.633
2021-10-25,48.823,51.175
2021-10-26,61.173,51.442
2021-10-27,53.483,51.245
2021-10-28,60.108,52.516
2021-10-29,59.115,54.848
2021-11-01,58.133,58.32
2021-11-02,54.951,58.659
2021-11-03,61.744,61.542
2021-11-04,63.063,61.646
2021-11-05,62.321,63.525
2021-11-08,63.282,64.154
2021-11-09,65.099,65.51
2021-11-10,65.985,67.366
2021-11-11,62.833,68.975
2021-11-12,59.158,67.613
2021-11-15,58.065,65.592
2021-11-16,54.181,62.578
2021-11-17,55.03,59.667
2021-11-18,50.757,55.018
2021-11-19,52.64,50.936
2021-11-22,57.514,49.806
2021-11-23,54.979,49.084
2021-11-24,43.903,45.863
2021-11-25,42.021,43.474
2021-11-26,41.198,40.561
2021-11-29,37.463,38.178
2021-11-30,39.779,35.862
2021-12-01,41.046,32.21
2021-12-02,36.869,28.401
2021-12-03,39.324,28.353
2021-12-06,35.979,27.878
2021-12-07,34.546,27.254
2021-12-08,42.636,30.091
2021-12-09,45.499,32.908
2021-12-10,44.118,34.795
2021-12-13,45.45,38.095
2021-12-14,47.139,41.024
2021-12-15,47.275,44.811
2021-12-16,44.238,47.73
2021-12-17,36.086,45.552
2021-12-20,34.489,42.17
2021-12-21,32.887,38.886
2021-12-22,32.724,35.141
2021-12-23,30.725,30.417
2021-12-24,32.873,26.504
2021-12-27,36.302,25.083
2021-12-28,36.691,26.179
2021-12-29,33.293,26.533
2021-12-30,41.246,29.923
2021-12-31,47.168,34.954
2022-01-04,50.019,41.12
2022-01-05,48.26,45.752
2022-01-06,39.008,46.131
2022-01-07,32.934,44.937
2022-01-10,35.633,45.616
2022-01-11,31.818,42.731
2022-01-12,30.547,37.966
2022-01-13,25.467,31.522
2022-01-14,24.674,25.619
2022-01-17,32.743,24.961
2022-01-18,39.455,27.447
2022-01-19,37.828,28.684
2022-01-20,38.377,30.951
2022-01-21,35.36,32.569
2022-01-24,38.465,36.075
2022-01-25,31.488,37.77
2022-01-26,32.774,37.539
2022-01-27,27.087,34.266
2022-01-28,23.952,30.868
2022-02-07,29.27,28.777
2022-02-08,33.87,28.83
2022-02-09,40.488,29.617
2022-02-10,43.233,32.997
2022-02-11,46.308,36.718
2022-02-14,54.871,43.505
2022-02-15,54.869,50.899
2022-02-16,56.362,57.133
2022-02-17,55.379,61.775
2022-02-18,61.808,66.046
2022-02-21,60.807,69.308
2022-02-22,57.358,70.601
2022-02-23,58.094,70.343
2022-02-24,52.094,68.014
2022-02-25,52.037,65.375
2022-02-28,50.316,62.529
2022-03-01,55.159,60.009
2022-03-02,55.667,58.009
2022-03-03,49.579,55.208
2022-03-04,51.904,53.007
2022-03-07,38.114,49.444
2022-03-08,38.585,46.047
2022-03-09,39.515,43.541
2022-03-10,41.726,40.201
2022-03-11,39.67,36.167
2022-03-14,36.056,33.327
2022-03-15,34.989,29.461
2022-03-16,42.987,31.687
2022-03-17,49.003,35.42
2022-03-18,47.629,38.396
2022-03-21,53.01,42.008
2022-03-22,51.934,45.791
2022-03-23,50.108,49.804
2022-03-24,47.823,53.28
2022-03-25,42.574,52.51
2022-03-28,39.6,49.308
2022-03-29,40.441,46.847
2022-03-30,48.746,45.603
2022-03-31,45.147,43.621
2022-04-01,44.183,41.988
2022-04-06,40.357,40.043
2022-04-07,37.869,39.042
2022-04-08,37.066,38.613
2022-04-11,28.759,36.19
2022-04-12,28.159,31.06
2022-04-13,26.136,26.702
2022-04-14,26.019,22.615
2022-04-15,25.74,19.567
2022-04-18,22.173,16.604
2022-04-19,24.674,14.715
2022-04-20,24.543,14.503
2022-04-21,21.781,13.847
2022-04-22,19.242,13.121
2022-04-25,13.599,11.785
2022-04-26,11.843,10.354
2022-04-27,24.946,12.654
2022-04-28,23.754,13.792
2022-04-29,34.861,17.466
2022-05-05,35.154,21.748
2022-05-06,33.751,26.0
2022-05-09,31.963,30.332
2022-05-10,33.856,35.312
2022-05-11,35.17,37.476
2022-05-12,34.09,39.543
2022-05-13,33.127,38.745
2022-05-16,31.58,37.335
2022-05-17,34.785,37.405
2022-05-18,36.21,38.486
2022-05-19,34.397,38.315
2022-05-20,38.502,39.124
2022-05-23,42.329,41.432
2022-05-24,34.468,41.215
2022-05-25,35.073,41.73
2022-05-26,36.672,41.699
2022-05-27,36.3,41.071
2022-05-30,42.394,43.079
2022-05-31,45.893,44.687
2022-06-01,46.67,45.389
2022-06-02,49.531,49.7
2022-06-06,59.385,55.763
2022-06-07,55.299,59.798
2022-06-08,57.989,64.527
2022-06-09,51.038,65.039
2022-06-10,53.041,65.129
2022-06-13,53.617,65.167
2022-06-14,53.943,64.567
2022-06-15,56.142,62.651
2022-06-16,57.325,62.579
2022-06-17,57.736,62.067
2022-06-20,73.061,66.684
2022-06-21,73.773,70.868
2022-06-22,63.24,71.832
2022-06-23,63.952,72.869
2022-06-24,65.239,73.603
2022-06-27,65.9,74.177
2022-06-28,70.013,75.589
2022-06-29,60.083,71.361
2022-06-30,57.893,66.481
2022-07-01,57.538,64.572
2022-07-04,62.392,63.972
2022-07-05,67.922,64.438
2022-07-06,66.574,64.34
2022-07-07,62.021,61.956
2022-07-08,59.345,61.662
2022-07-11,51.717,59.999
2022-07-12,48.551,57.721
2022-07-13,48.958,54.115
2022-07-14,48.281,48.964
2022-07-15,44.216,43.257
2022-07-18,52.375,41.697
2022-07-19,54.077,41.404
2022-07-20,57.183,43.951
2022-07-21,54.215,46.289
2022-07-22,51.299,47.612
2022-07-25,51.622,49.212
2022-07-26,55.552,53.075
2022-07-27,59.655,55.3
2022-07-28,60.74,57.303
2022-07-29,53.716,56.097
2022-08-01,56.24,56.597
2022-08-02,45.597,55.139
2022-08-03,46.464,53.851
2022-08-04,48.373,51.88
2022-08-05,54.304,50.516
2022-08-08,52.826,48.415
2022-08-09,51.208,48.125
2022-08-10,46.014,45.586
2022-08-11,49.145,46.905
2022-08-12,48.969,47.891
2022-08-15,44.606,46.991
2022-08-16,41.672,43.559
2022-08-17,44.522,41.597
2022-08-18,40.372,39.033
2022-08-19,38.045,37.381
2022-08-22,39.257,35.145
2022-08-23,41.984,33.969
2022-08-24,33.938,32.049
2022-08-25,32.893,30.667
2022-08-26,32.037,28.081
2022-08-29,30.852,26.344
2022-08-30,35.248,26.751
2022-08-31,35.842,26.925
2022-09-01,34.273,25.613
2022-09-02,36.335,27.087
2022-09-05,32.011,27.479
2022-09-06,35.222,29.182
2022-09-07,36.17,31.469
2022-09-08,34.268,31.523
2022-09-09,39.654,33.206
2022-09-13,39.154,35.172
2022-09-14,36.137,35.257
2022-09-15,32.213,35.459
2022-09-16,30.196,34.012
2022-09-19,27.284,31.565
2022-09-20,29.304,30.465
2022-09-21,30.598,27.978
2022-09-22,27.225,24.789
2022-09-23,24.477,22.1
2022-09-26,23.218,20.343
2022-09-27,31.897,21.838
2022-09-28,29.895,23.393
2022-09-29,27.209,23.501
2022-09-30,25.941,22.827
2022-10-10,21.58,22.092
2022-10-11,20.175,21.693
2022-10-12,23.963,22.669
2022-10-13,26.929,21.788
2022-10-14,39.154,24.65
2022-10-17,46.419,29.769
2022-10-18,42.117,33.82
2022-10-19,39.557,38.038
2022-10-20,41.473,42.997
2022-10-21,47.56,48.258
2022-10-24,51.343,53.447
2022-10-25,47.993,54.369
2022-10-26,55.03,55.308
2022-10-27,55.844,57.811
2022-10-28,48.066,58.666
2022-10-31,54.066,60.48
2022-11-01,56.185,61.337
2022-11-02,57.838,61.755
2022-11-03,55.386,62.502
2022-11-04,56.911,62.107
2022-11-07,52.055,59.967
2022-11-08,53.898,60.808
2022-11-09,48.859,58.679
2022-11-10,45.078,55.055
2022-11-11,48.864,52.284
2022-11-14,47.447,49.895
2022-11-15,52.731,48.732
2022-11-16,51.509,48.753
2022-11-17,56.796,49.711
2022-11-18,50.708,50.321
2022-11-21,46.1,50.707
2022-11-22,42.177,48.917
2022-11-23,41.405,47.361
2022-11-24,38.307,43.465
2022-11-25,36.907,39.654
2022-11-28,33.062,33.581
2022-11-29,40.651,31.845
2022-11-30,39.949,31.163
2022-12-01,45.162,33.002
2022-12-02,45.162,35.024
2022-12-05,48.475,38.743
2022-12-06,48.467,42.771
2022-12-07,51.909,48.582
2022-12-08,50.511,51.375
2022-12-09,52.642,54.993
2022-12-12,55.575,57.851
2022-12-13,46.051,57.337
2022-12-14,50.938,57.287
2022-12-15,52.406,57.644
2022-12-16,51.316,56.624
2022-12-19,46.656,54.68
2022-12-20,39.508,50.262
2022-12-21,38.142,44.732
2022-12-22,46.727,45.202
2022-12-23,49.523,44.986
2022-12-26,45.888,43.305
2022-12-27,48.294,42.689
2022-12-28,45.031,42.598
2022-12-29,48.55,45.391
2022-12-30,46.7,47.915
2023-01-03,56.813,50.457
2023-01-04,55.197,51.732
2023-01-05,56.819,54.466
2023-01-06,53.151,55.307
2023-01-09,53.815,57.307
2023-01-10,54.379,58.432
2023-01-11,47.249,57.855
2023-01-12,48.121,54.934
2023-01-13,47.733,52.401
2023-01-16,60.805,53.167
2023-01-17,62.479,55.489
2023-01-18,61.412,57.26
2023-01-19,74.176,61.12
2023-01-20,68.647,65.783
2023-01-30,77.867,71.645
2023-01-31,71.369,76.108
2023-02-01,76.117,77.739
2023-02-02,75.496,78.866
2023-02-03,77.259,80.685
2023-02-06,82.766,81.149
2023-02-07,76.773,81.672
2023-02-08,75.033,80.273
2023-02-09,75.149,80.423
2023-02-10,77.611,80.305
2023-02-13,78.505,80.541
2023-02-14,72.575,78.806
2023-02-15,78.016,77.578
2023-02-16,68.222,75.401
2023-02-17,61.668,72.198
2023-02-20,69.181,70.991
2023-02-21,68.229,68.966
2023-02-22,67.233,66.487
2023-02-23,60.665,64.054
2023-02-24,62.111,60.663
2023-02-27,57.678,58.559
2023-02-28,58.953,58.336
2023-03-01,62.377,57.206
2023-03-02,64.484,56.94
2023-03-03,63.768,56.703
2023-03-06,62.237,57.578
2023-03-07,56.638,56.359
2023-03-08,55.877,56.01
2023-03-09,54.596,54.862
2023-03-10,52.133,51.911
2023-03-13,57.159,50.366
2023-03-14,53.141,47.855
2023-03-15,53.244,45.866
2023-03-16,55.613,46.459
2023-03-17,65.054,50.083
2023-03-20,60.204,52.59
2023-03-21,59.175,55.472
2023-03-22,61.177,56.908
2023-03-23,71.754,61.932
2023-03-24,76.226,67.637
