日期,上轨,中轴10,下轨
2009-06-23,1.511,1.46,1.409
2009-06-24,1.504,1.465,1.426
2009-06-25,1.521,1.47,1.419
2009-06-26,1.523,1.471,1.419
2009-06-29,1.524,1.476,1.428
2009-06-30,1.523,1.481,1.439
2009-07-01,1.546,1.487,1.428
2009-07-02,1.55,1.489,1.428
2009-07-03,1.549,1.491,1.433
2009-07-06,1.578,1.483,1.388
2009-07-07,1.585,1.472,1.359
2009-07-08,1.586,1.467,1.348
2009-07-09,1.579,1.464,1.349
2009-07-10,1.692,1.49,1.288
2009-07-13,1.872,1.535,1.198
2009-07-14,2.148,1.61,1.072
2009-07-15,2.403,1.694,0.985
2009-07-16,2.743,1.816,0.889
2009-07-17,3.148,1.978,0.808
2009-07-23,3.416,2.152,0.888
2009-07-24,3.546,2.311,1.076
2009-07-27,3.576,2.459,1.342
2009-07-28,3.645,2.638,1.631
2009-07-29,3.793,2.826,1.859
2009-07-30,3.822,2.982,2.142
2009-07-31,3.849,3.112,2.375
2009-08-03,3.805,3.221,2.637
2009-08-04,3.795,3.296,2.797
2009-08-05,3.85,3.344,2.838
2009-08-06,3.868,3.383,2.898
2009-08-07,3.901,3.46,3.019
2009-08-10,3.792,3.542,3.292
2009-08-11,3.748,3.562,3.376
2009-08-12,3.768,3.53,3.292
2009-08-13,3.78,3.513,3.246
2009-08-14,3.784,3.489,3.194
2009-08-17,3.902,3.428,2.954
2009-08-18,4.001,3.347,2.693
2009-08-19,4.037,3.241,2.445
2009-08-20,4.009,3.155,2.301
2009-08-21,3.843,3.081,2.319
2009-08-24,3.646,3.01,2.374
2009-08-25,3.504,2.945,2.386
2009-08-26,3.423,2.914,2.405
2009-08-27,3.297,2.87,2.443
2009-08-28,3.134,2.812,2.49
2009-08-31,3.145,2.774,2.403
2009-09-01,3.156,2.76,2.364
2009-09-02,3.156,2.76,2.364
2009-09-03,3.158,2.772,2.386
2009-09-04,3.102,2.747,2.392
2009-09-07,3.102,2.747,2.392
2009-09-08,3.149,2.764,2.379
2009-09-09,3.198,2.777,2.356
2009-09-10,3.22,2.786,2.352
2009-09-11,3.261,2.813,2.365
2009-09-14,3.272,2.866,2.46
2009-09-15,3.394,2.951,2.508
2009-09-16,3.397,3.025,2.653
2009-09-17,3.446,3.083,2.72
2009-09-18,3.41,3.122,2.834
2009-09-21,3.409,3.132,2.855
2009-09-22,3.411,3.13,2.849
2009-09-23,3.437,3.1,2.763
2009-09-24,3.442,3.093,2.744
2009-09-25,3.445,3.087,2.729
2009-09-28,3.473,3.059,2.645
2009-09-29,3.417,2.981,2.545
2009-09-30,3.355,2.919,2.483
2009-10-09,3.236,2.887,2.538
2009-10-12,3.199,2.876,2.553
2009-10-13,3.184,2.872,2.56
2009-10-14,3.213,2.882,2.551
2009-10-15,3.265,2.911,2.557
2009-10-16,3.291,2.926,2.561
2009-10-19,3.329,2.945,2.561
2009-10-20,3.372,2.99,2.608
2009-10-21,3.32,3.038,2.756
2009-10-22,3.176,3.079,2.982
2009-10-23,3.175,3.08,2.985
2009-10-26,3.209,3.067,2.925
2009-10-27,3.218,3.054,2.89
2009-10-28,3.232,3.032,2.832
2009-10-29,3.229,3.004,2.779
2009-10-30,3.223,2.982,2.741
2009-11-02,3.19,2.954,2.718
2009-11-03,3.107,2.931,2.755
2009-11-04,3.06,2.914,2.768
2009-11-05,3.022,2.904,2.786
2009-11-06,3.038,2.907,2.776
2009-11-09,3.05,2.914,2.778
2009-11-10,3.049,2.913,2.777
2009-11-11,3.048,2.914,2.78
2009-11-12,3.044,2.919,2.794
2009-11-13,3.067,2.938,2.809
2009-11-16,3.093,2.961,2.829
2009-11-17,3.11,2.969,2.828
2009-11-18,3.15,2.99,2.83
2009-11-19,3.172,3.004,2.836
2009-11-20,3.182,3.008,2.834
2009-11-23,3.241,3.032,2.823
2009-11-24,3.239,3.035,2.831
2009-11-25,3.222,3.047,2.872
2009-11-26,3.235,3.043,2.851
2009-11-27,3.251,3.024,2.797
2009-11-30,3.241,3.01,2.779
2009-12-01,3.234,3.0,2.766
2009-12-02,3.221,2.995,2.769
2009-12-03,3.207,2.989,2.771
2009-12-04,3.183,2.974,2.765
2009-12-07,3.124,2.962,2.8
2009-12-08,3.128,2.966,2.804
2009-12-09,3.142,2.972,2.802
2009-12-10,3.187,3.005,2.823
2009-12-11,3.379,3.069,2.759
2009-12-14,3.467,3.116,2.765
2009-12-15,3.481,3.145,2.809
2009-12-16,3.483,3.15,2.817
2009-12-17,3.482,3.157,2.832
2009-12-18,3.486,3.155,2.824
2009-12-21,3.492,3.142,2.792
2009-12-22,3.51,3.128,2.746
2009-12-23,3.511,3.122,2.733
2009-12-24,3.499,3.109,2.719
2009-12-25,3.367,3.064,2.761
2009-12-28,3.233,3.029,2.825
2009-12-29,3.233,3.029,2.825
2009-12-30,3.242,3.032,2.822
2009-12-31,3.262,3.039,2.816
2010-01-04,3.297,3.068,2.839
2010-01-05,3.356,3.102,2.848
2010-01-06,3.36,3.146,2.932
2010-01-07,3.348,3.16,2.972
2010-01-08,3.363,3.183,3.003
2010-01-11,3.43,3.224,3.018
2010-01-12,3.466,3.262,3.058
2010-01-13,3.6,3.302,3.004
2010-01-14,3.7,3.353,3.006
2010-01-15,3.742,3.394,3.046
2010-01-18,3.78,3.434,3.088
2010-01-19,3.867,3.481,3.095
2010-01-20,3.869,3.504,3.139
2010-01-21,3.808,3.537,3.266
2010-01-22,3.781,3.548,3.315
2010-01-25,3.813,3.531,3.249
2010-01-26,3.861,3.504,3.147
2010-01-27,3.854,3.458,3.062
2010-01-28,3.81,3.413,3.016
2010-01-29,3.77,3.381,2.992
2010-02-01,3.716,3.333,2.95
2010-02-02,3.533,3.27,3.007
2010-02-03,3.443,3.234,3.025
2010-02-04,3.353,3.207,3.061
2010-02-05,3.349,3.16,2.971
2010-02-08,3.385,3.113,2.841
2010-02-09,3.395,3.081,2.767
2010-02-10,3.379,3.054,2.729
2010-02-11,3.343,3.021,2.699
2010-02-12,3.271,2.986,2.701
2010-02-22,3.236,2.968,2.7
2010-02-23,3.202,2.956,2.71
2010-02-24,3.165,2.946,2.727
2010-02-25,3.181,2.949,2.717
2010-02-26,3.236,2.974,2.712
2010-03-01,3.262,3.009,2.756
2010-03-02,3.264,3.034,2.804
2010-03-03,3.282,3.06,2.838
2010-03-04,3.271,3.066,2.861
2010-03-05,3.265,3.069,2.873
2010-03-08,3.262,3.072,2.882
2010-03-09,3.264,3.067,2.87
2010-03-10,3.271,3.052,2.833
2010-03-11,3.22,3.025,2.83
2010-03-12,3.181,3.008,2.835
2010-03-15,3.147,2.998,2.849
2010-03-16,3.158,3.001,2.844
2010-03-17,3.179,3.005,2.831
2010-03-18,3.247,3.034,2.821
2010-03-19,3.292,3.062,2.832
2010-03-22,3.336,3.089,2.842
2010-03-23,3.427,3.132,2.837
2010-03-24,3.509,3.189,2.869
2010-03-25,3.558,3.241,2.924
2010-03-26,3.588,3.29,2.992
2010-03-29,3.631,3.341,3.051
2010-03-30,3.692,3.393,3.094
2010-03-31,3.776,3.446,3.116
2010-04-01,3.892,3.51,3.128
2010-04-02,3.906,3.56,3.214
2010-04-06,3.875,3.597,3.319
2010-04-07,3.912,3.639,3.366
2010-04-08,4.057,3.699,3.341
2010-04-09,4.234,3.778,3.322
2010-04-13,4.378,3.863,3.348
2010-04-14,4.492,3.943,3.394
2010-04-15,4.579,4.016,3.453
2010-04-16,4.629,4.075,3.521
2010-04-19,4.648,4.108,3.568
2010-04-20,4.722,4.191,3.66
2010-04-21,4.765,4.301,3.837
2010-04-22,4.792,4.391,3.99
2010-04-23,4.77,4.427,4.084
2010-04-26,4.766,4.435,4.104
2010-04-27,4.769,4.429,4.089
2010-04-28,4.792,4.405,4.018
2010-04-29,4.83,4.366,3.902
2010-04-30,4.871,4.322,3.773
2010-05-04,4.885,4.299,3.713
2010-05-05,4.824,4.255,3.686
2010-05-06,4.7,4.162,3.624
2010-05-07,4.496,4.072,3.648
2010-05-10,4.379,4.009,3.639
2010-05-11,4.272,3.953,3.634
2010-05-12,4.297,3.856,3.415
2010-05-13,4.272,3.78,3.288
2010-05-14,4.242,3.722,3.202
2010-05-17,4.244,3.655,3.066
2010-05-18,4.172,3.587,3.002
2010-05-19,3.992,3.517,3.042
2010-05-20,3.92,3.478,3.036
2010-05-21,3.837,3.452,3.067
2010-05-24,3.767,3.435,3.103
2010-05-25,3.649,3.405,3.161
2010-05-26,3.667,3.426,3.185
2010-05-27,3.704,3.449,3.194
2010-05-28,3.721,3.463,3.205
2010-05-31,3.705,3.501,3.297
2010-06-01,3.677,3.512,3.347
2010-06-02,3.673,3.522,3.371
2010-06-03,3.664,3.537,3.41
2010-06-04,3.679,3.543,3.407
2010-06-07,3.726,3.553,3.38
2010-06-08,3.754,3.573,3.392
2010-06-09,3.817,3.601,3.385
2010-06-10,3.894,3.628,3.362
2010-06-11,3.955,3.661,3.367
2010-06-17,3.96,3.67,3.38
2010-06-18,3.925,3.694,3.463
2010-06-21,3.908,3.712,3.516
2010-06-22,3.892,3.724,3.556
2010-06-23,3.886,3.733,3.58
2010-06-24,3.886,3.723,3.56
2010-06-25,3.903,3.71,3.517
2010-06-29,3.936,3.669,3.402
2010-06-30,3.985,3.596,3.207
2010-07-01,4.037,3.496,2.955
2010-07-02,4.07,3.409,2.748
2010-07-05,4.051,3.328,2.605
2010-07-06,3.962,3.259,2.556
2010-07-07,3.852,3.198,2.544
2010-07-08,3.693,3.131,2.569
2010-07-09,3.523,3.075,2.627
2010-07-12,3.339,3.023,2.707
2010-07-13,3.205,2.991,2.777
2010-07-14,3.186,2.985,2.784
2010-07-15,3.184,2.986,2.788
2010-07-16,3.164,2.999,2.834
2010-07-19,3.136,3.014,2.892
2010-07-20,3.167,3.027,2.887
2010-07-21,3.202,3.038,2.874
2010-07-22,3.329,3.071,2.813
2010-07-23,3.483,3.114,2.745
2010-07-26,3.639,3.172,2.705
2010-07-27,3.766,3.23,2.694
2010-07-28,3.95,3.309,2.668
2010-07-29,4.044,3.404,2.764
2010-07-30,4.075,3.486,2.897
2010-08-02,4.051,3.558,3.065
2010-08-03,4.021,3.615,3.209
2010-08-04,3.947,3.669,3.391
2010-08-05,3.897,3.703,3.509
2010-08-06,3.875,3.728,3.581
2010-08-09,3.928,3.76,3.592
2010-08-10,3.923,3.775,3.627
2010-08-11,3.903,3.766,3.629
2010-08-12,3.887,3.754,3.621
2010-08-13,3.932,3.769,3.606
2010-08-16,3.991,3.796,3.601
2010-08-17,4.027,3.822,3.617
2010-08-18,4.087,3.856,3.625
2010-08-19,4.125,3.89,3.655
2010-08-20,4.12,3.901,3.682
2010-08-23,4.115,3.896,3.677
2010-08-24,4.125,3.914,3.703
2010-08-25,4.117,3.93,3.743
2010-08-26,4.106,3.967,3.828
2010-08-27,4.203,3.999,3.795
2010-08-30,4.531,4.071,3.611
2010-08-31,4.726,4.144,3.562
2010-09-01,4.803,4.189,3.575
2010-09-02,4.945,4.258,3.571
2010-09-03,5.058,4.352,3.646
2010-09-06,5.065,4.423,3.781
2010-09-07,5.074,4.494,3.914
2010-09-08,5.232,4.626,4.02
2010-09-09,5.343,4.745,4.147
2010-09-10,5.417,4.85,4.283
2010-09-13,5.548,4.917,4.286
2010-09-14,5.681,4.994,4.307
2010-09-15,5.677,5.066,4.455
2010-09-16,5.69,5.114,4.538
2010-09-17,5.694,5.154,4.614
2010-09-20,5.611,5.189,4.767
2010-09-21,5.512,5.221,4.93
2010-09-27,5.51,5.22,4.93
2010-09-28,5.509,5.219,4.929
2010-09-29,5.501,5.214,4.927
2010-09-30,5.466,5.184,4.902
2010-10-08,5.401,5.124,4.847
2010-10-11,5.451,5.068,4.685
2010-10-12,5.489,4.997,4.505
2010-10-13,5.472,4.928,4.384
2010-10-14,5.525,4.864,4.203
2010-10-15,5.532,4.791,4.05
2010-10-18,5.46,4.675,3.89
2010-10-19,5.29,4.608,3.926
2010-10-20,5.084,4.542,4.0
2010-10-21,4.94,4.505,4.07
2010-10-22,5.078,4.533,3.988
2010-10-28,5.556,4.642,3.728
2010-10-29,5.996,4.789,3.582
2010-11-01,6.346,4.942,3.538
2010-11-02,6.739,5.155,3.571
2010-11-03,6.86,5.326,3.792
2010-11-04,7.048,5.581,4.114
2010-11-05,7.488,5.854,4.22
2010-11-08,7.723,6.127,4.531
2010-11-09,7.788,6.384,4.98
2010-11-10,7.813,6.596,5.379
2010-11-11,8.008,6.786,5.564
2010-11-12,8.032,6.912,5.792
2010-11-15,8.267,7.114,5.961
2010-11-16,8.318,7.231,6.144
2010-11-17,8.123,7.401,6.679
2010-11-18,8.115,7.534,6.953
2010-11-19,8.651,7.688,6.725
2010-11-22,8.852,7.81,6.768
2010-11-23,9.087,7.964,6.841
2010-11-24,9.16,8.094,7.028
2010-11-25,9.24,8.185,7.13
2010-11-26,9.199,8.326,7.453
2010-11-29,9.316,8.406,7.496
2010-11-30,9.239,8.503,7.767
2010-12-02,9.08,8.574,8.068
2010-12-03,9.136,8.56,7.984
2010-12-06,9.219,8.431,7.643
2010-12-07,9.226,8.361,7.496
2010-12-08,9.115,8.29,7.465
2010-12-09,9.054,8.243,7.432
2010-12-10,8.993,8.21,7.427
2010-12-13,8.954,8.197,7.44
2010-12-14,9.13,8.232,7.334
2010-12-15,9.247,8.269,7.291
2010-12-16,9.388,8.326,7.264
2010-12-17,9.485,8.433,7.381
2010-12-20,9.423,8.54,7.657
2010-12-21,9.355,8.587,7.819
2010-12-22,9.351,8.589,7.827
2010-12-23,9.382,8.573,7.764
2010-12-24,9.455,8.526,7.597
2010-12-27,9.506,8.439,7.372
2010-12-28,9.359,8.253,7.147
2010-12-29,9.172,8.162,7.152
2010-12-30,8.944,8.083,7.222
2010-12-31,8.691,8.011,7.331
2011-01-04,8.715,8.016,7.317
2011-01-05,8.746,8.027,7.308
2011-01-06,8.774,8.042,7.31
2011-01-07,8.777,8.02,7.263
2011-01-10,8.833,7.976,7.119
2011-01-11,8.938,7.911,6.884
2011-01-12,9.013,7.868,6.723
2011-01-13,8.976,7.806,6.636
2011-01-14,8.897,7.721,6.545
2011-01-17,8.798,7.619,6.44
2011-01-18,8.44,7.445,6.45
2011-01-19,8.096,7.305,6.514
2011-01-20,7.681,7.162,6.643
2011-01-21,7.604,7.027,6.45
2011-01-24,7.759,6.879,5.999
2011-01-25,7.815,6.771,5.727
2011-01-26,7.826,6.668,5.51
2011-01-27,7.62,6.544,5.468
2011-01-28,7.394,6.414,5.434
2011-01-31,7.174,6.325,5.476
2011-02-01,7.019,6.272,5.525
2011-02-09,6.768,6.199,5.63
2011-02-10,6.61,6.166,5.722
2011-02-11,6.703,6.192,5.681
2011-02-14,6.885,6.294,5.703
2011-02-15,7.157,6.42,5.683
2011-02-16,7.234,6.525,5.816
2011-02-17,7.294,6.597,5.9
2011-02-21,7.343,6.705,6.067
2011-02-22,7.342,6.77,6.198
2011-02-23,7.443,6.854,6.265
2011-02-24,7.45,6.956,6.462
2011-02-25,7.391,6.995,6.599
2011-02-28,7.34,7.027,6.714
2011-03-01,7.335,7.034,6.733
2011-03-02,7.301,7.016,6.731
2011-03-03,7.357,6.982,6.607
2011-03-04,7.379,6.959,6.539
2011-03-07,7.347,6.933,6.519
2011-03-08,7.382,6.954,6.526
2011-03-09,7.734,7.021,6.308
2011-03-10,8.087,7.107,6.127
2011-03-11,8.274,7.206,6.138
2011-03-14,8.401,7.293,6.185
2011-03-15,8.465,7.366,6.267
2011-03-16,8.616,7.473,6.33
2011-03-17,8.608,7.601,6.594
2011-03-18,8.482,7.679,6.876
2011-03-21,8.374,7.721,7.068
2011-03-22,8.352,7.73,7.108
2011-03-23,8.311,7.678,7.045
2011-03-24,8.173,7.596,7.019
2011-03-25,8.115,7.528,6.941
2011-03-28,8.077,7.448,6.819
2011-03-29,8.042,7.385,6.728
2011-03-30,7.818,7.259,6.7
2011-03-31,7.602,7.143,6.684
2011-04-01,7.52,7.094,6.668
2011-04-06,7.491,7.048,6.605
2011-04-07,7.533,6.969,6.405
2011-04-08,7.435,6.871,6.307
2011-04-11,7.333,6.769,6.205
2011-04-12,7.249,6.668,6.087
2011-04-13,7.169,6.634,6.099
2011-04-14,7.083,6.607,6.131
2011-04-15,7.046,6.589,6.132
2011-04-18,7.031,6.581,6.131
2011-04-19,6.912,6.534,6.156
2011-04-20,6.916,6.535,6.154
2011-04-21,7.016,6.584,6.152
2011-04-22,7.063,6.623,6.183
2011-04-25,7.055,6.665,6.275
2011-04-26,6.948,6.702,6.456
2011-04-27,6.976,6.677,6.378
2011-04-28,6.972,6.643,6.314
2011-04-29,6.969,6.636,6.303
2011-05-03,6.98,6.643,6.306
2011-05-04,6.986,6.666,6.346
2011-05-05,6.964,6.656,6.348
2011-05-06,6.964,6.656,6.348
2011-05-09,6.977,6.66,6.343
2011-05-10,6.983,6.663,6.343
2011-05-11,7.002,6.684,6.366
2011-05-12,6.982,6.695,6.408
2011-05-13,6.997,6.69,6.383
2011-05-16,7.01,6.679,6.348
2011-05-17,7.009,6.652,6.295
2011-05-18,7.003,6.623,6.243
2011-05-19,7.009,6.578,6.147
2011-05-20,6.967,6.491,6.015
2011-05-23,6.897,6.404,5.911
2011-05-24,6.801,6.335,5.869
2011-05-25,6.653,6.265,5.877
2011-05-26,6.651,6.183,5.715
2011-05-27,6.709,6.092,5.475
2011-05-30,6.714,5.973,5.232
2011-05-31,6.592,5.879,5.166
2011-06-01,6.434,5.784,5.134
