日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-11-06,24.3,23.6,24.3,22.98,463821,1117418912.0,5.43,-3.0,-0.73,2.55
2018-11-07,23.92,23.36,24.05,23.33,314586,764672128.0,3.05,-1.02,-0.24,1.73
2018-11-08,23.56,23.12,23.65,23.05,280914,672015072.0,2.57,-1.03,-0.24,1.55
2018-11-09,23.06,23.14,23.4,22.91,200278,475299856.0,2.12,0.09,0.02,1.1
2018-11-12,22.88,23.72,23.78,22.78,302786,727769088.0,4.32,2.51,0.58,1.67
2018-11-13,23.4,23.9,24.14,23.25,367411,896697072.0,3.75,0.76,0.18,2.02
2018-11-14,23.99,23.69,24.15,23.65,283964,695153856.0,2.09,-0.88,-0.21,1.56
2018-11-15,23.9,24.79,25.06,23.9,574160,1446790400.0,4.9,4.64,1.1,3.16
2018-11-16,24.6,24.91,25.3,24.37,529904,1352097488.0,3.75,0.48,0.12,2.92
2018-11-19,24.88,24.83,25.19,24.31,411462,1043213088.0,3.53,-0.32,-0.08,2.26
2018-11-20,24.83,24.15,25.54,24.1,496654,1262639248.0,5.8,-2.74,-0.68,2.73
2018-11-21,23.59,24.3,24.34,23.51,284514,697600256.0,3.44,0.62,0.15,1.57
2018-11-22,24.57,25.2,25.48,24.52,555916,1429666240.0,3.95,3.7,0.9,3.06
2018-11-23,25.2,24.2,25.2,23.74,447143,1119232512.0,5.79,-3.97,-1.0,2.46
2018-11-26,24.2,24.15,24.65,23.79,211490,525145120.0,3.55,-0.21,-0.05,1.16
2018-11-27,24.51,24.55,25.13,24.29,345457,873822112.0,3.48,1.66,0.4,1.9
2018-11-28,24.54,24.49,24.7,23.86,284643,708172432.0,3.42,-0.24,-0.06,1.57
2018-11-29,24.74,23.88,24.94,23.86,257671,645006112.0,4.41,-2.49,-0.61,1.42
2018-11-30,23.65,24.02,24.05,23.34,225648,549543504.0,2.97,0.59,0.14,1.24
2018-12-03,25.19,24.75,25.2,24.57,344394,876175536.0,2.62,3.04,0.73,1.89
2018-12-04,24.75,24.7,24.89,24.38,254217,640930240.0,2.06,-0.2,-0.05,1.4
2018-12-05,24.39,24.6,24.81,24.2,205172,515666448.0,2.47,-0.4,-0.1,1.13
2018-12-06,24.42,23.9,24.49,23.85,225647,557688528.0,2.6,-2.85,-0.7,1.24
2018-12-07,24.0,23.88,24.26,23.81,116487,286432736.0,1.88,-0.08,-0.02,0.64
2018-12-10,23.6,23.72,24.05,23.41,134118,326977584.0,2.68,-0.67,-0.16,0.74
2018-12-11,23.99,23.84,23.99,23.61,103712,252643632.0,1.6,0.51,0.12,0.57
2018-12-12,23.96,23.72,24.0,23.69,108266,264360435.0,1.3,-0.5,-0.12,0.59
2018-12-13,23.8,24.06,24.18,23.73,192770,474720752.0,1.9,1.43,0.34,1.06
2018-12-14,23.94,24.14,25.15,23.9,533680,1347434288.0,5.2,0.33,0.08,2.93
2018-12-17,24.0,23.94,24.36,23.5,246233,604103952.0,3.56,-0.83,-0.2,1.35
2018-12-18,23.8,23.97,24.18,23.55,177369,433024192.0,2.63,0.13,0.03,0.97
2018-12-19,24.0,23.45,24.03,23.43,152146,370064176.0,2.5,-2.17,-0.52,0.83
2018-12-20,23.3,22.98,23.58,22.52,257872,610652704.0,4.52,-2.0,-0.47,1.42
2018-12-21,22.89,22.65,23.0,22.38,196890,457114160.0,2.7,-1.44,-0.33,1.08
2018-12-24,22.63,23.13,23.28,22.45,170961,404132800.0,3.66,2.12,0.48,0.94
2018-12-25,22.9,23.31,23.31,22.45,209262,491673872.0,3.72,0.78,0.18,1.15
2018-12-26,23.25,23.35,23.87,23.23,185857,448775248.0,2.75,0.17,0.04,1.02
2018-12-27,23.89,23.82,24.51,23.7,425405,1053556560.0,3.47,2.01,0.47,2.33
2018-12-28,24.1,24.04,24.4,23.85,235865,583309664.0,2.31,0.92,0.22,1.29
2019-01-02,24.03,24.44,24.75,24.01,328942,825663120.0,3.08,1.66,0.4,1.81
2019-01-03,24.38,24.84,25.25,24.28,417485,1061823712.0,3.97,1.64,0.4,2.29
2019-01-04,24.56,26.53,26.86,24.41,684817,1806189456.0,9.86,6.8,1.69,3.76
2019-01-07,26.89,28.67,28.98,26.6,811142,2326280208.0,8.97,8.07,2.14,4.45
2019-01-08,28.79,28.42,29.28,28.0,577524,1679222944.0,4.46,-0.87,-0.25,3.17
2019-01-09,28.42,28.39,28.99,28.1,462918,1352046128.0,3.13,-0.11,-0.03,2.54
2019-01-10,28.28,28.66,29.68,28.12,523831,1550673216.0,5.49,0.95,0.27,2.88
2019-01-11,28.61,28.37,29.18,27.9,458252,1331533376.0,4.47,-1.01,-0.29,2.52
2019-01-14,28.8,28.53,29.04,28.31,275569,805165536.0,2.57,0.56,0.16,1.51
2019-01-15,28.76,28.55,28.78,27.7,420179,1211343344.0,3.79,0.07,0.02,2.31
2019-01-16,28.42,28.19,29.58,28.1,520649,1530768192.0,5.18,-1.26,-0.36,2.86
2019-01-17,27.7,27.25,28.15,27.11,463666,1301249264.0,3.69,-3.33,-0.94,2.55
2019-01-18,27.53,27.53,27.75,27.04,305465,858065248.0,2.61,1.03,0.28,1.68
2019-01-21,27.81,27.85,28.37,27.49,298915,852948368.0,3.2,1.16,0.32,1.64
2019-01-22,27.88,27.56,28.28,27.32,219045,621237600.0,3.45,-1.04,-0.29,1.2
2019-01-23,27.52,27.78,27.92,27.19,193207,546411712.0,2.65,0.8,0.22,1.06
2019-01-24,27.85,28.18,28.32,27.22,434135,1238689104.0,3.96,1.44,0.4,2.38
2019-01-25,28.0,27.6,28.25,27.45,313853,893578896.0,2.84,-2.06,-0.58,1.72
2019-01-28,28.05,28.25,28.95,27.8,422676,1225596912.0,4.17,2.36,0.65,2.32
2019-01-29,28.2,28.35,28.54,27.59,249759,717880608.0,3.36,0.35,0.1,1.37
2019-01-30,28.27,25.8,28.27,25.5,562280,1544594816.0,9.77,-8.99,-2.55,3.09
2019-01-31,26.4,26.69,27.25,26.38,465672,1278858672.0,3.37,3.45,0.89,2.56
2019-02-01,27.21,27.9,27.92,26.78,297846,835509168.0,4.27,4.53,1.21,1.64
2019-02-11,28.28,28.69,28.95,28.24,333863,977390208.0,2.54,2.83,0.79,1.83
2019-02-12,29.0,28.76,29.27,28.6,341988,1007994816.0,2.34,0.24,0.07,1.88
2019-02-13,28.96,30.3,30.48,28.81,653817,1984912096.0,5.81,5.35,1.54,3.59
2019-02-14,30.31,29.86,30.37,29.55,423191,1287020272.0,2.71,-1.45,-0.44,2.32
2019-02-15,29.95,29.56,30.19,29.48,303998,922816016.0,2.38,-1.0,-0.3,1.67
2019-02-18,30.13,30.76,30.78,29.82,495234,1535235744.0,3.25,4.06,1.2,2.72
2019-02-19,30.7,30.17,30.96,29.77,576758,1780945728.0,3.87,-1.92,-0.59,3.17
2019-02-20,30.2,29.77,30.2,29.12,401372,1212543264.0,3.58,-1.33,-0.4,2.2
2019-02-21,29.78,29.44,30.28,29.28,442277,1345834080.0,3.36,-1.11,-0.33,2.43
2019-02-22,29.43,30.09,30.3,29.12,480500,1457650720.0,4.01,2.21,0.65,2.64
2019-02-25,31.66,32.55,33.07,30.86,1000294,3256737136.0,7.34,8.18,2.46,5.49
2019-02-26,32.58,35.47,35.87,32.0,1333199,4677388800.0,11.89,8.97,2.92,7.32
2019-02-27,35.6,36.16,38.53,34.8,1427041,5303459584.0,10.52,1.95,0.69,7.83
2019-02-28,36.0,35.11,36.0,34.61,630832,2257208016.0,3.84,-2.9,-1.05,3.46
2019-03-01,35.4,35.23,35.58,34.3,541816,1921800432.0,3.65,0.34,0.12,2.97
2019-03-04,36.7,36.27,37.4,35.77,952582,3547937776.0,4.63,2.95,1.04,5.23
2019-03-05,36.28,38.25,38.39,35.89,1008393,3829845664.0,6.89,5.46,1.98,5.54
2019-03-06,38.62,37.65,38.98,36.8,905586,3455799040.0,5.7,-1.57,-0.6,4.97
2019-03-07,38.88,37.39,38.88,36.7,991602,3791785648.0,5.79,-0.69,-0.26,5.44
2019-03-08,35.9,37.25,40.17,35.25,1379018,5333822464.0,13.16,-0.37,-0.14,7.57
2019-03-11,38.2,38.85,39.38,37.62,993232,3890041936.0,4.72,4.3,1.6,5.45
2019-03-12,38.91,38.59,39.29,37.78,1164105,4534145536.0,3.89,-0.67,-0.26,6.39
2019-03-13,38.54,35.88,38.54,35.3,1160877,4342423296.0,8.4,-7.02,-2.71,6.37
2019-03-14,35.57,35.22,35.72,34.32,712191,2530072768.0,3.9,-1.84,-0.66,3.91
2019-03-15,35.39,35.4,35.96,35.1,439003,1586728160.0,2.44,0.51,0.18,2.41
2019-03-18,34.65,35.69,35.8,34.16,593090,2114203552.0,4.63,0.82,0.29,3.26
2019-03-19,35.76,36.62,37.25,35.76,657503,2450768032.0,4.17,2.61,0.93,3.61
2019-03-20,36.99,36.22,37.0,35.41,503193,1845384880.0,4.34,-1.09,-0.4,2.76
2019-03-21,36.04,36.28,36.55,35.77,455584,1680444240.0,2.15,0.17,0.06,2.5
2019-03-22,36.03,35.81,36.25,35.11,398285,1446325712.0,3.14,-1.3,-0.47,2.19
2019-03-25,34.95,35.33,36.34,34.75,443945,1607144480.0,4.44,-1.34,-0.48,2.44
2019-03-26,35.36,34.56,35.79,34.4,391427,1396124544.0,3.93,-2.18,-0.77,2.15
2019-03-27,34.9,34.24,35.06,33.61,358417,1249321312.0,4.2,-0.93,-0.32,1.97
2019-03-28,34.24,34.59,35.5,33.8,414619,1473109136.0,4.96,1.02,0.35,2.28
2019-03-29,34.6,35.69,35.86,33.97,496526,1774593104.0,5.46,3.18,1.1,2.73
2019-04-01,36.2,36.79,36.9,36.2,583940,2171757488.0,1.96,3.08,1.1,3.21
2019-04-02,36.75,37.23,38.2,36.38,795237,3011288736.0,4.95,1.2,0.44,4.37
2019-04-03,36.7,36.81,37.01,36.27,440127,1641319488.0,1.99,-1.13,-0.42,2.42
2019-04-04,37.06,36.7,37.76,36.53,463804,1745992256.0,3.34,-0.3,-0.11,2.55
2019-04-08,36.8,35.57,36.97,35.09,587093,2140001280.0,5.12,-3.08,-1.13,3.22
2019-04-09,35.46,35.6,36.18,35.11,286567,1037776896.0,3.01,0.08,0.03,1.57
2019-04-10,35.65,35.42,36.04,35.28,306131,1108430992.0,2.13,-0.51,-0.18,1.68
2019-04-11,35.59,34.41,35.68,34.4,400230,1415363648.0,3.61,-2.85,-1.01,2.2
2019-04-12,34.41,34.43,34.57,33.96,251588,877376896.0,1.77,0.06,0.02,1.38
2019-04-15,34.91,34.11,35.5,34.05,313119,1105200784.0,4.21,-0.93,-0.32,1.72
2019-04-16,33.98,34.66,34.75,33.25,385322,1331011600.0,4.4,1.61,0.55,2.12
2019-04-17,34.7,34.36,34.94,34.28,283822,997327952.0,1.9,-0.87,-0.3,1.56
2019-04-18,34.34,34.5,34.92,34.16,252325,887457056.0,2.21,0.41,0.14,1.39
2019-04-19,34.52,34.4,34.72,34.0,254659,889435776.0,2.09,-0.29,-0.1,1.4
2019-04-22,34.4,33.48,34.47,33.4,301333,1038592336.0,3.11,-2.67,-0.92,1.65
2019-04-23,33.6,33.31,33.96,33.16,230948,786881776.0,2.39,-0.51,-0.17,1.27
2019-04-24,33.36,34.36,34.38,33.01,371470,1279180304.0,4.11,3.15,1.05,2.04
2019-04-25,34.2,32.75,34.65,32.74,314049,1074192016.0,5.56,-4.69,-1.61,1.72
2019-04-26,32.4,32.39,33.08,32.38,258721,860372256.0,2.14,-1.1,-0.36,1.42
2019-04-29,32.38,31.5,32.75,31.24,306681,997747488.0,4.66,-2.75,-0.89,1.68
2019-04-30,31.48,31.71,32.08,31.38,184127,595719648.0,2.22,0.67,0.21,1.01
2019-05-06,30.39,28.48,30.51,28.48,490936,1464070464.0,6.4,-10.19,-3.23,2.7
2019-05-07,28.58,28.76,28.9,28.2,235715,688265520.0,2.46,0.98,0.28,1.29
2019-05-08,28.28,28.88,29.56,27.9,249832,735689728.0,5.77,0.42,0.12,1.37
2019-05-09,28.7,28.63,29.35,28.45,201215,593688080.0,3.12,-0.87,-0.25,1.1
2019-05-10,29.01,29.92,29.95,27.91,433164,1300061312.0,7.13,4.51,1.29,2.38
2019-05-13,29.39,29.24,29.56,29.04,250062,748373040.0,1.74,-2.27,-0.68,1.37
2019-05-14,28.9,29.04,29.7,28.78,190714,569599920.0,3.15,-0.68,-0.2,1.05
2019-05-15,29.16,29.29,29.4,28.88,215712,642725168.0,1.79,0.86,0.25,1.18
2019-05-16,29.3,30.3,31.28,29.1,426149,1311922960.0,7.44,3.45,1.01,2.34
2019-05-17,30.21,29.23,30.88,29.19,313678,959750272.0,5.58,-3.53,-1.07,1.72
2019-05-20,29.23,29.69,30.05,28.9,231903,698335680.0,3.93,1.57,0.46,1.25
2019-05-21,30.04,31.18,31.18,29.6,461856,1444884640.0,5.32,5.02,1.49,2.5
2019-05-22,31.2,30.85,31.37,30.28,375937,1181288384.0,3.5,-1.06,-0.33,2.03
2019-05-23,29.2,28.64,29.5,28.28,554569,1635475968.0,3.95,-7.16,-2.21,3.0
2019-05-24,28.6,28.23,28.85,28.01,256326,742101744.0,2.93,-1.43,-0.41,1.39
2019-05-27,28.28,29.05,29.1,28.19,294991,866740688.0,3.22,2.9,0.82,1.6
2019-05-28,29.14,29.06,29.36,28.72,242454,719548704.0,2.2,0.03,0.01,1.31
2019-05-29,28.87,28.86,29.23,28.6,157490,464622016.0,2.17,-0.69,-0.2,0.85
2019-05-30,28.73,28.31,28.78,28.1,190257,550249824.0,2.36,-1.91,-0.55,1.03
2019-05-31,28.48,28.48,28.93,28.35,164635,481976592.0,2.05,0.6,0.17,0.89
2019-06-03,28.89,28.56,28.9,28.33,172297,503016704.0,2.0,0.28,0.08,0.93
2019-06-04,28.56,28.22,28.85,28.0,194275,563891152.0,2.98,-1.19,-0.34,1.05
2019-06-05,28.48,28.54,28.83,28.29,162677,474311760.0,1.91,1.13,0.32,0.88
2019-06-06,28.53,27.49,28.6,27.32,269903,765406032.0,4.48,-3.68,-1.05,1.46
2019-06-10,27.52,28.0,28.06,27.4,158325,449284704.0,2.4,1.86,0.51,0.86
2019-06-11,28.06,28.98,29.07,27.6,295806,864735520.0,5.25,3.5,0.98,1.6
2019-06-12,28.9,28.56,29.28,28.46,221107,649705360.0,2.83,-1.45,-0.42,1.2
2019-06-13,28.55,28.84,28.9,28.39,169320,496021280.0,1.79,0.98,0.28,0.92
2019-06-14,28.75,28.03,28.97,28.0,178458,518461312.0,3.36,-2.81,-0.81,0.97
2019-06-17,28.1,28.4,28.68,28.0,139821,404431184.0,2.43,1.32,0.37,0.76
2019-06-18,28.51,29.99,30.09,28.44,580969,1751205312.0,5.81,5.6,1.59,3.14
2019-06-19,30.92,30.47,31.14,30.11,593664,1853805952.0,3.43,1.6,0.48,3.21
2019-06-20,30.26,30.73,31.11,30.02,375596,1174830672.0,3.58,0.85,0.26,2.03
2019-06-21,30.94,31.87,32.08,30.94,561998,1809758480.0,3.71,3.71,1.14,3.04
2019-06-24,31.5,31.38,31.95,31.25,312460,1002909216.0,2.2,-1.54,-0.49,1.69
2019-06-25,31.64,30.82,31.65,30.05,355826,1115502720.0,5.1,-1.78,-0.56,1.92
2019-06-26,30.82,32.58,33.38,30.72,692755,2286667952.0,8.63,5.71,1.76,3.75
2019-06-27,32.55,33.06,33.38,32.42,508723,1705811968.0,2.95,1.47,0.48,2.75
2019-06-28,33.0,32.64,33.01,32.2,329632,1092965152.0,2.45,-1.27,-0.42,1.78
2019-07-01,33.75,34.27,34.75,33.25,567153,1968619792.0,4.6,4.99,1.63,3.08
2019-07-02,34.15,34.23,34.66,33.97,324348,1130927104.0,2.01,-0.12,-0.04,1.76
2019-07-03,34.23,33.55,34.25,33.35,322953,1104562160.0,2.63,-1.99,-0.68,1.75
2019-07-04,33.68,33.32,34.21,33.1,278796,953592816.0,3.31,-0.69,-0.23,1.51
2019-07-05,33.5,33.67,34.08,33.17,248066,851287952.0,2.73,1.05,0.35,1.35
2019-07-08,33.5,32.78,33.97,32.4,341777,1151469120.0,4.66,-2.64,-0.89,1.86
2019-07-09,32.96,32.78,33.06,32.17,218972,728764272.0,2.72,0.0,0.0,1.19
2019-07-10,32.93,32.4,33.17,32.25,186063,618176768.0,2.81,-1.16,-0.38,1.01
2019-07-11,32.78,32.18,32.98,31.98,239856,792503696.0,3.09,-0.68,-0.22,1.3
2019-07-12,32.35,32.39,32.72,31.91,178834,590192432.0,2.52,0.65,0.21,0.97
2019-07-15,32.19,33.19,33.46,31.39,377114,1257231472.0,6.39,2.47,0.8,2.05
2019-07-16,32.91,32.98,33.28,32.74,183875,616972768.0,1.63,-0.63,-0.21,1.0
2019-07-17,33.28,33.23,33.42,32.8,320725,1082504688.0,1.88,0.76,0.25,1.74
2019-07-18,32.9,31.41,33.04,31.39,412786,1345785680.0,4.97,-5.48,-1.82,2.24
2019-07-19,31.41,31.65,32.02,31.4,207442,670208624.0,1.97,0.76,0.24,1.13
2019-07-22,31.81,32.03,32.96,30.74,304948,999898752.0,7.01,1.2,0.38,1.66
2019-07-23,31.58,32.1,32.49,31.47,220276,720277808.0,3.18,0.22,0.07,1.2
2019-07-24,32.35,33.05,33.28,32.21,371969,1242041104.0,3.33,2.96,0.95,2.02
2019-07-25,32.9,32.98,33.27,32.64,288199,967647024.0,1.91,-0.21,-0.07,1.57
2019-07-26,32.98,33.22,33.53,32.81,249170,842182128.0,2.18,0.73,0.24,1.35
2019-07-29,33.28,32.57,33.32,32.22,291505,969430624.0,3.31,-1.96,-0.65,1.58
2019-07-30,32.66,32.4,33.05,32.26,247351,822770144.0,2.43,-0.52,-0.17,1.34
2019-07-31,32.3,32.25,32.68,32.05,173373,571415056.0,1.94,-0.46,-0.15,0.94
2019-08-01,32.24,31.86,32.24,31.54,202516,656894016.0,2.17,-1.21,-0.39,1.1
2019-08-02,31.1,31.38,31.57,30.75,248942,791129152.0,2.57,-1.51,-0.48,1.35
2019-08-05,31.23,31.01,31.88,30.99,197763,632894352.0,2.84,-1.18,-0.37,1.07
2019-08-06,30.2,29.82,30.29,28.81,393035,1187820096.0,4.77,-3.84,-1.19,2.13
2019-08-07,29.99,29.32,30.06,29.31,203635,616484416.0,2.52,-1.68,-0.5,1.11
2019-08-08,29.41,29.68,29.87,29.4,142402,430128176.0,1.6,1.23,0.36,0.77
2019-08-09,29.9,29.01,29.98,28.93,213359,639714496.0,3.54,-2.26,-0.67,1.16
2019-08-12,29.16,30.29,30.29,29.0,246856,749729744.0,4.45,4.41,1.28,1.34
2019-08-13,30.03,29.93,30.25,29.61,138287,421997888.0,2.11,-1.19,-0.36,0.75
2019-08-14,30.52,30.31,31.02,30.27,249491,780045488.0,2.51,1.27,0.38,1.36
2019-08-15,29.4,30.6,30.8,29.25,241829,741630240.0,5.11,0.96,0.29,1.31
2019-08-16,30.67,31.51,31.96,30.56,438157,1401522256.0,4.58,2.97,0.91,2.38
2019-08-19,31.85,32.47,32.75,31.6,448343,1475786384.0,3.65,3.05,0.96,2.43
2019-08-20,32.5,32.16,32.98,32.1,288866,955076032.0,2.71,-0.95,-0.31,1.57
2019-08-21,32.0,32.39,32.46,31.85,224708,736910032.0,1.9,0.72,0.23,1.22
2019-08-22,32.6,31.77,32.85,31.45,383246,1248282352.0,4.32,-1.91,-0.62,2.08
2019-08-23,31.71,31.52,32.14,31.45,212343,686441696.0,2.17,-0.79,-0.25,1.15
2019-08-26,30.89,31.33,31.52,30.54,272009,859193888.0,3.11,-0.6,-0.19,1.48
2019-08-27,31.6,33.3,33.39,31.49,764451,2558202000.0,6.06,6.29,1.97,4.15
2019-08-28,33.12,33.23,33.56,33.06,447723,1519462928.0,1.5,-0.21,-0.07,2.43
2019-08-29,33.41,32.83,33.5,32.8,325936,1098085616.0,2.11,-1.2,-0.4,1.77
2019-08-30,33.29,32.3,33.74,32.18,461676,1554333008.0,4.75,-1.61,-0.53,2.5
2019-09-02,32.34,33.4,33.58,32.02,436867,1468234160.0,4.83,3.41,1.1,2.37
2019-09-03,33.34,33.33,33.66,33.03,318854,1083354592.0,1.89,-0.21,-0.07,1.73
2019-09-04,33.32,33.75,34.08,33.2,420362,1438801440.0,2.64,1.26,0.42,2.28
2019-09-05,33.96,34.15,34.99,33.62,721453,2516970128.0,4.06,1.19,0.4,3.91
2019-09-06,34.53,34.16,34.85,33.65,412791,1435773952.0,3.51,0.03,0.01,2.24
2019-09-09,34.46,35.4,35.47,34.17,626617,2234672880.0,3.81,3.63,1.24,3.4
2019-09-10,35.32,34.59,35.4,34.36,480420,1695327184.0,2.94,-2.29,-0.81,2.61
2019-09-11,34.8,33.82,34.9,33.77,374022,1303048896.0,3.27,-2.23,-0.77,2.03
2019-09-12,34.03,33.98,34.36,33.61,275034,950165856.0,2.22,0.47,0.16,1.49
2019-09-16,34.09,34.13,34.54,34.01,259669,905540192.0,1.56,0.44,0.15,1.41
2019-09-17,33.9,32.77,33.96,32.46,499335,1677419216.0,4.39,-3.98,-1.36,2.71
2019-09-18,32.81,32.75,32.97,32.53,217115,724107216.0,1.34,-0.06,-0.02,1.18
2019-09-19,32.81,33.15,33.16,32.66,228672,766420800.0,1.53,1.22,0.4,1.24
